id,doi,landing_page,oa_link
https://openalex.org/W3080387614,https://doi.org/10.2139/ssrn.3679023,https://doi.org/10.2139/ssrn.3679023,https://econpapers.repec.org/scripts/redir.pf?u=https%3A%2F%2Fdocs.iza.org%2Fdp13617.pdf;h=repec:iza:izadps:dp13617
https://openalex.org/W3093752946,https://doi.org/10.1162/rest.91.4.766,https://doi.org/10.1162/rest.91.4.766,http://papers.nber.org/papers/w12007.pdf
https://openalex.org/W3121144081,https://doi.org/10.1007/s10888-021-09483-w,https://doi.org/10.1007/s10888-021-09483-w,https://link.springer.com/content/pdf/10.1007/s10888-021-09483-w.pdf
https://openalex.org/W3121217472,https://doi.org/10.5018/economics-ejournal.ja.2019-7,https://doi.org/10.5018/economics-ejournal.ja.2019-7,http://www.economics-ejournal.org/dataset/PDFs/journalarticles_2019-7.pdf
https://openalex.org/W3121421182,https://doi.org/10.2139/ssrn.2690728,https://doi.org/10.2139/ssrn.2690728,https://discovery.ucl.ac.uk/10104366/7/Carneiro_712443.pdf
https://openalex.org/W3121518780,https://doi.org/10.1162/rest_a_01413,https://doi.org/10.1162/rest_a_01413,https://www.econstor.eu/bitstream/10419/172943/1/wp2017-05.pdf
https://openalex.org/W3121626177,https://doi.org/10.2139/ssrn.3225751,https://doi.org/10.2139/ssrn.3225751,http://hummedia.manchester.ac.uk/institutes/gdi/publications/workingpapers/GDI/GDI-Working-paper-GDI201831-Gaentzsch-Zapata.pdf
https://openalex.org/W3121694509,https://doi.org/10.2307/146378,https://doi.org/10.2307/146378,https://www150.statcan.gc.ca/n1/pub/11f0019m/11f0019m1998113-eng.pdf
https://openalex.org/W3122167690,https://doi.org/10.2139/ssrn.2856359,https://doi.org/10.2139/ssrn.2856359,https://cris.unibo.it/bitstream/11585/789874/11/barone_mocetti_res2020_post.pdf
https://openalex.org/W3122768301,https://doi.org/10.2139/ssrn.1570429,https://doi.org/10.2139/ssrn.1570429,https://econpapers.repec.org/scripts/redir.pf?u=https%3A%2F%2Fdocs.iza.org%2Fdp4811.pdf;h=repec:iza:izadps:dp4811
https://openalex.org/W3122884517,https://doi.org/10.2139/ssrn.2189783,https://doi.org/10.2139/ssrn.2189783,https://hal.archives-ouvertes.fr/hal-01648188/file/IGEjapan_final.pdf
https://openalex.org/W3123195152,https://doi.org/10.1093/restud/rdaa075,https://doi.org/10.1093/restud/rdaa075,https://cris.unibo.it/bitstream/11585/789874/11/barone_mocetti_res2020_post.pdf
https://openalex.org/W3123202179,https://doi.org/10.2139/ssrn.1842094,https://doi.org/10.2139/ssrn.1842094,https://econpapers.repec.org/scripts/redir.pf?u=https%3A%2F%2Fdocs.iza.org%2Fdp5697.pdf;h=repec:iza:izadps:dp5697
https://openalex.org/W3123505781,https://doi.org/10.2139/ssrn.106588,https://doi.org/10.2139/ssrn.106588,https://escholarship.org/content/qt8x16c72b/qt8x16c72b.pdf?t=li5awf
https://openalex.org/W3123638740,https://doi.org/10.2139/ssrn.3475800,https://doi.org/10.2139/ssrn.3475800,https://www.econstor.eu/bitstream/10419/207518/1/dp12694.pdf
https://openalex.org/W3124226182,https://doi.org/10.2139/ssrn.2314815,https://doi.org/10.2139/ssrn.2314815,https://www.econstor.eu/bitstream/10419/80702/1/756695473.pdf
https://openalex.org/W3124279434,https://doi.org/10.2139/ssrn.1668148,https://doi.org/10.2139/ssrn.1668148,https://diposit.ub.edu/dspace/bitstream/2445/125186/1/622333.pdf
https://openalex.org/W3124358677,https://doi.org/10.2139/ssrn.2822665,https://doi.org/10.2139/ssrn.2822665,https://gupea.ub.gu.se/bitstream/2077/46464/1/gupea_2077_46464_1.pdf
https://openalex.org/W3124527946,https://doi.org/10.2139/ssrn.1298244,https://doi.org/10.2139/ssrn.1298244,https://www.econstor.eu/bitstream/10419/35685/1/584692994.pdf
https://openalex.org/W3124621746,,https://doaj.org/article/6a5a836ccdc8462fa3094b16d4f55e54,http://www.scielo.cl/pdf/ede/v38n1/art08.pdf
https://openalex.org/W3124992314,https://doi.org/10.1086/700888,https://doi.org/10.1086/700888,https://escholarship.org/content/qt02t2c4nn/qt02t2c4nn.pdf?t=p3zmci
https://openalex.org/W3125052842,https://doi.org/10.2139/ssrn.3078187,https://doi.org/10.2139/ssrn.3078187,http://www.cla.temple.edu/RePEc/documents/DETU_18_01.pdf
https://openalex.org/W3125112178,https://doi.org/10.2139/ssrn.2192762,https://doi.org/10.2139/ssrn.2192762,https://www.econstor.eu/bitstream/10419/69322/1/733596037.pdf
https://openalex.org/W3125155430,https://doi.org/10.2139/ssrn.1278936,https://doi.org/10.2139/ssrn.1278936,https://www.econstor.eu/bitstream/10419/35075/1/581770048.pdf
https://openalex.org/W3125359030,https://doi.org/10.2139/ssrn.2620727,https://doi.org/10.2139/ssrn.2620727,https://www.econstor.eu/bitstream/10419/130686/1/827717687.pdf
https://openalex.org/W3125406097,https://doi.org/10.2139/ssrn.2845773,https://doi.org/10.2139/ssrn.2845773,https://econpapers.repec.org/scripts/redir.pf?u=http%3A%2F%2Fdiposit.ub.edu%2Fdspace%2Fbitstream%2F2445%2F102041%2F1%2FE16-351_Alonso_Intergenerational.pdf;h=repec:ewp:wpaper:351web
https://openalex.org/W3125643021,https://doi.org/10.2139/ssrn.3041815,https://doi.org/10.2139/ssrn.3041815,https://www.econstor.eu/bitstream/10419/171004/1/dp11020.pdf
https://openalex.org/W3126032812,https://doi.org/10.2139/ssrn.2742540,https://doi.org/10.2139/ssrn.2742540,https://openaccess.nhh.no/nhh-xmlui/bitstream/11250/2378928/1/DP%2002.pdf
https://openalex.org/W3128702014,https://doi.org/10.1111/roiw.12505,https://doi.org/10.1111/roiw.12505,http://www.ecineq.org/milano/WP/ECINEQ2020-522.pdf
https://openalex.org/W3142916655,https://doi.org/10.2139/ssrn.3269831,https://doi.org/10.2139/ssrn.3269831,https://kclpure.kcl.ac.uk/ws/files/173605163/The_Long_Run_Evolution_BERMAN_Accepted12October2021_GREEN_AAM.pdf
https://openalex.org/W3147268152,https://doi.org/10.2139/ssrn.3390263,https://doi.org/10.2139/ssrn.3390263,http://www.nber.org/papers/w25732.pdf
https://openalex.org/W3163153651,https://doi.org/10.1257/app.20210151,https://doi.org/10.1257/app.20210151,http://www.nber.org/papers/w25732.pdf
https://openalex.org/W3168728451,https://doi.org/10.1257/mac.20200442,https://doi.org/10.1257/mac.20200442,https://eprints.soton.ac.uk/477371/1/JY_SchoolClosure_AEJrev_Final.pdf
https://openalex.org/W3176622639,https://doi.org/10.2139/ssrn.3871354,https://doi.org/10.2139/ssrn.3871354,https://www.chicagofed.org/~/media/publications/working-papers/2021/wp2021-09-pdf.pdf
https://openalex.org/W3178385122,https://doi.org/10.18510/hssr.2021.93141,https://doi.org/10.18510/hssr.2021.93141,https://mgesjournals.com/hssr/article/download/hssr.2021.93141/3590
https://openalex.org/W3181553951,https://doi.org/10.2139/ssrn.3789289,https://doi.org/10.2139/ssrn.3789289,https://www.econstor.eu/bitstream/10419/296310/1/quan200241.pdf
https://openalex.org/W3181973673,https://doi.org/10.1111/rsp3.12452,https://doi.org/10.1111/rsp3.12452,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/rsp3.12452
https://openalex.org/W3182550406,https://doi.org/10.1093/sf/soab080,https://doi.org/10.1093/sf/soab080,https://academic.oup.com/sf/advance-article-pdf/doi/10.1093/sf/soab080/38853649/soab080.pdf
https://openalex.org/W3184422859,https://doi.org/10.1007/s00148-021-00851-4,https://doi.org/10.1007/s00148-021-00851-4,https://link.springer.com/content/pdf/10.1007/s00148-021-00851-4.pdf
https://openalex.org/W3185155858,https://doi.org/10.2139/ssrn.3677016,https://doi.org/10.2139/ssrn.3677016,https://econpapers.repec.org/scripts/redir.pf?u=https%3A%2F%2Fdocs.iza.org%2Fdp13617.pdf;h=repec:iza:izadps:dp13617
https://openalex.org/W3186457560,https://doi.org/10.1177/00194662231159838,https://doi.org/10.1177/00194662231159838,https://arxiv.org/pdf/2107.12702
https://openalex.org/W3189747191,https://doi.org/10.2139/ssrn.3662560,https://doi.org/10.2139/ssrn.3662560,http://ux-tauri.unisg.ch/RePEc/usg/econwp/EWP-2011.pdf
https://openalex.org/W3190102834,https://doi.org/10.2139/ssrn.3269209,https://doi.org/10.2139/ssrn.3269209,https://www.econstor.eu/bitstream/10419/287460/1/s10888-021-09483-w.pdf
https://openalex.org/W3195123941,https://doi.org/10.1007/s10888-021-09495-6,https://doi.org/10.1007/s10888-021-09495-6,https://link.springer.com/content/pdf/10.1007/s10888-021-09495-6.pdf
https://openalex.org/W3198616739,https://doi.org/10.2139/ssrn.3659270,https://doi.org/10.2139/ssrn.3659270,https://hal.science/hal-03307377/document
https://openalex.org/W3207067564,https://doi.org/10.1111/1467-8462.12461,https://doi.org/10.1111/1467-8462.12461,https://www.econstor.eu/bitstream/10419/250445/1/dp14784.pdf
https://openalex.org/W3211027916,https://doi.org/10.1080/1406099x.2021.1993601,https://doi.org/10.1080/1406099x.2021.1993601,https://www.tandfonline.com/doi/pdf/10.1080/1406099X.2021.1993601?needAccess=true
https://openalex.org/W3214804213,https://doi.org/10.1093/esr/jcab054,https://doi.org/10.1093/esr/jcab054,https://doi.org/10.1093/esr/jcab054
https://openalex.org/W3216509343,https://doi.org/10.2139/ssrn.3885417,https://doi.org/10.2139/ssrn.3885417,https://www.econstor.eu/bitstream/10419/245355/1/cesifo1_wp9174.pdf
https://openalex.org/W325124896,https://doi.org/10.1111/sjoe.12197,https://doi.org/10.1111/sjoe.12197,http://ekstern.filer.uib.no/svf/2015/Working%20paper%2001-15.pdf
https://openalex.org/W4205552064,https://doi.org/10.1007/s10834-021-09809-w,https://doi.org/10.1007/s10834-021-09809-w,https://link.springer.com/content/pdf/10.1007/s10834-021-09809-w.pdf
https://openalex.org/W4205619119,https://doi.org/10.15185/izawol.261.v2,https://doi.org/10.15185/izawol.261.v2,https://wol.iza.org/uploads/articles/571/pdfs/income-inequality-and-social-origins.pdf
https://openalex.org/W4205731136,https://doi.org/10.1016/j.ssresearch.2021.102686,https://doi.org/10.1016/j.ssresearch.2021.102686,https://doi.org/10.1016/j.ssresearch.2021.102686
https://openalex.org/W4206194690,https://doi.org/10.2139/ssrn.1913621,https://doi.org/10.2139/ssrn.1913621,https://www.econstor.eu/bitstream/10419/51733/1/670525561.pdf
https://openalex.org/W4211263339,https://doi.org/10.2139/ssrn.3974997,https://doi.org/10.2139/ssrn.3974997,https://www.econstor.eu/bitstream/10419/258962/1/cebi-wp2119.pdf
https://openalex.org/W4230711751,https://doi.org/10.2139/ssrn.1796588,https://doi.org/10.2139/ssrn.1796588,https://econpapers.repec.org/scripts/redir.pf?u=https%3A%2F%2Fdocs.iza.org%2Fdp5593.pdf;h=repec:iza:izadps:dp5593
https://openalex.org/W4281690951,https://doi.org/10.1177/00380385221090877,https://doi.org/10.1177/00380385221090877,https://doi.org/10.1177/00380385221090877
https://openalex.org/W4285024880,https://doi.org/10.1016/j.rssm.2022.100713,https://doi.org/10.1016/j.rssm.2022.100713,https://doi.org/10.1016/j.rssm.2022.100713
https://openalex.org/W4285263003,https://doi.org/10.4236/ojbm.2022.103064,https://doi.org/10.4236/ojbm.2022.103064,http://www.scirp.org/journal/PaperDownload.aspx?paperID=117092
https://openalex.org/W4285483025,https://doi.org/10.1086/712443,https://doi.org/10.1086/712443,https://discovery.ucl.ac.uk/10104366/7/Carneiro_712443.pdf
https://openalex.org/W4286458987,https://doi.org/10.4236/ojbm.2022.104092,https://doi.org/10.4236/ojbm.2022.104092,http://www.scirp.org/journal/PaperDownload.aspx?paperID=118698
https://openalex.org/W4293041566,https://doi.org/10.2139/ssrn.4198742,https://doi.org/10.2139/ssrn.4198742,https://www.econstor.eu/bitstream/10419/265725/1/dp15504.pdf
https://openalex.org/W4293190917,https://doi.org/10.2139/ssrn.4198424,https://doi.org/10.2139/ssrn.4198424,https://www.econstor.eu/bitstream/10419/265725/1/dp15504.pdf
https://openalex.org/W4293801681,https://doi.org/10.2139/ssrn.4180259,https://doi.org/10.2139/ssrn.4180259,https://shs.hal.science/halshs-04423899/file/WorldInequalityLab_WP2023_28_Intergenerational-income-mobility-in-France_Final.pdf
https://openalex.org/W4295766715,https://doi.org/10.3390/ijerph191811546,https://doi.org/10.3390/ijerph191811546,https://www.mdpi.com/1660-4601/19/18/11546/pdf?version=1663148284
https://openalex.org/W4296277673,https://doi.org/10.1080/1331677x.2022.2119424,https://doi.org/10.1080/1331677x.2022.2119424,https://doi.org/10.1080/1331677x.2022.2119424
https://openalex.org/W4300951185,https://doi.org/10.2139/ssrn.2647277,https://doi.org/10.2139/ssrn.2647277,https://www.econstor.eu/bitstream/10419/130686/1/827717687.pdf
https://openalex.org/W4304172618,https://doi.org/10.3390/su141912559,https://doi.org/10.3390/su141912559,https://www.mdpi.com/2071-1050/14/19/12559/pdf?version=1664702545
https://openalex.org/W4312204683,https://doi.org/10.1016/j.euroecorev.2022.104359,https://doi.org/10.1016/j.euroecorev.2022.104359,https://doi.org/10.1016/j.euroecorev.2022.104359
https://openalex.org/W4312419656,https://doi.org/10.2139/ssrn.4241590,https://doi.org/10.2139/ssrn.4241590,https://www.econstor.eu/bitstream/10419/267237/1/cesifo1_wp10004.pdf
https://openalex.org/W4312651175,https://doi.org/10.3982/qe1849,https://doi.org/10.3982/qe1849,https://doi.org/10.3982/qe1849
https://openalex.org/W4312705867,https://doi.org/10.2139/ssrn.4257203,https://doi.org/10.2139/ssrn.4257203,https://www.econstor.eu/bitstream/10419/267237/1/cesifo1_wp10004.pdf
https://openalex.org/W4312805135,https://doi.org/10.2139/ssrn.4237631,https://doi.org/10.2139/ssrn.4237631,https://www.econstor.eu/bitstream/10419/267237/1/cesifo1_wp10004.pdf
https://openalex.org/W4320148496,https://doi.org/10.31737/2221-2264-2022-57-5-6,https://doi.org/10.31737/2221-2264-2022-57-5-6,https://doi.org/10.31737/2221-2264-2022-57-5-6
https://openalex.org/W4322624816,https://doi.org/10.1007/s10888-022-09550-w,https://doi.org/10.1007/s10888-022-09550-w,https://link.springer.com/content/pdf/10.1007/s10888-022-09550-w.pdf
https://openalex.org/W4361000524,https://doi.org/10.20955/es.2023.5,https://doi.org/10.20955/es.2023.5,https://scholar.harvard.edu/files/hendren/files/nbhds_paper.pdf
https://openalex.org/W4361974330,https://doi.org/10.2139/ssrn.4406586,https://doi.org/10.2139/ssrn.4406586,https://www.econstor.eu/bitstream/10419/272665/1/dp16038.pdf
https://openalex.org/W4361988923,https://doi.org/10.2139/ssrn.4405160,https://doi.org/10.2139/ssrn.4405160,https://www.econstor.eu/bitstream/10419/272665/1/dp16038.pdf
https://openalex.org/W4362499633,https://doi.org/10.2139/ssrn.4407501,https://doi.org/10.2139/ssrn.4407501,https://www.econstor.eu/bitstream/10419/272665/1/dp16038.pdf
https://openalex.org/W4362611983,https://doi.org/10.1007/s10888-023-09563-z,https://doi.org/10.1007/s10888-023-09563-z,https://link.springer.com/content/pdf/10.1007/s10888-023-09563-z.pdf
https://openalex.org/W4366085258,https://doi.org/10.1093/jae/ejac044,https://doi.org/10.1093/jae/ejac044,https://academic.oup.com/jae/article-pdf/32/Supplement_2/ii99/49959133/ejac044.pdf
https://openalex.org/W4367052625,https://doi.org/10.1177/01979183231165499,https://doi.org/10.1177/01979183231165499,https://doi.org/10.1177/01979183231165499
https://openalex.org/W4377002343,https://doi.org/10.2139/ssrn.4441873,https://doi.org/10.2139/ssrn.4441873,https://www.econstor.eu/bitstream/10419/278850/1/dp16152.pdf
https://openalex.org/W4377834046,https://doi.org/10.2139/ssrn.4456337,https://doi.org/10.2139/ssrn.4456337,https://www.econstor.eu/bitstream/10419/278850/1/dp16152.pdf
https://openalex.org/W4381660505,https://doi.org/10.1007/s10888-023-09569-7,https://doi.org/10.1007/s10888-023-09569-7,https://link.springer.com/content/pdf/10.1007/s10888-023-09569-7.pdf
https://openalex.org/W4381666160,https://doi.org/10.1093/sf/soad079,https://doi.org/10.1093/sf/soad079,https://academic.oup.com/sf/advance-article-pdf/doi/10.1093/sf/soad079/50653326/soad079.pdf
https://openalex.org/W4382807722,https://doi.org/10.2139/ssrn.4497052,https://doi.org/10.2139/ssrn.4497052,https://www.econstor.eu/bitstream/10419/278971/1/dp16273.pdf
https://openalex.org/W4383346553,https://doi.org/10.1111/ecot.12383,https://doi.org/10.1111/ecot.12383,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/ecot.12383
https://openalex.org/W4384133380,https://doi.org/10.1177/00031224231180607,https://doi.org/10.1177/00031224231180607,https://journals.sagepub.com/doi/pdf/10.1177/00031224231180607
https://openalex.org/W4385260730,https://doi.org/10.52813/jei.v11i3.179,https://doi.org/10.52813/jei.v11i3.179,https://jurnal.isei.or.id/index.php/isei/article/download/179/69
https://openalex.org/W4386094306,https://doi.org/10.17576/akad-2023-9301-29,https://doi.org/10.17576/akad-2023-9301-29,http://ejournals.ukm.my/akademika/article/download/62252/14153
https://openalex.org/W4386370708,https://doi.org/10.1257/jel.20211413,https://doi.org/10.1257/jel.20211413,https://www.chicagofed.org/~/media/publications/working-papers/2021/wp2021-09-pdf.pdf
https://openalex.org/W4386491507,https://doi.org/10.1016/j.jpubeco.2023.104974,https://doi.org/10.1016/j.jpubeco.2023.104974,https://shs.hal.science/halshs-04423899/file/WorldInequalityLab_WP2023_28_Intergenerational-income-mobility-in-France_Final.pdf
https://openalex.org/W4386929517,https://doi.org/10.1017/s0047279423000442,https://doi.org/10.1017/s0047279423000442,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/FD357C0AB43F537A7C27ED1A1772FBCA/S0047279423000442a.pdf/div-class-title-parental-homeownership-and-education-the-implications-for-offspring-wealth-inequality-in-great-britain-div.pdf
https://openalex.org/W4387158607,https://doi.org/10.1093/cjres/rsad031,https://doi.org/10.1093/cjres/rsad031,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10928807
https://openalex.org/W4387195562,https://doi.org/10.2139/ssrn.4584948,https://doi.org/10.2139/ssrn.4584948,https://www.econstor.eu/bitstream/10419/282598/1/dp16471.pdf
https://openalex.org/W4388626236,https://doi.org/10.1111/1468-4446.13064,https://doi.org/10.1111/1468-4446.13064,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1468-4446.13064
https://openalex.org/W4388724660,https://doi.org/10.24187/ecostat.2023.540.2100,https://doi.org/10.24187/ecostat.2023.540.2100,https://www.insee.fr/en/statistiques/fichier/7715632/ES540_web_en.pdf
https://openalex.org/W4388938469,https://doi.org/10.1111/caje.12699,https://doi.org/10.1111/caje.12699,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/caje.12699
https://openalex.org/W4390066466,https://doi.org/10.1086/728737,https://doi.org/10.1086/728737,https://osf.io/4tczd/download
https://openalex.org/W4390145267,https://doi.org/10.1111/1475-5890.12352,https://doi.org/10.1111/1475-5890.12352,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1475-5890.12352
https://openalex.org/W4390870445,https://doi.org/10.1257/app.20220137,https://doi.org/10.1257/app.20220137,https://sciencespo.hal.science/hal-04317531/document
https://openalex.org/W4390920600,https://doi.org/10.2139/ssrn.4694943,https://doi.org/10.2139/ssrn.4694943,https://www.econstor.eu/bitstream/10419/295849/1/dp16826.pdf
https://openalex.org/W4391308576,https://doi.org/10.1371/journal.pone.0297444,https://doi.org/10.1371/journal.pone.0297444,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0297444&type=printable
https://openalex.org/W4391619986,https://doi.org/10.2139/ssrn.4717697,https://doi.org/10.2139/ssrn.4717697,https://www.econstor.eu/bitstream/10419/295807/1/dp16784.pdf
https://openalex.org/W4392135119,https://doi.org/10.1016/j.jpubeco.2024.105074,https://doi.org/10.1016/j.jpubeco.2024.105074,https://doi.org/10.1016/j.jpubeco.2024.105074
https://openalex.org/W4392341912,https://doi.org/10.2139/ssrn.4741452,https://doi.org/10.2139/ssrn.4741452,https://www.econstor.eu/bitstream/10419/295849/1/dp16826.pdf
https://openalex.org/W4394797139,https://doi.org/10.1007/s10901-024-10125-6,https://doi.org/10.1007/s10901-024-10125-6,https://link.springer.com/content/pdf/10.1007/s10901-024-10125-6.pdf
https://openalex.org/W4396530482,https://doi.org/10.7866/hpe-rpe.24.1.4,https://doi.org/10.7866/hpe-rpe.24.1.4,https://doi.org/10.7866/hpe-rpe.24.1.4
https://openalex.org/W4399529338,https://doi.org/10.1073/pnas.2321418121,https://doi.org/10.1073/pnas.2321418121,https://doi.org/10.1073/pnas.2321418121
https://openalex.org/W4401171797,https://doi.org/10.1111/ehr.13374,https://doi.org/10.1111/ehr.13374,https://doi.org/10.1111/ehr.13374
https://openalex.org/W4401845594,https://doi.org/10.1016/j.labeco.2024.102617,https://doi.org/10.1016/j.labeco.2024.102617,https://doi.org/10.1016/j.labeco.2024.102617
https://openalex.org/W4402066912,https://doi.org/10.1111/roiw.12710,https://doi.org/10.1111/roiw.12710,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/roiw.12710
https://openalex.org/W4402986304,https://doi.org/10.1177/23780231241276332,https://doi.org/10.1177/23780231241276332,https://doi.org/10.1177/23780231241276332
https://openalex.org/W4403370613,https://doi.org/10.1007/s11205-024-03437-1,https://doi.org/10.1007/s11205-024-03437-1,https://doi.org/10.1007/s11205-024-03437-1
https://openalex.org/W4405920878,https://doi.org/10.1257/app.20230403,https://doi.org/10.1257/app.20230403,https://www.econstor.eu/bitstream/10419/278971/1/dp16273.pdf
https://openalex.org/W4406103194,https://doi.org/10.2139/ssrn.5081894,https://doi.org/10.2139/ssrn.5081894,http://arxiv.org/pdf/2407.06387
https://openalex.org/W4407152405,https://doi.org/10.1093/pnasnexus/pgae587,https://doi.org/10.1093/pnasnexus/pgae587,https://doi.org/10.1093/pnasnexus/pgae587
