id,Q1,Q1_1,Q2,Q2_1,Q2_2,Q3,Q4
https://openalex.org/W814817140,No,"The paper focuses on testing whether new Housing Choice Voucher Program recipients reconcentrate spatially using a near-repeat analysis method, rather than discussing inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4388955202,No,"The paper primarily focuses on examining how differences in family background conditions—such as annual family income, parental education and profession, and type of school—affect students’ academic performance, thereby exploring issues of educational inequality rather than inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1533468454,No,"The paper mainly focuses on how social networks, particularly their heterogeneity and the presence of leverage ties, affect personal social mobility among low-income Latin-American immigrant women in Boston.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4292714201,No,The paper does not discuss inter/multigenerational mobility. Its main focus is on comparing earnings between migrant entrepreneurs and migrant employees versus their local counterparts and examining how regional informal institutions in Vietnam influence these earnings differences.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3125682095,No,"The main focus of the paper is on explaining the persistent wage gap between Easterners and Westerners in Germany by examining differences in human capital endowments, location effects, and human capital depreciation.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3123494373,No,"The paper focuses on the legal academy’s denial of class disadvantage and the marginalization of white class migrants, rather than discussing inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3130478835,No,The paper is focused on understanding how age cohort differences affect unemployment through local labor market dynamics and spatial interactions using both theoretical models and empirical analysis with regional data.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2798194709,Yes,"The paper examines intergenerational income mobility by analyzing the relationship between fathers' and sons' wages, finding that 63% of sons earned significantly more than their fathers, especially those whose fathers were in the lowest earnings bracket.",Yes,The measures discussed in the paper include absolute income mobility (improvements in wage or salary levels) and relative income mobility (comparisons of income standings across generations).,N/A,Yes,N/A
https://openalex.org/W4388490813,No,"The paper mainly focuses on the analysis of long-term neighborhood trajectories and neighborhood change, emphasizing how physical characteristics and housing market dynamics contribute to the path-dependency of low-income neighborhoods in the Netherlands over time.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W73722002,No,"The paper focuses on how class origin influences college students' life chances, particularly in terms of consumption patterns, social interaction, and academic major choices that help reproduce upper-class status.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2743582816,No,"The main focus of the paper is on how a change of occupation affects individual earnings, taking into account factors such as the type of work the individual quits and starts, their education level, age, and the nature of their work arrangement.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1970253036,No,"The paper is primarily focused on the methodological issues in path analysis. It critiques the logical errors in the criticism by Allan and discusses the interpretability of path coefficients in sociological research, rather than addressing inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4312547193,Yes,"The paper notes that previous research has shown that polygenic scores predict wages, income, occupational prestige, and mobility across generations, but it shifts focus to examining mid‐career (within-generation) economic mobility.",No,N/A,"The paper relies on measures of mid‐career mobility (changes in wages, income, and occupational prestige from age 36 to 53) rather than using specific measures aimed at inter/multigenerational mobility.",N/A,No
https://openalex.org/W4407006676,No,"The paper focuses on examining how the Great Recession widened the income gap between alumni of elite and less selective universities, particularly by highlighting recruitment practices of high-wage firms at elite institutions.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4389222727,No,"The paper focuses on the impact of education on income inequality in East Java, examining how higher education is associated with higher income levels.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4380786778,No,"The paper primarily examines how need‐based grant aid can increase the likelihood of low-income students declaring and completing STEM majors, rather than addressing inter/multigenerational wealth, income, or earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4205823872,No,"The paper primarily focuses on several economic issues such as the effects of public utility subsidies on housing markets, income mobility within Latin American countries (without specifically addressing inter/multigenerational aspects), competitive dynamics in the banking sector, and macroeconomic impacts of oil.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2286988303,No,"The paper's main focus is on gender inequality in earned income in urban China, exploring how labour market imperfections and the cultivation of social capital (guanxi) contribute to discrimination, rather than on inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4386287123,No,"The main focus of the paper is on examining the role of psychosocial constraints in the effectiveness of graduation programs, particularly how these constraints affect asset accumulation, entrepreneurial decisions, and spillover effects among program participants and non-participants in Kenya.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2951547158,No,"The paper focuses on how migrating with children affects household heads’ occupation choices, wage income, and migration patterns rather than addressing inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2523108031,No,"The paper primarily focuses on the systematic production of lifetimes of disposability and the reproduction of labor precarity and migration practices in Bagong Barrio, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2982981574,No,"The paper primarily focuses on developing a dynamic discrete choice model centered on training, employment, wage growth, and the effects of policy reforms, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4307238700,No,"The paper primarily focuses on examining labor market disparities among community college graduates, emphasizing how socioeconomic status influences earnings during the college-to-career transition.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3164245192,No,"The paper investigates how exclusive social clubs at Harvard shape upward mobility and influence career outcomes, particularly in finance, rather than focusing on inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4404673579,No,"The paper primarily focuses on the racial and class dimensions of gentrification-induced displacement, specifically examining the experiences of White residents compared to non-White residents.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4364369540,No,"The main focus of the paper is on examining the socioeconomic status of adult children of new immigrants in Taiwan, particularly their educational attainment, occupational status, and monthly income, and exploring the role of parental educational attainment in their social mobility process.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3147997709,No,"The main focus of the paper is to examine the embourgeoisment thesis by analyzing the relationship between recent economic changes among Egyptian middle class voters (e.g., income, home/car ownership, type of employment) and their shifting party loyalties.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4206579023,No,"The paper does not discuss inter/multigenerational mobility; instead, it focuses on the net welfare impacts of income mobility over time and the redistributive effects of taxation on periodic and permanent incomes.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4323567716,No,"The paper focuses on analyzing the mobility and stability of low-wage status among earners in Central Europe, examining transitions between low-wage jobs, unemployment/inactivity, and upward mobility rather than inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2040688693,No,"The paper mainly focuses on the distribution of economic status and occupational groups across income deciles, rather than discussing inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3173425881,No,"The paper primarily focuses on how regional age structure and population ageing affect individual-level interregional labor migration decisions, rather than on inter/multigenerational wealth, income, or earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2899597736,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility. Instead, it focuses on how economic mobility within an individual’s adult years moderates the association between childhood adversity and later-life functional status, specifically measured using longitudinal income data and its relation to ADL disability.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2605386506,No,The paper focuses on the impact of horizontal and vertical wage dispersion on employee mobility outcomes (measured as exit from the firm) rather than on inter/multigenerational wealth/income/earning mobility.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2391634404,No,"The paper focuses on the welfare effects of income flows and income mobility using CHNS rural data, rather than on inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3170439151,No,"The paper does not discuss inter/multigenerational mobility. Instead, it focuses on assessing social welfare gains by comparing an individual’s actual income stream with a counterfactual scenario and decomposing this gain into effects from economic growth and intra-individual income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3121558866,Yes,"The paper discusses intergenerational mobility by analyzing how offspring’s income is correlated with that of their parents through channels such as inherited bequest, education, and skills.",No,N/A,The paper does not mention specific quantitative measures; it focuses on a conceptual and analytical discussion of the determinants and channels of social mobility.,N/A,N/A
https://openalex.org/W2246195097,No,"The paper focuses on regional mobility in the distribution of per capita income across regions in the European Union, analyzing factors like initial income levels, employment shares in agriculture, advanced services, and non-market services.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2768043598,No,The paper’s main focus is on how an increase in individual income is associated with moving from low-income neighborhoods to higher-income neighborhoods among immigrants and native-born Finns.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4242326182,Yes,"The paper discusses intergenerational income mobility by noting that it takes four to five generations for children from the poorest 10% of the population to reach median income levels, and that around 50% of children of wealthy parents remain rich.",Yes,"It mentions measures such as the number of generations needed for upward mobility, income percentile transitions (e.g., bottom 10% to median), and the probability of maintaining wealth across generations.",N/A,Yes,N/A
https://openalex.org/W2155412478,No,"The paper primarily focuses on how income distribution and reference income among professional peers relates to individual satisfaction and well-being, rather than inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3123425115,No,"The paper primarily examines graduate regional mobility and its impact on early career earnings, focusing on mobility in terms of university choice and employment location.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2186896062,No,"The paper instead concentrates on examining how occupational mobility influences consumption insurance and within-group consumption inequality, particularly highlighting that increased involuntary occupational mobility can lead to higher consumption inequality among low income individuals.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4285797322,No,The paper mainly focuses on the impact of the relative mobility of capital versus labor on income inequality and financial globalization using a simulation-based model.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2238590853,No,"The paper primarily focuses on analyzing the mobility of per capita income distribution and interregional inequality in European regions during 1977-1996, rather than inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3125392390,No,"The paper mainly focuses on analyzing the mobility of per capita income across European regions and interregional inequality, not on inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4404108569,No,"The paper focuses on the relationship between agricultural payment mechanisms, medical cost anxiety, and income mobility in China.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W83374660,No,"The paper focuses on how rising occupational mobility affects consumption insurance and consumption inequality within occupational groups, particularly increasing the desire for insurance among low-income individuals.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W654836299,No,"The paper focuses on the relationship between urban economic activity and traffic/mobility, specifically outlining a model to calculate income and mobility multipliers within the limits of sustainable urban space.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2769575934,No,"The paper focuses on analyzing spatial and temporal mobility patterns over the life course and examines their associations with social inequality factors such as gender, education, and income, rather than inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2097104366,No,"The paper primarily focuses on analyzing shared prosperity in Russia by examining poverty reduction, income distribution, and the roles of labor and non-labor income, rather than discussing inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2556000214,Yes,The paper discusses intergenerational income mobility by examining how income is transmitted from parents to children through both human capital and financial components. It focuses on the intergenerational income elasticity as a key measure of this mobility.,Yes,The paper uses intergenerational income elasticity as a measure and further decomposes it into a human capital component and a financial (exogenous income) component.,N/A,Yes,N/A
https://openalex.org/W2904757421,No,"The paper primarily focuses on economic inequality and social class by examining within-career social mobility, income disparities, and material living standards using the Goldthorpe class schema, rather than discussing inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2552367873,No,"The paper focuses on intra-generational, short-run (2-4 years) income mobility among the B40 group in Poland, not on inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3125336563,No,"The paper primarily focuses on examining how individuals’ social background influences their educational attainment and labor market outcomes, and specifically investigates the mediation role of cognitive ability in this process.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4291364465,No,"The paper focuses on short- to medium-term income mobility and the persistence of low income among households in New Zealand, examining movements across income deciles and associations with factors like unemployment and single parenthood.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3165835691,No,"The paper primarily focuses on how individuals' free choice and control over life outcomes influence their views on income redistribution, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4392768812,No,"The paper focuses on introducing population‐weighted relative and absolute indices of mobility, convergence, and pro‐poor growth, and empirically examining how these operate using Chinese panel data (2010–2018), rather than discussing inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1986077644,No,"The main focus of the paper is on analyzing how equalization schemes affect the spatial allocation of mobile factors of production and regional transfers, rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4399790694,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility. Instead, it focuses on assessing barriers to upward mobility, such as affordable housing, childcare costs, prior criminal records, transportation challenges, and discrimination in a medium-sized city in Southeastern North Carolina.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2088585099,No,"The paper is focused on exploring the gains from an expansion in factor mobility between two countries in the context of trade, not on inter/multigenerational wealth, income, or earning mobility.",N/A,N/A,The paper does not address measures for studying inter/multigenerational mobility since its focus is on factor mobility in international trade.,N/A,N/A
https://openalex.org/W45847612,No,"The paper’s main focus is on assessing the performance of different pension systems (DB vs. NDC) in providing insurance against wage, financial, and longevity risks, as well as evaluating individual welfare under uncertainty.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2359524795,No,"The paper focuses on internal remuneration mobility within enterprises, analyzing how pay levels change over time based on both individual and organizational attributes.",N/A,N/A,N/A - The paper does not address inter/multigenerational wealth/income/earning mobility.,N/A,N/A
https://openalex.org/W4280515666,No,The paper focuses on how involuntary job loss affects workers' inter-temporal labor earnings mobility rather than on inter/multigenerational wealth/income/earning mobility.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1557734171,No,"The paper mainly focuses on the relationship between effective resource flows, comparative advantage, and the income gap, arguing that insufficient resource mobility prevents the economy from realizing its comparative advantages, which in turn widens the income gap.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2391886422,No,"The paper primarily examines the factors influencing urban-rural labor mobility in China, such as income gaps, unemployment rates, and other economic variables, rather than discussing inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1994222531,No,"The paper primarily focuses on analyzing the mobility of per capita income distribution across European regions over the period 1977-1996, rather than inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2978242662,No,"The paper mainly focuses on geographic and occupational mobility patterns of rural labor forces and factors influencing them, such as family income, education level, and regional conditions.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3178481622,No,"The paper instead focuses on how occupational branch, educational level, and gender differences affect regional mobility among Swedish dual-earner couples.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4396636741,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility. Its main focus is on analyzing cyclical mobility in the socio-economic indicators of the Russian population, such as trends in total and per capita income and social payments over the period 2013-2021.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2362939927,No,The paper focuses on economic growth and the impact of labor mobility restrictions on income gap rather than on inter/multigenerational wealth/income/earning mobility.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2188860799,No,"The paper focuses on intragenerational mobility of after-tax income in the United States and Western Germany, rather than on inter/multigenerational wealth, income, or earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2623279910,Yes,"The paper discusses intergenerational mobility by examining income and class status. It notes that while Korea’s mobility is not exceptionally low compared to other countries, there has been a consistent decline—especially in structural mobility—since the beginning of the 21st century.",No,N/A,"The paper does not provide specific methodological measures or detailed indicators (beyond noting trends such as differences between structural and circular mobility) used to study mobility; instead, it focuses on describing the overall decline and recommending policy interventions.",No,No
https://openalex.org/W3125543360,No,"The paper primarily analyzes optimal taxation of lifetime income and savings in the context of pensioner mobility and emigration during old age, rather than focusing on inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3126269060,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility. Its main focus is on how decentralization affects progressive taxation, specifically how upper-layer governments adjust statutory tax schedules in response to local income sorting and tax competition.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1941576549,No,"The main focus of the paper is on social sustainable mobility, particularly highlighting challenges related to unequal mobility opportunities influenced by factors such as income level, gender, age, and ethnic heritage.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2559990304,No,"The paper primarily focuses on the relationship between longevity and income inequality, examining how longer lifespans affect income distribution under different income shock correlation scenarios.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3121270320,No,"The paper mainly focuses on modeling the on-the-job search process and the optimal schooling decision under uncertainty, examining the equilibrium heterogeneity of workers and the resulting wage distribution, rather than inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3005225951,No,"The paper does not focus on inter/multigenerational wealth/income/earning mobility but instead examines how inequalities and social mobility are jointly determined by the public and private financing of education, emphasizing the role of parental influence and education-related factors.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4389617009,No,"The paper's main focus is on profiling financial-aid eligibility by analyzing household income mobility and economic uncertainty in the context of tertiary education funding, not on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4400590701,No,The paper primarily focuses on the impact of the north's immigration policy relaxation on per capita income and the redistribution effects between northern labour and immigrant workers in a north-south economy model.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2724371952,Yes,"The paper discusses social mobility among Chinese migrants’ children in colonial Indonesia, noting that education—especially medical training—was pursued for the benefits of income stability and occupational independence, implying intergenerational income mobility.",No,N/A,The paper relies on qualitative interviews and general statistical data on migration history and occupations rather than employing explicit quantitative measures of inter/multigenerational wealth/income mobility.,N/A,N/A
https://openalex.org/W2141246435,No,"The paper does not discuss inter/multigenerational wealth, income, or earning mobility. Its main focus is on developing a labor market model that explains on‐the‐job search, match-specific productivity, and an endogenous, irreversible schooling decision under uncertainty.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2357382334,No,"The paper focuses on analyzing spatial inequality in local fiscal revenue using relative deprivation and fiscal income mobility methods applied to provincial data, rather than discussing inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4214604726,Yes,"The paper discusses the persistence of income across generations, focusing on the positive relationship between cross-sectional income inequality and limited mobility.",Yes,"It refers to statistical models of income dynamics and reviews empirical studies that measure income persistence, though it does not specify detailed indices or numerical measures.",N/A,No,Yes
https://openalex.org/W2957304404,No,"The paper focuses on how growth in international trade affects an industrialized economy by examining wage rigidity, income distribution, and unemployment, rather than intergenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W632219639,Yes,"The paper examines upward mobility across generations by exploring how urban form—in particular, factors such as sprawl versus compactness—affects the likelihood of individuals moving up economically. It emphasizes that better job accessibility and lower income segregation in compact areas are associated with higher upward mobility.",No,N/A,"The paper does not detail specific measures for inter/multigenerational wealth, income, or earning mobility; it instead uses a broad upward mobility metric in its analysis.",N/A,No
https://openalex.org/W2361376211,No,"The paper primarily focuses on human capital mobility and agglomeration, discussing how technological spillover and income gaps explain the divergence in human capital in China.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2939203894,Yes,The paper comments on socioeconomic mobility by noting that 62% of children are better educated than their parents and observes that higher education does not necessarily lead to upward occupational or income mobility.,No,N/A,The paper does not mention specific measures for inter/multigenerational wealth/income/earning mobility; it primarily uses educational comparisons as an indicator.,N/A,No
https://openalex.org/W4379210911,No,"The paper focuses on analyzing the causal effect of admission to a tuition-free, top-quality university on long-term earnings, highlighting differences in outcomes between low-income and high-income students.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3193642780,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility; instead, it focuses on changes in the relative timing of marriage and fertility due to shifts in income inequality and income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4237405791,No,"The paper primarily focuses on how endogenous labor mobility affects human capital, firm risk, and expected returns, exploring these effects in both cross-sectional and aggregate time-series contexts.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4313118420,No,"The paper focuses on global trends in income inequality and income dynamics using the GRID database, emphasizing cross-country comparability and granular analysis rather than on inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1948340549,Yes,"The paper examines intergenerational mobility by analyzing how parental incomes, occupations, and educational levels are transmitted to children, showing that children’s occupational class tends to improve relative to that of their parents, with parental education having the strongest effect.",No,N/A,The paper does not detail specific quantitative measures or indices; it rather analyzes the influence of various parental factors on children’s occupational outcomes without outlining standardized mobility metrics.,N/A,N/A
https://openalex.org/W2546674699,Yes,"The paper highlights that a society is fairer when the income of the family into which individuals are born plays a smaller role in shaping their prospects, effectively linking fairness to factors beyond an individual’s control. It discusses this in the context of dynamic fairness, which is influenced by intergenerational factors.",Yes,"The paper mentions a generalized concentration curve as a tool to study the distribution of prospects, along with the concept of exchange mobility as a measure affecting fairness.",N/A,No,Yes
https://openalex.org/W1503843166,No,"The main focus of the paper is on how increased labor mobility between countries intensifies tax competition and affects redistributive policies, ultimately addressing the Samaritan's dilemma.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W88774192,No,"The paper focuses on developing a dynamic model that examines worker turnover, job turnover, and career mobility, and does not address inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2268257651,No,"The paper focuses on the dynamics of entrepreneur capital mobility, financial frictions, and their impacts on international capital flows and relative incomes, rather than on inter/multigenerational wealth or income mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3046160686,No,"The paper primarily focuses on analyzing the determinants of the schooling gap among Colombian adolescents and examining regional differences in social mobility in terms of education, rather than inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3093694015,No,The main focus of the paper is on examining income convergence among regions in the Surakarta Ex-Residency by analyzing the effects of labor productivity and the number of motor vehicles on per capita income.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3175158828,Yes,"The paper examines intergenerational mobility by analyzing both indirect measures (social origin effects on educational attainment) and direct measures (adult income attainment), comparing trends across different European countries.",Yes,The measures include social origin effects on educational attainment and direct assessment of adult income attainment.,N/A,Yes,N/A
https://openalex.org/W1831180767,No,"The paper focuses on evaluating the impact of differential demographic growth rates across income classes on the size, composition, and growth of poverty and income inequality in Brazil, rather than on inter/multigenerational mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W3196208792,Yes,"The paper analyzes how family values, namely obedience versus independence, affect social mobility. It argues that low-income families impart obedience to help their children navigate low-wage labor markets, whereas high-income families encourage independence in anticipation of entrepreneurial or managerial roles.",No,N/A,The paper develops a theoretical model focusing on the role of family values in social mobility rather than specifying empirical measures for inter/multigenerational wealth or income mobility.,N/A,Yes
https://openalex.org/W4285218894,No,The paper focuses on comparing occupational mobility between administrative Australian tax records (ALife) and the nationally representative HILDA dataset.,N/A,N/A,"The study does not address inter/multigenerational wealth/income/earning mobility, as it concentrates solely on occupational mobility.",N/A,N/A
https://openalex.org/W4403990748,No,"The paper primarily focuses on examining multidimensional downward mobility, specifically the patterns of class and status mobility among workers from the most advantaged backgrounds.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4283376685,No,"The paper primarily focuses on evaluating the effect of vocational training on individual upward mobility—specifically in terms of income, expenditure, and employment—rather than on inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W4211198162,Yes,"The paper examines how a fiscally equivalent intervention that alters the expected income profile of a targeted (same initial) cohort changes their income mobility, leading to larger distributional impacts on consumption. It focuses on income mobility within the cohort rather than explicitly on inter‐ or multigenerational mobility.",No,N/A,The paper does not mention specific measures of inter/multigenerational mobility because its focus is on simulating the effects of fiscal interventions on income mobility within a cohort using a heterogeneous agent model.,N/A,N/A
https://openalex.org/W3211327524,Yes,"The paper examines intergenerational mobility by showing that while Puerto Rican parents remained poor, their children attained higher education, secured white-collar jobs, and achieved somewhat higher incomes.",Yes,"The measures include attainment of high school education, engagement in white-collar occupations, and analysis of income differences between the generations using Census data.",N/A,Yes,N/A
https://openalex.org/W3183234565,Yes,"The paper models intergenerational mobility by analyzing how reference groups—through culturally shaped processes—affect individuals' ambitions and investments, thereby transmitting inequality across generations.",Yes,"It mentions factors such as the composition of the reference group, the intensity and functional form of income comparisons, ex-ante inequality between agents from different social origins along with the reward of effort, and the information about peers and past income mobility.",N/A,No,Yes
https://openalex.org/W4321379801,Yes,"The paper examines how the strong positive correlation between parental income and the probability of offspring inventing is largely explained by parental education. It situates this finding in the context of Finland's high social mobility, noting that lower income inequality may contribute to a weakening of the causal effect after a schooling reform.",No,N/A,"The paper does not focus on specific inter/multigenerational mobility measures, but rather on how parental income and education affect the offspring's probability of inventing.",N/A,N/A
https://openalex.org/W2625899848,No,"The paper primarily focuses on analyzing the effect of social origin on occupational mobility within the labor market in Lima, Peru, rather than on inter/multigenerational wealth, income, or earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2316326402,No,"The paper primarily focuses on state regulation in the labor market, discussing vertical social mobility and the social risks associated with a dysfunctional social elevator. It does not specifically address inter/multigenerational wealth/income/earning mobility.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W291878788,Yes,"The paper discusses generational mobility within its 'tunnel effect' mechanism, arguing that perceptions of being able to move upward across generations help justify economic inequality.",No,N/A,The paper addresses perceptions of generational mobility rather than providing direct measures or quantitative indicators for inter/multigenerational wealth/income/earning mobility.,N/A,N/A
https://openalex.org/W4206604452,Yes,"The paper examines how differential fertility following China’s Great Famine influences the income inequality of the next generation, and it discusses social mobility by showing that higher rural fertility reduces the probability of rural youths gaining admission to college and senior high school.",Yes,The measures mentioned include the Gini coefficient to capture income inequality and admission probabilities to college and senior high school as proxies for social mobility.,N/A,Yes,N/A
https://openalex.org/W4391291107,No,The main focus of the paper is on how family background consistently affects economic success over the life cycle by analyzing brother correlations in earnings and family income.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2960367627,No,The paper primarily focuses on the upward vertical social mobility of female laborers in terms of transitioning to more promising occupations rather than inter/multigenerational wealth/income/earning mobility.,N/A,N/A,N/A,N/A,N/A
https://openalex.org/W1699694080,Yes,"The paper explains that if social mobility is measured using traditional criteria like income, job status, or educational attainment, Moroccan first-generation women appear socially immobile; however, they pursue alternative forms of mobility (such as acquiring skills, improved housing, and aspirations for their children) as a way to 'move up'.",Yes,"The measures mentioned are income, job status, and educational attainment.",N/A,No,No
https://openalex.org/W4405231215,No,"The paper primarily focuses on understanding barriers to social mobility among Israeli Arabs by examining factors such as human capital, social capital, access to higher education, and discrimination, rather than on inter/multigenerational wealth, income, or earning mobility specifically.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W329960823,No,"The paper does not discuss inter/multigenerational wealth/income/earning mobility; instead, it focuses on the individual and situational factors influencing the potential for mobility among AFDC recipients in rural areas, specifically examining how these factors affect their shift from economic dependency to self-sufficiency.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2760863000,No,"The paper primarily focuses on how entrepreneurial earnings emerge from the accumulation of resources over an individual’s and household’s life course, emphasizing the role of household work, childcare, and gendered responsibilities in shaping earnings.",N/A,N/A,N/A,N/A,N/A
https://openalex.org/W2186539797,No,"The paper focuses on intra-generational lifetime earnings inequality rather than on inter/multigenerational mobility. It examines the magnitude, pattern, and evolution of lifetime earnings inequality among male workers in Germany.",N/A,N/A,N/A,N/A,N/A
