period,node_type,node_name,mean_null_betweenness,mean_null_degree,mean_null_node_count,mean_null_strength,obs_betweenness,obs_degree,obs_node_count,obs_strength,sd_null_betweenness,sd_null_degree,sd_null_node_count,sd_null_strength,z_betweenness,z_degree,z_node_count,z_strength
2016-2020,Measure,Others_Measure,0.05531272284775979,19.121,22.953,45.906,0.0,14.0,15.0,30.0,0.05119096529175976,1.7033086215540212,4.569646887087958,9.139293774175917,-1.0805172852769687,-3.0065015436414755,-1.740397058353038,-1.740397058353038
2016-2020,Measure,Rank‐based Measures,0.05362092765267027,19.026,22.68,45.36,0.0,10.0,11.0,22.0,0.0478848650523217,1.7257758551742175,4.458191951394139,8.916383902788278,-1.1197886345525048,-5.230111415070657,-2.6198961658318685,-2.6198961658318685
2016-2020,Measure,Regression‐based Measures,0.052999104699351,19.077,22.755,45.51,0.7107692307692308,16.0,103.0,206.0,0.04719023823727972,1.8034198965641153,4.5127973963319405,9.025594792663881,13.938690513968403,-1.7062027572515517,17.78165358480843,17.78165358480843
2016-2020,Measure,Transition Matrix / Probability Measures,0.054162386621315194,19.094,22.826,45.652,0.0,10.0,9.0,18.0,0.04732289689559817,1.7222456648603097,4.537655155949415,9.07531031189883,-1.144528128546442,-5.280315221892348,-3.046948153799753,-3.046948153799753
2016-2020,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.03559943750488701,17.69,20.291,40.582,0.0,6.0,5.0,10.0,0.037661993034465276,1.7677740310981565,4.120594410797827,8.241188821595655,-0.9452350934351569,-6.612836139887219,-3.7108723828607446,-3.7108723828607446
2016-2020,RqType,Empirical Estimates and Determinants,0.038742027328172654,17.678,20.49,40.98,0.23692307692307693,15.0,56.0,112.0,0.03853950797779915,1.7582398606013367,4.220392364663707,8.440784729327413,5.142282815573758,-1.5231141438711873,8.413909639614644,8.413909639614644
2016-2020,RqType,Intergenerational Wealth Mobility and Inheritance,0.03755560198217218,17.72,20.39,40.78,0.27076923076923076,15.0,65.0,130.0,0.04066336451968134,1.7699527487288278,4.351877622226852,8.703755244453705,5.735227065979295,-1.536764188735259,10.250747808752283,10.250747808752283
2016-2020,RqType,Measurement and Methodological Advances,0.035066190671670966,17.714,20.297,40.594,0.0,11.0,21.0,42.0,0.03502504246431067,1.7536474215985605,4.096287413081578,8.192574826163156,-1.0011748224831483,-3.828591721065437,0.17161881701829673,0.17161881701829673
2016-2020,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",0.03722803678942842,17.684,20.313,40.626,0.0,6.0,5.0,10.0,0.036450470724263925,1.7375739302726556,4.1284470536843605,8.256894107368721,-1.0213321268481421,-6.724318198171043,-3.7091428813006524,-3.7091428813006524
2016-2020,RqType,Perceptions of Mobility and Attitudes,0.037883559602001717,17.642,20.313,40.626,0.0,5.0,4.0,8.0,0.0396634811043715,1.7374852099672258,4.250305412096417,8.500610824192835,-0.9551244254712276,-7.276033158428132,-3.8380771305452583,-3.8380771305452583
2016-2020,RqType,"Policy, Institutional, and Geographic Impacts",0.03809232494722027,17.674,20.291,40.582,0.14769230769230768,12.0,19.0,38.0,0.03903253272404673,1.8716910074120747,4.36524619859801,8.73049239719602,2.807913683694071,-3.031483283047479,-0.2957450602476057,-0.2957450602476057
2016-2020,RqType,Theoretical and Structural Models,0.03692925707639378,17.63,20.19,40.38,0.0,6.0,8.0,16.0,0.036806768078025985,1.8699188743356212,4.3428977377737965,8.685795475547593,-1.0033278933403806,-6.219521156570023,-2.806881657372087,-2.806881657372087
2021-2025,DataType,Administrative/Registry Data,0.0051078397450934395,13.663,13.864,27.728,0.0,9.0,33.0,66.0,0.008903263674472568,1.9993570037460613,3.6442811067184135,7.288562213436827,-0.5737041979042623,-2.3322498139468086,5.250967046620479,5.250967046620479
2021-2025,DataType,Archival/Historical Data,0.004779455000390961,13.672,13.826,27.652,0.0,3.0,3.0,6.0,0.008700262951205786,1.9667954352917043,3.637988312097629,7.275976624195258,-0.5493460401364728,-5.426085401920402,-2.975820445601661,-2.975820445601661
2021-2025,DataType,Big Data,0.005444197161623269,13.761,14.095,28.19,0.0,3.0,3.0,6.0,0.010015344753466632,1.8813342123127457,3.646267992107858,7.292535984215716,-0.5435855974642169,-5.719876845683563,-3.0428372308383542,-3.0428372308383542
2021-2025,DataType,International Panel Data,0.005731638517475956,13.744,14.026,28.052,0.0,3.0,2.0,4.0,0.011503446261081166,1.8793605284766404,3.768491147067421,7.536982294134842,-0.498254035129231,-5.716838167665892,-3.191197625436493,-3.191197625436493
2021-2025,DataType,Linked Administrative Data,0.004872314098053014,13.763,14.076,28.152,0.0,12.0,37.0,74.0,0.008286989205210798,1.841798909550992,3.4840152643698854,6.968030528739771,-0.5879474411514062,-0.9572163339100889,6.5797645132149,6.5797645132149
2021-2025,DataType,National Survey Data,0.004795619282195636,13.771,13.896,27.792,0.07407407407407408,11.0,19.0,38.0,0.009295220386494222,1.9225647597038846,3.5566604889747118,7.1133209779494235,7.453126651256028,-1.4413038551829032,1.435054038984571,1.435054038984571
2021-2025,DataType,Natural/Experimental Data,0.00579829345531316,13.816,14.22,28.44,0.0,6.0,5.0,10.0,0.01053359170561431,1.8486648050854328,3.5950694742277967,7.190138948455593,-0.5504573954791433,-4.2279162661068765,-2.5646235952033756,-2.5646235952033756
2021-2025,DataType,No dataset,0.005873161505981703,13.709,14.16,28.32,0.17094017094017094,11.0,27.0,54.0,0.010665467280803993,1.9251038997999628,3.712436151933415,7.42487230386683,15.476772380267057,-1.4071967753436536,3.458645340826401,3.458645340826401
2021-2025,DataType,Opportunity Atlas,0.005150533661740558,13.7,13.942,27.884,0.0,7.0,5.0,10.0,0.0100778051602152,1.883493442395685,3.5613648113215417,7.122729622643083,-0.5110769239788095,-3.557219711621624,-2.510835163972384,-2.510835163972384
2021-2025,DataType,Others_DataType,0.0052318965517241375,13.659,13.92,27.84,0.0,9.0,7.0,14.0,0.009881075960603437,1.9293629625970956,3.6514288892066533,7.302857778413307,-0.5294865227819406,-2.414786688829441,-1.8951485048647654,-1.8951485048647654
2021-2025,DataType,Panel/Longitudinal Surveys,0.004756855500821017,13.726,13.883,27.766,0.07977207977207977,12.0,40.0,80.0,0.00946790096259319,1.9546725415641222,3.6235950989923587,7.247190197984717,7.9231103670852745,-0.883012352861345,7.207482979337994,7.207482979337994
2021-2025,DataType,University/Institution Data,0.005138652846195951,13.829,14.047,28.094,0.0,2.0,1.0,2.0,0.009693506100111418,1.800833696375654,3.4898381008250183,6.979676201650037,-0.5301129223137215,-6.568624312065555,-3.7385688456194037,-3.7385688456194037
2021-2025,Measure,Absolute Mobility Measures,0.05372326142658655,18.972,22.57,45.14,0.0,11.0,15.0,30.0,0.04777081948464245,1.668532289169137,4.429754250827321,8.859508501654641,-1.1246041413180639,-4.777851799301853,-1.7088984109188887,-1.7088984109188887
2021-2025,Measure,Decomposition / Structural Approaches,0.05270532180599915,19.044,22.49,44.98,0.0,10.0,19.0,38.0,0.04508728094373286,1.7683866068230645,4.4761519116240835,8.952303823248167,-1.1689620820508848,-5.1142662838007436,-0.7796875684529037,-0.7796875684529037
2021-2025,Measure,Multigenerational Measures,0.05408330746976067,19.064,22.677,45.354,0.0,4.0,2.0,4.0,0.048441891237545796,1.735775595207202,4.539524014506177,9.079048029012354,-1.1164573902482648,-8.678541190229021,-4.554882832192552,-4.554882832192552
2021-2025,Measure,Non‐parametric Approaches,0.056890635695038404,19.108,23.032,46.064,0.0,2.0,1.0,2.0,0.04791337081026179,1.6980044815074016,4.453404182062168,8.906808364124336,-1.1873645024961157,-10.075356211552748,-4.947226683071463,-4.947226683071463
2021-2025,Measure,Others_Measure,0.055260770975056696,19.049,22.926,45.852,0.0,11.0,8.0,16.0,0.04599807465374846,1.7226626386401274,4.325648533484341,8.651297066968683,-1.2013713919774553,-4.672418046027801,-3.450580851509218,-3.450580851509218
2021-2025,Measure,Rank‐based Measures,0.05546895363804231,18.991,22.751,45.502,0.008547008547008548,14.0,31.0,62.0,0.049892449248184596,1.757272604636801,4.60784453201616,9.21568906403232,-0.9404618493998083,-2.840196783828856,1.7902079687551118,1.7902079687551118
2021-2025,Measure,Regression‐based Measures,0.054465167331300336,19.011,22.794,45.588,0.7008547008547009,19.0,97.0,194.0,0.047066800219338796,1.6791958488213037,4.427772483898554,8.855544967797108,13.73344970363658,-0.006550754641110257,16.759217026133935,16.759217026133935
2021-2025,Measure,Transition Matrix / Probability Measures,0.05567356517319571,19.025,22.76,45.52,0.0,9.0,9.0,18.0,0.04848573303867234,1.7690405604463977,4.48469759432144,8.96939518864288,-1.1482463331799138,-5.666913593812852,-3.0682113365732895,-3.0682113365732895
2021-2025,RqType,"Demographic Differences in Mobility (Race, Gender, etc.)",0.03633879588528603,17.72,20.195,40.39,0.0,6.0,5.0,10.0,0.03702392574582867,1.843637436970458,4.1828783715847475,8.365756743169495,-0.9814949428851469,-6.356998271449072,-3.6326659898177107,-3.6326659898177107
2021-2025,RqType,Empirical Estimates and Determinants,0.03872235759246227,17.741,20.49,40.98,0.2621082621082621,16.0,71.0,142.0,0.03779778537424637,1.7852467913725842,4.208516557126942,8.417033114253885,5.910026270163554,-0.9752153082775936,12.001853696990567,12.001853696990567
2021-2025,RqType,Intergenerational Wealth Mobility and Inheritance,0.034922490030494954,17.514,19.913,39.826,0.29629629629629634,18.0,60.0,120.0,0.035229146005651656,1.8631358713940525,4.208936462593151,8.417872925186302,7.4192489997875715,0.2608505409948236,9.524258766144966,9.524258766144966
2021-2025,RqType,Measurement and Methodological Advances,0.03922777860481062,17.66,20.336,40.672,0.0,12.0,16.0,32.0,0.03965536473458634,1.8258515092235004,4.328722888086259,8.657445776172517,-0.9892174455426761,-3.099923499478383,-1.0016811221466193,-1.0016811221466193
2021-2025,RqType,"Mobility and Non-Income Outcomes (Health, Wellbeing, etc.)",0.03815668430502174,17.686,20.319,40.638,0.0,8.0,4.0,8.0,0.038156469015618553,1.7856630680485592,4.218416057483429,8.436832114966858,-1.0000056422779346,-5.424315579638005,-3.8685136263527755,-3.8685136263527755
2021-2025,RqType,Perceptions of Mobility and Attitudes,0.0364317313707092,17.636,20.107,40.214,0.0,3.0,2.0,4.0,0.038203663128841284,1.809634984956574,4.293481685646858,8.586963371293717,-0.9536187995335351,-8.087818881525006,-4.217323218247754,-4.217323218247754
2021-2025,RqType,"Policy, Institutional, and Geographic Impacts",0.036724947220267416,17.582,20.095,40.19,0.0,11.0,14.0,28.0,0.037551640381306796,1.8790441205056378,4.241693879450398,8.483387758900797,-0.9779851651580338,-3.502844839124283,-1.4369259482699246,-1.4369259482699246
2021-2025,RqType,Theoretical and Structural Models,0.035922323759300365,17.657,20.111,40.222,0.0,4.0,10.0,20.0,0.03685873831261352,1.738497447042524,4.1660574930064325,8.332114986012865,-0.9745945033340248,-7.855634199079699,-2.4269948307178555,-2.4269948307178555
