key1,key2,year,identifier,paper_count,ew
Absolute Mobility Measures,Others_DataType,1998,filled,0,0.1894645708137997
Absolute Mobility Measures,Others_DataType,1999,filled,0,0.16493848884661172
Absolute Mobility Measures,Others_DataType,2000,filled,0,0.14358729437462933
Absolute Mobility Measures,Others_DataType,2001,filled,0,0.12499999999999996
Absolute Mobility Measures,Others_DataType,2002,filled,0,0.10881882041201547
Absolute Mobility Measures,Others_DataType,2003,filled,0,0.09473228540689985
Absolute Mobility Measures,Others_DataType,2004,filled,0,0.08246924442330586
Absolute Mobility Measures,Others_DataType,2005,filled,0,0.07179364718731467
Absolute Mobility Measures,Others_DataType,2006,filled,0,0.06249999999999998
Absolute Mobility Measures,Others_DataType,2007,filled,0,0.05440941020600774
Absolute Mobility Measures,Others_DataType,2008,filled,0,0.04736614270344992
Absolute Mobility Measures,Others_DataType,2009,filled,0,0.04123462221165293
Absolute Mobility Measures,Others_DataType,2010,filled,0,0.03589682359365733
Absolute Mobility Measures,Others_DataType,2011,filled,0,0.03124999999999999
Absolute Mobility Measures,Others_DataType,2012,filled,0,0.02720470510300387
Absolute Mobility Measures,Others_DataType,2013,filled,0,0.02368307135172496
Absolute Mobility Measures,Others_DataType,2014,filled,0,0.020617311105826465
Absolute Mobility Measures,Others_DataType,2015,filled,0,0.017948411796828666
Absolute Mobility Measures,Others_DataType,2016,filled,0,0.015624999999999995
Absolute Mobility Measures,Others_DataType,2017,filled,0,0.013602352551501934
Absolute Mobility Measures,Others_DataType,2018,filled,0,0.01184153567586248
Absolute Mobility Measures,Others_DataType,2019,filled,0,0.010308655552913232
Absolute Mobility Measures,Others_DataType,2020,appeared,3,1.0103086555529133
Absolute Mobility Measures,Others_DataType,2021,filled,0,0.8795247691945385
Absolute Mobility Measures,Others_DataType,2022,filled,0,0.765670783255199
Absolute Mobility Measures,Others_DataType,2023,filled,0,0.666555131662198
Absolute Mobility Measures,Others_DataType,2024,appeared,3,1.666555131662198
Absolute Mobility Measures,Others_DataType,2025,filled,0,1.4508205086325727
Absolute Mobility Measures,Panel/Longitudinal Surveys,1976,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1977,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1978,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1979,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1980,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1981,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1982,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1983,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1984,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1985,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1986,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1987,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1988,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1989,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1990,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1991,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1992,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1993,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1994,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1995,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1996,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1997,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1998,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,1999,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,2000,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,2001,filled,0,0.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,2002,appeared,12,1.0
Absolute Mobility Measures,Panel/Longitudinal Surveys,2003,filled,0,0.8705505632961241
Absolute Mobility Measures,Panel/Longitudinal Surveys,2004,filled,0,0.757858283255199
Absolute Mobility Measures,Panel/Longitudinal Surveys,2005,filled,0,0.6597539553864471
Absolute Mobility Measures,Panel/Longitudinal Surveys,2006,filled,0,0.5743491774985174
Absolute Mobility Measures,Panel/Longitudinal Surveys,2007,filled,0,0.49999999999999994
Absolute Mobility Measures,Panel/Longitudinal Surveys,2008,appeared,12,1.5
Absolute Mobility Measures,Panel/Longitudinal Surveys,2009,filled,0,1.3058258449441862
Absolute Mobility Measures,Panel/Longitudinal Surveys,2010,filled,0,1.1367874248827985
Absolute Mobility Measures,Panel/Longitudinal Surveys,2011,filled,0,0.9896309330796706
Absolute Mobility Measures,Panel/Longitudinal Surveys,2012,appeared,12,1.9896309330796706
Absolute Mobility Measures,Panel/Longitudinal Surveys,2013,filled,0,1.7320743295439003
Absolute Mobility Measures,Panel/Longitudinal Surveys,2014,filled,0,1.507858283255199
Absolute Mobility Measures,Panel/Longitudinal Surveys,2015,filled,0,1.3126668778585402
Absolute Mobility Measures,Panel/Longitudinal Surveys,2016,appeared,12,2.31266687785854
Absolute Mobility Measures,Panel/Longitudinal Surveys,2017,filled,0,2.0132934532360407
Absolute Mobility Measures,Panel/Longitudinal Surveys,2018,appeared,12,3.0132934532360407
Absolute Mobility Measures,Panel/Longitudinal Surveys,2019,appeared,12,4.013293453236041
Absolute Mobility Measures,Panel/Longitudinal Surveys,2020,appeared,12,5.013293453236041
Absolute Mobility Measures,Panel/Longitudinal Surveys,2021,appeared,12,6.013293453236041
Absolute Mobility Measures,Panel/Longitudinal Surveys,2022,appeared,12,7.013293453236041
Absolute Mobility Measures,Panel/Longitudinal Surveys,2023,filled,0,6.105426566275654
Absolute Mobility Measures,Panel/Longitudinal Surveys,2024,filled,0,5.315082536434391
Absolute Mobility Measures,Panel/Longitudinal Surveys,2025,filled,0,4.627048096058352
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1976,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1977,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1978,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1979,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1980,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1981,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1982,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1983,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1984,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1985,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1986,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1987,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1988,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1989,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1990,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1991,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1992,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1993,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1994,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1995,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1996,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1997,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1998,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,1999,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2000,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2001,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2002,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2003,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2004,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2005,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2006,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2007,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2008,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2009,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2010,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2011,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2012,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2013,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2014,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2015,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2016,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2017,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2018,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2019,filled,0,0.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2020,appeared,1,1.0
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2021,filled,0,0.8705505632961241
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2022,filled,0,0.757858283255199
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2023,filled,0,0.6597539553864471
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2024,filled,0,0.5743491774985174
Absolute Mobility Measures,Perceptions of Mobility and Attitudes,2025,filled,0,0.49999999999999994
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1976,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1977,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1978,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1979,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1980,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1981,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1982,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1983,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1984,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1985,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1986,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1987,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1988,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1989,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1990,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1991,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1992,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1993,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1994,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1995,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1996,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1997,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1998,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",1999,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2000,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2001,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2002,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2003,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2004,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2005,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2006,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2007,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2008,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2009,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2010,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2011,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2012,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2013,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2014,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2015,filled,0,0.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2016,appeared,2,1.0
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2017,filled,0,0.8705505632961241
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2018,filled,0,0.757858283255199
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2019,filled,0,0.6597539553864471
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2020,appeared,2,1.659753955386447
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2021,filled,0,1.4448997407946416
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2022,filled,0,1.257858283255199
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2023,filled,0,1.0950292370345092
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2024,filled,0,0.9532783191261169
Absolute Mobility Measures,"Policy, Institutional, and Geographic Impacts",2025,filled,0,0.8298769776932234
Administrative/Registry Data,Absolute Mobility Measures,1976,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1977,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1978,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1979,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1980,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1981,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1982,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1983,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1984,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1985,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1986,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1987,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1988,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1989,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1990,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1991,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1992,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1993,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1994,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1995,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1996,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1997,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1998,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,1999,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2000,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2001,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2002,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2003,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2004,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2005,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2006,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2007,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2008,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2009,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2010,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2011,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2012,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2013,filled,0,0.0
Administrative/Registry Data,Absolute Mobility Measures,2014,appeared,3,1.0
Administrative/Registry Data,Absolute Mobility Measures,2015,filled,0,0.8705505632961241
Administrative/Registry Data,Absolute Mobility Measures,2016,filled,0,0.757858283255199
Administrative/Registry Data,Absolute Mobility Measures,2017,filled,0,0.6597539553864471
Administrative/Registry Data,Absolute Mobility Measures,2018,filled,0,0.5743491774985174
Administrative/Registry Data,Absolute Mobility Measures,2019,appeared,3,1.5743491774985174
Administrative/Registry Data,Absolute Mobility Measures,2020,filled,0,1.3705505632961241
Administrative/Registry Data,Absolute Mobility Measures,2021,filled,0,1.193133564903261
Administrative/Registry Data,Absolute Mobility Measures,2022,filled,0,1.0386830970140466
Administrative/Registry Data,Absolute Mobility Measures,2023,filled,0,0.904226155191741
Administrative/Registry Data,Absolute Mobility Measures,2024,appeared,3,1.904226155191741
Administrative/Registry Data,Absolute Mobility Measures,2025,filled,0,1.6577251520453828
Administrative/Registry Data,Decomposition / Structural Approaches,1976,filled,0,0.0
Administrative/Registry Data,Decomposition / Structural Approaches,1977,filled,0,0.0
Administrative/Registry Data,Decomposition / Structural Approaches,1978,filled,0,0.0
Administrative/Registry Data,Decomposition / Structural Approaches,1979,filled,0,0.0
Administrative/Registry Data,Decomposition / Structural Approaches,1980,filled,0,0.0
Administrative/Registry Data,Decomposition / Structural Approaches,1981,appeared,8,1.0
Administrative/Registry Data,Decomposition / Structural Approaches,1982,filled,0,0.8705505632961241
Administrative/Registry Data,Decomposition / Structural Approaches,1983,filled,0,0.757858283255199
Administrative/Registry Data,Decomposition / Structural Approaches,1984,filled,0,0.6597539553864471
Administrative/Registry Data,Decomposition / Structural Approaches,1985,filled,0,0.5743491774985174
Administrative/Registry Data,Decomposition / Structural Approaches,1986,filled,0,0.49999999999999994
Administrative/Registry Data,Decomposition / Structural Approaches,1987,filled,0,0.435275281648062
Administrative/Registry Data,Decomposition / Structural Approaches,1988,filled,0,0.37892914162759944
Administrative/Registry Data,Decomposition / Structural Approaches,1989,filled,0,0.3298769776932235
Administrative/Registry Data,Decomposition / Structural Approaches,1990,filled,0,0.28717458874925866
Administrative/Registry Data,Decomposition / Structural Approaches,1991,filled,0,0.24999999999999992
Administrative/Registry Data,Decomposition / Structural Approaches,1992,filled,0,0.21763764082403095
Administrative/Registry Data,Decomposition / Structural Approaches,1993,filled,0,0.1894645708137997
Administrative/Registry Data,Decomposition / Structural Approaches,1994,filled,0,0.16493848884661172
Administrative/Registry Data,Decomposition / Structural Approaches,1995,filled,0,0.14358729437462933
Administrative/Registry Data,Decomposition / Structural Approaches,1996,filled,0,0.12499999999999996
Administrative/Registry Data,Decomposition / Structural Approaches,1997,filled,0,0.10881882041201547
Administrative/Registry Data,Decomposition / Structural Approaches,1998,filled,0,0.09473228540689985
Administrative/Registry Data,Decomposition / Structural Approaches,1999,filled,0,0.08246924442330586
Administrative/Registry Data,Decomposition / Structural Approaches,2000,filled,0,0.07179364718731467
Administrative/Registry Data,Decomposition / Structural Approaches,2001,filled,0,0.06249999999999998
Administrative/Registry Data,Decomposition / Structural Approaches,2002,filled,0,0.05440941020600774
Administrative/Registry Data,Decomposition / Structural Approaches,2003,filled,0,0.04736614270344992
Administrative/Registry Data,Decomposition / Structural Approaches,2004,filled,0,0.04123462221165293
Administrative/Registry Data,Decomposition / Structural Approaches,2005,filled,0,0.03589682359365733
Administrative/Registry Data,Decomposition / Structural Approaches,2006,filled,0,0.03124999999999999
Administrative/Registry Data,Decomposition / Structural Approaches,2007,filled,0,0.02720470510300387
Administrative/Registry Data,Decomposition / Structural Approaches,2008,filled,0,0.02368307135172496
Administrative/Registry Data,Decomposition / Structural Approaches,2009,filled,0,0.020617311105826465
Administrative/Registry Data,Decomposition / Structural Approaches,2010,filled,0,0.017948411796828666
Administrative/Registry Data,Decomposition / Structural Approaches,2011,filled,0,0.015624999999999995
Administrative/Registry Data,Decomposition / Structural Approaches,2012,filled,0,0.013602352551501934
Administrative/Registry Data,Decomposition / Structural Approaches,2013,filled,0,0.01184153567586248
Administrative/Registry Data,Decomposition / Structural Approaches,2014,filled,0,0.010308655552913232
Administrative/Registry Data,Decomposition / Structural Approaches,2015,appeared,8,1.0103086555529133
Administrative/Registry Data,Decomposition / Structural Approaches,2016,filled,0,0.8795247691945385
Administrative/Registry Data,Decomposition / Structural Approaches,2017,filled,0,0.765670783255199
Administrative/Registry Data,Decomposition / Structural Approaches,2018,appeared,8,1.765670783255199
Administrative/Registry Data,Decomposition / Structural Approaches,2019,appeared,8,2.765670783255199
Administrative/Registry Data,Decomposition / Structural Approaches,2020,filled,0,2.4076562582544465
Administrative/Registry Data,Decomposition / Structural Approaches,2021,appeared,8,3.4076562582544465
Administrative/Registry Data,Decomposition / Structural Approaches,2022,filled,0,2.966537075142971
Administrative/Registry Data,Decomposition / Structural Approaches,2023,filled,0,2.58252052180455
Administrative/Registry Data,Decomposition / Structural Approaches,2024,appeared,8,3.58252052180455
Administrative/Registry Data,Decomposition / Structural Approaches,2025,filled,0,3.1187652582768757
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1976,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1977,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1978,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1979,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1980,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1981,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1982,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1983,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1984,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1985,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1986,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1987,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1988,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1989,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1990,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1991,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1992,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1993,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1994,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1995,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1996,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1997,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1998,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",1999,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2000,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2001,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2002,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2003,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2004,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2005,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2006,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2007,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2008,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2009,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2010,filled,0,0.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2011,appeared,5,1.0
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2012,filled,0,0.8705505632961241
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2013,filled,0,0.757858283255199
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2014,filled,0,0.6597539553864471
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2015,filled,0,0.5743491774985174
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2016,filled,0,0.49999999999999994
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2017,filled,0,0.435275281648062
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2018,appeared,5,1.435275281648062
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2019,appeared,5,2.435275281648062
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2020,appeared,5,3.435275281648062
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2021,filled,0,2.990580831515972
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2022,filled,0,2.6034518274588208
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2023,filled,0,2.2664364549086002
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2024,filled,0,1.9730475324955525
Administrative/Registry Data,"Demographic Differences in Mobility (Race, Gender, etc.)",2025,filled,0,1.717637640824031
Administrative/Registry Data,Empirical Estimates and Determinants,1976,filled,0,0.0
Administrative/Registry Data,Empirical Estimates and Determinants,1977,filled,0,0.0
Administrative/Registry Data,Empirical Estimates and Determinants,1978,filled,0,0.0
Administrative/Registry Data,Empirical Estimates and Determinants,1979,filled,0,0.0
Administrative/Registry Data,Empirical Estimates and Determinants,1980,filled,0,0.0
