,id,domain_id,domain_name
685,https://openalex.org/W4286433380,https://openalex.org/domains/3,Physical Sciences
686,https://openalex.org/W2518125899,https://openalex.org/domains/4,Health Sciences
687,https://openalex.org/W2807442236,https://openalex.org/domains/4,Health Sciences
688,https://openalex.org/W2009191506,https://openalex.org/domains/4,Health Sciences
689,https://openalex.org/W4380053130,https://openalex.org/domains/3,Physical Sciences
690,https://openalex.org/W3202739357,https://openalex.org/domains/3,Physical Sciences
691,https://openalex.org/W4205648610,https://openalex.org/domains/4,Health Sciences
692,https://openalex.org/W2334348615,https://openalex.org/domains/4,Health Sciences
693,https://openalex.org/W3121813181,https://openalex.org/domains/3,Physical Sciences
694,https://openalex.org/W4221113066,https://openalex.org/domains/4,Health Sciences
695,https://openalex.org/W4280591362,https://openalex.org/domains/3,Physical Sciences
696,https://openalex.org/W3187229834,https://openalex.org/domains/3,Physical Sciences
697,https://openalex.org/W4290879109,https://openalex.org/domains/3,Physical Sciences
698,https://openalex.org/W2099193095,https://openalex.org/domains/3,Physical Sciences
699,https://openalex.org/W1521795522,https://openalex.org/domains/4,Health Sciences
700,https://openalex.org/W2911822296,https://openalex.org/domains/4,Health Sciences
701,https://openalex.org/W1498241175,https://openalex.org/domains/4,Health Sciences
702,https://openalex.org/W4292960431,https://openalex.org/domains/3,Physical Sciences
703,https://openalex.org/W3094589434,https://openalex.org/domains/4,Health Sciences
704,https://openalex.org/W2922247314,https://openalex.org/domains/4,Health Sciences
705,https://openalex.org/W2009268050,https://openalex.org/domains/4,Health Sciences
706,https://openalex.org/W4328049056,https://openalex.org/domains/4,Health Sciences
707,https://openalex.org/W4286285405,https://openalex.org/domains/4,Health Sciences
708,https://openalex.org/W4393219620,https://openalex.org/domains/3,Physical Sciences
709,https://openalex.org/W4225727158,https://openalex.org/domains/3,Physical Sciences
710,https://openalex.org/W4312772844,https://openalex.org/domains/4,Health Sciences
711,https://openalex.org/W407860974,https://openalex.org/domains/4,Health Sciences
712,https://openalex.org/W2753137119,https://openalex.org/domains/1,Life Sciences
713,https://openalex.org/W2092721685,https://openalex.org/domains/4,Health Sciences
714,https://openalex.org/W4292604902,https://openalex.org/domains/4,Health Sciences
715,https://openalex.org/W2625836988,https://openalex.org/domains/3,Physical Sciences
716,https://openalex.org/W4366319722,https://openalex.org/domains/3,Physical Sciences
717,https://openalex.org/W2977294726,https://openalex.org/domains/3,Physical Sciences
718,https://openalex.org/W2018810921,https://openalex.org/domains/1,Life Sciences
719,https://openalex.org/W2129117333,https://openalex.org/domains/4,Health Sciences
720,https://openalex.org/W3115766824,https://openalex.org/domains/4,Health Sciences
721,https://openalex.org/W2800798191,https://openalex.org/domains/4,Health Sciences
722,https://openalex.org/W3025252031,https://openalex.org/domains/4,Health Sciences
723,https://openalex.org/W4210574969,https://openalex.org/domains/4,Health Sciences
724,https://openalex.org/W2790443145,https://openalex.org/domains/3,Physical Sciences
725,https://openalex.org/W3042755183,https://openalex.org/domains/3,Physical Sciences
726,https://openalex.org/W4362657919,https://openalex.org/domains/3,Physical Sciences
727,https://openalex.org/W3174525213,https://openalex.org/domains/3,Physical Sciences
728,https://openalex.org/W946654005,https://openalex.org/domains/3,Physical Sciences
729,https://openalex.org/W4283217661,https://openalex.org/domains/3,Physical Sciences
730,https://openalex.org/W4308514128,https://openalex.org/domains/1,Life Sciences
731,https://openalex.org/W3048969351,https://openalex.org/domains/3,Physical Sciences
732,https://openalex.org/W4365147797,https://openalex.org/domains/4,Health Sciences
733,https://openalex.org/W3043905572,https://openalex.org/domains/4,Health Sciences
734,https://openalex.org/W14344874,https://openalex.org/domains/1,Life Sciences
735,https://openalex.org/W1979901994,https://openalex.org/domains/3,Physical Sciences
736,https://openalex.org/W2588499533,https://openalex.org/domains/4,Health Sciences
737,https://openalex.org/W3160247084,https://openalex.org/domains/3,Physical Sciences
738,https://openalex.org/W3154597888,https://openalex.org/domains/3,Physical Sciences
739,https://openalex.org/W3012538234,https://openalex.org/domains/4,Health Sciences
740,https://openalex.org/W2620940146,https://openalex.org/domains/1,Life Sciences
741,https://openalex.org/W1974419503,https://openalex.org/domains/4,Health Sciences
742,https://openalex.org/W3129408357,https://openalex.org/domains/3,Physical Sciences
743,https://openalex.org/W2057180969,https://openalex.org/domains/4,Health Sciences
744,https://openalex.org/W4323049904,https://openalex.org/domains/3,Physical Sciences
745,https://openalex.org/W4313039492,https://openalex.org/domains/4,Health Sciences
746,https://openalex.org/W3093567701,https://openalex.org/domains/4,Health Sciences
747,https://openalex.org/W3183802022,https://openalex.org/domains/4,Health Sciences
748,https://openalex.org/W171444699,https://openalex.org/domains/4,Health Sciences
749,https://openalex.org/W2749030830,https://openalex.org/domains/4,Health Sciences
750,https://openalex.org/W2116870781,https://openalex.org/domains/4,Health Sciences
751,https://openalex.org/W2788478322,https://openalex.org/domains/4,Health Sciences
752,https://openalex.org/W642832047,https://openalex.org/domains/3,Physical Sciences
753,https://openalex.org/W626405302,https://openalex.org/domains/3,Physical Sciences
754,https://openalex.org/W2147122514,https://openalex.org/domains/4,Health Sciences
755,https://openalex.org/W2317190474,https://openalex.org/domains/4,Health Sciences
756,https://openalex.org/W3202275229,https://openalex.org/domains/1,Life Sciences
757,https://openalex.org/W1506723977,https://openalex.org/domains/1,Life Sciences
758,https://openalex.org/W2884986542,https://openalex.org/domains/4,Health Sciences
759,https://openalex.org/W4317733178,https://openalex.org/domains/3,Physical Sciences
760,https://openalex.org/W2186045155,https://openalex.org/domains/4,Health Sciences
761,https://openalex.org/W1494792086,https://openalex.org/domains/4,Health Sciences
762,https://openalex.org/W4307913124,https://openalex.org/domains/3,Physical Sciences
763,https://openalex.org/W4320341104,https://openalex.org/domains/3,Physical Sciences
764,https://openalex.org/W2159117684,https://openalex.org/domains/1,Life Sciences
765,https://openalex.org/W2791597580,https://openalex.org/domains/4,Health Sciences
766,https://openalex.org/W4387448622,https://openalex.org/domains/3,Physical Sciences
767,https://openalex.org/W3061938721,https://openalex.org/domains/4,Health Sciences
768,https://openalex.org/W2465017405,https://openalex.org/domains/3,Physical Sciences
769,https://openalex.org/W2794669099,https://openalex.org/domains/4,Health Sciences
770,https://openalex.org/W3024867898,https://openalex.org/domains/4,Health Sciences
771,https://openalex.org/W2974476472,https://openalex.org/domains/4,Health Sciences
772,https://openalex.org/W1961409826,https://openalex.org/domains/3,Physical Sciences
773,https://openalex.org/W2622261492,https://openalex.org/domains/3,Physical Sciences
774,https://openalex.org/W2531072806,https://openalex.org/domains/4,Health Sciences
775,https://openalex.org/W3118728752,https://openalex.org/domains/4,Health Sciences
776,https://openalex.org/W3094429387,https://openalex.org/domains/3,Physical Sciences
777,https://openalex.org/W4393928263,https://openalex.org/domains/4,Health Sciences
778,https://openalex.org/W2992437364,https://openalex.org/domains/3,Physical Sciences
779,https://openalex.org/W2404076479,https://openalex.org/domains/3,Physical Sciences
780,https://openalex.org/W4226378142,https://openalex.org/domains/3,Physical Sciences
781,https://openalex.org/W1571617570,https://openalex.org/domains/3,Physical Sciences
782,https://openalex.org/W3100502806,https://openalex.org/domains/3,Physical Sciences
783,https://openalex.org/W2102534985,https://openalex.org/domains/1,Life Sciences
784,https://openalex.org/W3081577236,https://openalex.org/domains/3,Physical Sciences
785,https://openalex.org/W3192411246,https://openalex.org/domains/3,Physical Sciences
786,https://openalex.org/W2022336742,https://openalex.org/domains/3,Physical Sciences
787,https://openalex.org/W1821112077,https://openalex.org/domains/1,Life Sciences
788,https://openalex.org/W4293798402,https://openalex.org/domains/4,Health Sciences
789,https://openalex.org/W1556565108,https://openalex.org/domains/3,Physical Sciences
790,https://openalex.org/W4307092688,https://openalex.org/domains/4,Health Sciences
791,https://openalex.org/W2469193195,https://openalex.org/domains/4,Health Sciences
792,https://openalex.org/W2044860617,https://openalex.org/domains/4,Health Sciences
793,https://openalex.org/W2908544455,https://openalex.org/domains/4,Health Sciences
794,https://openalex.org/W4220791879,https://openalex.org/domains/3,Physical Sciences
795,https://openalex.org/W4225825429,https://openalex.org/domains/4,Health Sciences
796,https://openalex.org/W2014764601,https://openalex.org/domains/1,Life Sciences
797,https://openalex.org/W2073121065,https://openalex.org/domains/4,Health Sciences
798,https://openalex.org/W4312090185,https://openalex.org/domains/3,Physical Sciences
799,https://openalex.org/W3096111070,https://openalex.org/domains/3,Physical Sciences
800,https://openalex.org/W3135754585,https://openalex.org/domains/4,Health Sciences
801,https://openalex.org/W2021183644,https://openalex.org/domains/4,Health Sciences
802,https://openalex.org/W2974985033,https://openalex.org/domains/3,Physical Sciences
803,https://openalex.org/W2032587413,https://openalex.org/domains/3,Physical Sciences
804,https://openalex.org/W2955673510,https://openalex.org/domains/4,Health Sciences
805,https://openalex.org/W3145249777,https://openalex.org/domains/3,Physical Sciences
806,https://openalex.org/W2407717812,https://openalex.org/domains/4,Health Sciences
807,https://openalex.org/W2028600016,https://openalex.org/domains/3,Physical Sciences
808,https://openalex.org/W2591894620,https://openalex.org/domains/3,Physical Sciences
809,https://openalex.org/W3210735676,https://openalex.org/domains/3,Physical Sciences
810,https://openalex.org/W3021145361,https://openalex.org/domains/4,Health Sciences
811,https://openalex.org/W3002838998,https://openalex.org/domains/3,Physical Sciences
812,https://openalex.org/W3189558046,https://openalex.org/domains/3,Physical Sciences
813,https://openalex.org/W4388998268,https://openalex.org/domains/4,Health Sciences
814,https://openalex.org/W4390980291,https://openalex.org/domains/3,Physical Sciences
815,https://openalex.org/W2915459364,https://openalex.org/domains/4,Health Sciences
816,https://openalex.org/W2978653936,https://openalex.org/domains/4,Health Sciences
817,https://openalex.org/W3204369278,https://openalex.org/domains/4,Health Sciences
818,https://openalex.org/W2248955073,https://openalex.org/domains/3,Physical Sciences
819,https://openalex.org/W3089291871,https://openalex.org/domains/1,Life Sciences
820,https://openalex.org/W4294326291,https://openalex.org/domains/4,Health Sciences
821,https://openalex.org/W4206763858,https://openalex.org/domains/1,Life Sciences
822,https://openalex.org/W2054337890,https://openalex.org/domains/4,Health Sciences
823,https://openalex.org/W572247705,https://openalex.org/domains/3,Physical Sciences
824,https://openalex.org/W2205215646,https://openalex.org/domains/3,Physical Sciences
825,https://openalex.org/W2888740233,https://openalex.org/domains/4,Health Sciences
826,https://openalex.org/W4210544164,https://openalex.org/domains/4,Health Sciences
827,https://openalex.org/W2162756664,https://openalex.org/domains/4,Health Sciences
828,https://openalex.org/W2797822187,https://openalex.org/domains/4,Health Sciences
829,https://openalex.org/W4385454868,https://openalex.org/domains/3,Physical Sciences
830,https://openalex.org/W2032366063,https://openalex.org/domains/4,Health Sciences
831,https://openalex.org/W2094375645,https://openalex.org/domains/3,Physical Sciences
832,https://openalex.org/W2892985996,https://openalex.org/domains/4,Health Sciences
833,https://openalex.org/W2367378302,https://openalex.org/domains/4,Health Sciences
834,https://openalex.org/W2120981225,https://openalex.org/domains/4,Health Sciences
835,https://openalex.org/W3042686984,https://openalex.org/domains/4,Health Sciences
836,https://openalex.org/W4226196069,https://openalex.org/domains/4,Health Sciences
837,https://openalex.org/W3110440757,https://openalex.org/domains/4,Health Sciences
838,https://openalex.org/W1994039088,https://openalex.org/domains/4,Health Sciences
839,https://openalex.org/W4205168943,https://openalex.org/domains/1,Life Sciences
840,https://openalex.org/W3134916817,https://openalex.org/domains/3,Physical Sciences
841,https://openalex.org/W3198996717,https://openalex.org/domains/4,Health Sciences
842,https://openalex.org/W2890114495,https://openalex.org/domains/4,Health Sciences
843,https://openalex.org/W3169079120,https://openalex.org/domains/3,Physical Sciences
844,https://openalex.org/W4220754858,https://openalex.org/domains/4,Health Sciences
845,https://openalex.org/W2988566546,https://openalex.org/domains/4,Health Sciences
846,https://openalex.org/W2972701278,https://openalex.org/domains/4,Health Sciences
847,https://openalex.org/W1753332920,https://openalex.org/domains/3,Physical Sciences
848,https://openalex.org/W2126207271,https://openalex.org/domains/4,Health Sciences
849,https://openalex.org/W3003547863,https://openalex.org/domains/3,Physical Sciences
850,https://openalex.org/W3201207721,https://openalex.org/domains/4,Health Sciences
851,https://openalex.org/W3109574454,https://openalex.org/domains/3,Physical Sciences
852,https://openalex.org/W3025221718,https://openalex.org/domains/4,Health Sciences
853,https://openalex.org/W2464041650,https://openalex.org/domains/4,Health Sciences
854,https://openalex.org/W2027649841,https://openalex.org/domains/4,Health Sciences
855,https://openalex.org/W2223447643,https://openalex.org/domains/4,Health Sciences
856,https://openalex.org/W2945974228,https://openalex.org/domains/3,Physical Sciences
857,https://openalex.org/W2008367946,https://openalex.org/domains/4,Health Sciences
858,https://openalex.org/W2142867481,https://openalex.org/domains/4,Health Sciences
859,https://openalex.org/W2081007308,https://openalex.org/domains/3,Physical Sciences
860,https://openalex.org/W4388491116,https://openalex.org/domains/3,Physical Sciences
861,https://openalex.org/W2365244173,https://openalex.org/domains/4,Health Sciences
862,https://openalex.org/W2566405429,https://openalex.org/domains/4,Health Sciences
863,https://openalex.org/W3035205516,https://openalex.org/domains/3,Physical Sciences
864,https://openalex.org/W1971112651,https://openalex.org/domains/3,Physical Sciences
865,https://openalex.org/W2475841636,https://openalex.org/domains/4,Health Sciences
866,https://openalex.org/W42026830,https://openalex.org/domains/3,Physical Sciences
867,https://openalex.org/W2947007191,https://openalex.org/domains/4,Health Sciences
868,https://openalex.org/W3037505531,https://openalex.org/domains/4,Health Sciences
869,https://openalex.org/W4220666607,https://openalex.org/domains/3,Physical Sciences
870,https://openalex.org/W2944847573,https://openalex.org/domains/4,Health Sciences
871,https://openalex.org/W103459621,https://openalex.org/domains/3,Physical Sciences
872,https://openalex.org/W2185344859,https://openalex.org/domains/4,Health Sciences
873,https://openalex.org/W4390096594,https://openalex.org/domains/3,Physical Sciences
874,https://openalex.org/W2134467920,https://openalex.org/domains/4,Health Sciences
875,https://openalex.org/W4317987705,https://openalex.org/domains/3,Physical Sciences
876,https://openalex.org/W3033523554,https://openalex.org/domains/4,Health Sciences
877,https://openalex.org/W3136632956,https://openalex.org/domains/3,Physical Sciences
878,https://openalex.org/W3046375616,https://openalex.org/domains/3,Physical Sciences
879,https://openalex.org/W3042118805,https://openalex.org/domains/3,Physical Sciences
880,https://openalex.org/W3120846115,https://openalex.org/domains/3,Physical Sciences
881,https://openalex.org/W4286817169,https://openalex.org/domains/4,Health Sciences
882,https://openalex.org/W3126808406,https://openalex.org/domains/3,Physical Sciences
883,https://openalex.org/W2199810329,https://openalex.org/domains/4,Health Sciences
884,https://openalex.org/W4312195883,https://openalex.org/domains/4,Health Sciences
885,https://openalex.org/W2116167607,https://openalex.org/domains/4,Health Sciences
886,https://openalex.org/W3179342604,https://openalex.org/domains/3,Physical Sciences
887,https://openalex.org/W4386255574,https://openalex.org/domains/4,Health Sciences
888,https://openalex.org/W4307269039,https://openalex.org/domains/3,Physical Sciences
889,https://openalex.org/W3196940616,https://openalex.org/domains/3,Physical Sciences
890,https://openalex.org/W2036015846,https://openalex.org/domains/1,Life Sciences
891,https://openalex.org/W2041053445,https://openalex.org/domains/4,Health Sciences
892,https://openalex.org/W2366002589,https://openalex.org/domains/3,Physical Sciences
893,https://openalex.org/W2524866740,https://openalex.org/domains/3,Physical Sciences
894,https://openalex.org/W4391240425,https://openalex.org/domains/4,Health Sciences
895,https://openalex.org/W4386898869,https://openalex.org/domains/3,Physical Sciences
896,https://openalex.org/W4380680989,https://openalex.org/domains/4,Health Sciences
897,https://openalex.org/W2587828589,https://openalex.org/domains/4,Health Sciences
898,https://openalex.org/W1959785628,https://openalex.org/domains/4,Health Sciences
899,https://openalex.org/W2488856899,https://openalex.org/domains/4,Health Sciences
900,https://openalex.org/W4319962873,https://openalex.org/domains/1,Life Sciences
901,https://openalex.org/W136682008,https://openalex.org/domains/3,Physical Sciences
902,https://openalex.org/W2286667354,https://openalex.org/domains/1,Life Sciences
903,https://openalex.org/W2206775590,https://openalex.org/domains/4,Health Sciences
904,https://openalex.org/W3013373248,https://openalex.org/domains/1,Life Sciences
905,https://openalex.org/W2972112604,https://openalex.org/domains/3,Physical Sciences
906,https://openalex.org/W4214748869,https://openalex.org/domains/3,Physical Sciences
907,https://openalex.org/W4392195673,https://openalex.org/domains/3,Physical Sciences
908,https://openalex.org/W2056993639,https://openalex.org/domains/4,Health Sciences
909,https://openalex.org/W3158951575,https://openalex.org/domains/4,Health Sciences
910,https://openalex.org/W2963442122,https://openalex.org/domains/4,Health Sciences
911,https://openalex.org/W2784095819,https://openalex.org/domains/4,Health Sciences
912,https://openalex.org/W3116567890,https://openalex.org/domains/4,Health Sciences
913,https://openalex.org/W1987880710,https://openalex.org/domains/4,Health Sciences
914,https://openalex.org/W3011956811,https://openalex.org/domains/3,Physical Sciences
915,https://openalex.org/W2107983508,https://openalex.org/domains/4,Health Sciences
916,https://openalex.org/W4390704178,https://openalex.org/domains/3,Physical Sciences
917,https://openalex.org/W4396542711,https://openalex.org/domains/4,Health Sciences
918,https://openalex.org/W2121274840,https://openalex.org/domains/3,Physical Sciences
919,https://openalex.org/W4385304014,https://openalex.org/domains/4,Health Sciences
920,https://openalex.org/W2786656796,https://openalex.org/domains/4,Health Sciences
921,https://openalex.org/W2109624671,https://openalex.org/domains/4,Health Sciences
922,https://openalex.org/W3185570822,https://openalex.org/domains/4,Health Sciences
923,https://openalex.org/W4384405848,https://openalex.org/domains/3,Physical Sciences
924,https://openalex.org/W3105260868,https://openalex.org/domains/3,Physical Sciences
925,https://openalex.org/W4225692541,https://openalex.org/domains/4,Health Sciences
926,https://openalex.org/W2992060488,https://openalex.org/domains/1,Life Sciences
927,https://openalex.org/W3158258559,https://openalex.org/domains/3,Physical Sciences
928,https://openalex.org/W3162281759,https://openalex.org/domains/3,Physical Sciences
929,https://openalex.org/W4376503936,https://openalex.org/domains/1,Life Sciences
930,https://openalex.org/W2067440447,https://openalex.org/domains/3,Physical Sciences
931,https://openalex.org/W3211940276,https://openalex.org/domains/3,Physical Sciences
932,https://openalex.org/W3189318681,https://openalex.org/domains/3,Physical Sciences
933,https://openalex.org/W4232331473,https://openalex.org/domains/4,Health Sciences
934,https://openalex.org/W3180760344,https://openalex.org/domains/3,Physical Sciences
935,https://openalex.org/W2125489497,https://openalex.org/domains/4,Health Sciences
936,https://openalex.org/W1974585182,https://openalex.org/domains/4,Health Sciences
937,https://openalex.org/W3112544620,https://openalex.org/domains/3,Physical Sciences
938,https://openalex.org/W2899377977,https://openalex.org/domains/3,Physical Sciences
939,https://openalex.org/W2996235334,https://openalex.org/domains/3,Physical Sciences
940,https://openalex.org/W2946276561,https://openalex.org/domains/4,Health Sciences
941,https://openalex.org/W2766335707,https://openalex.org/domains/4,Health Sciences
942,https://openalex.org/W1996326882,https://openalex.org/domains/4,Health Sciences
943,https://openalex.org/W1974963567,https://openalex.org/domains/4,Health Sciences
944,https://openalex.org/W3210476655,https://openalex.org/domains/4,Health Sciences
945,https://openalex.org/W1780329146,https://openalex.org/domains/1,Life Sciences
946,https://openalex.org/W2977504325,https://openalex.org/domains/3,Physical Sciences
947,https://openalex.org/W2911574845,https://openalex.org/domains/1,Life Sciences
948,https://openalex.org/W1576244381,https://openalex.org/domains/3,Physical Sciences
950,https://openalex.org/W3006970331,https://openalex.org/domains/1,Life Sciences
951,https://openalex.org/W4248967261,https://openalex.org/domains/1,Life Sciences
952,https://openalex.org/W4205157073,https://openalex.org/domains/3,Physical Sciences
953,https://openalex.org/W2738842978,https://openalex.org/domains/1,Life Sciences
954,https://openalex.org/W4298006912,https://openalex.org/domains/3,Physical Sciences
955,https://openalex.org/W2915699823,https://openalex.org/domains/3,Physical Sciences
956,https://openalex.org/W4316663543,https://openalex.org/domains/4,Health Sciences
957,https://openalex.org/W2888876376,https://openalex.org/domains/3,Physical Sciences
958,https://openalex.org/W2914899886,https://openalex.org/domains/3,Physical Sciences
959,https://openalex.org/W2136307323,https://openalex.org/domains/3,Physical Sciences
960,https://openalex.org/W3217761488,https://openalex.org/domains/4,Health Sciences
961,https://openalex.org/W3200275235,https://openalex.org/domains/4,Health Sciences
962,https://openalex.org/W4282033541,https://openalex.org/domains/3,Physical Sciences
963,https://openalex.org/W4315498262,https://openalex.org/domains/4,Health Sciences
964,https://openalex.org/W4367663124,https://openalex.org/domains/3,Physical Sciences
965,https://openalex.org/W4394575247,https://openalex.org/domains/4,Health Sciences
966,https://openalex.org/W4327923053,https://openalex.org/domains/4,Health Sciences
967,https://openalex.org/W4205667490,https://openalex.org/domains/4,Health Sciences
968,https://openalex.org/W4308073245,https://openalex.org/domains/3,Physical Sciences
969,https://openalex.org/W2096128821,https://openalex.org/domains/1,Life Sciences
970,https://openalex.org/W3205787853,https://openalex.org/domains/4,Health Sciences
971,https://openalex.org/W4321266407,https://openalex.org/domains/4,Health Sciences
972,https://openalex.org/W139408357,https://openalex.org/domains/3,Physical Sciences
973,https://openalex.org/W4251361263,https://openalex.org/domains/4,Health Sciences
974,https://openalex.org/W3206570554,https://openalex.org/domains/3,Physical Sciences
975,https://openalex.org/W1812861010,https://openalex.org/domains/4,Health Sciences
976,https://openalex.org/W2012019416,https://openalex.org/domains/4,Health Sciences
977,https://openalex.org/W2584655397,https://openalex.org/domains/1,Life Sciences
978,https://openalex.org/W3004629364,https://openalex.org/domains/4,Health Sciences
979,https://openalex.org/W2367473741,https://openalex.org/domains/3,Physical Sciences
980,https://openalex.org/W2740697397,https://openalex.org/domains/4,Health Sciences
981,https://openalex.org/W2134021225,https://openalex.org/domains/4,Health Sciences
982,https://openalex.org/W2393489676,https://openalex.org/domains/1,Life Sciences
983,https://openalex.org/W4392553722,https://openalex.org/domains/3,Physical Sciences
984,https://openalex.org/W3015857697,https://openalex.org/domains/4,Health Sciences
985,https://openalex.org/W3185754779,https://openalex.org/domains/3,Physical Sciences
986,https://openalex.org/W1930261068,https://openalex.org/domains/3,Physical Sciences
987,https://openalex.org/W2288836292,https://openalex.org/domains/1,Life Sciences
988,https://openalex.org/W14082143,https://openalex.org/domains/4,Health Sciences
989,https://openalex.org/W4285795501,https://openalex.org/domains/4,Health Sciences
990,https://openalex.org/W4392291812,https://openalex.org/domains/4,Health Sciences
991,https://openalex.org/W4385496091,https://openalex.org/domains/3,Physical Sciences
992,https://openalex.org/W1968353547,https://openalex.org/domains/4,Health Sciences
993,https://openalex.org/W130156841,https://openalex.org/domains/4,Health Sciences
994,https://openalex.org/W4390296116,https://openalex.org/domains/3,Physical Sciences
995,https://openalex.org/W4281707847,https://openalex.org/domains/3,Physical Sciences
996,https://openalex.org/W3193496068,https://openalex.org/domains/3,Physical Sciences
997,https://openalex.org/W3160791537,https://openalex.org/domains/4,Health Sciences
998,https://openalex.org/W2047329245,https://openalex.org/domains/4,Health Sciences
999,https://openalex.org/W2398616240,https://openalex.org/domains/4,Health Sciences
1000,https://openalex.org/W4213229834,https://openalex.org/domains/3,Physical Sciences
1001,https://openalex.org/W3204295585,https://openalex.org/domains/4,Health Sciences
1002,https://openalex.org/W3188645113,https://openalex.org/domains/4,Health Sciences
1003,https://openalex.org/W4281646760,https://openalex.org/domains/1,Life Sciences
1004,https://openalex.org/W4323840419,https://openalex.org/domains/3,Physical Sciences
1005,https://openalex.org/W2060495302,https://openalex.org/domains/3,Physical Sciences
1006,https://openalex.org/W4388906648,https://openalex.org/domains/3,Physical Sciences
1007,https://openalex.org/W2017834375,https://openalex.org/domains/4,Health Sciences
1008,https://openalex.org/W4385382920,https://openalex.org/domains/4,Health Sciences
1009,https://openalex.org/W2063831843,https://openalex.org/domains/1,Life Sciences
1010,https://openalex.org/W4319982307,https://openalex.org/domains/1,Life Sciences
1011,https://openalex.org/W3160334893,https://openalex.org/domains/1,Life Sciences
1012,https://openalex.org/W3125285461,https://openalex.org/domains/3,Physical Sciences
1013,https://openalex.org/W2120631164,https://openalex.org/domains/4,Health Sciences
1014,https://openalex.org/W2947288626,https://openalex.org/domains/4,Health Sciences
1015,https://openalex.org/W4224295881,https://openalex.org/domains/4,Health Sciences
1016,https://openalex.org/W2886792359,https://openalex.org/domains/4,Health Sciences
1017,https://openalex.org/W78451380,https://openalex.org/domains/4,Health Sciences
1018,https://openalex.org/W2253934600,https://openalex.org/domains/4,Health Sciences
1019,https://openalex.org/W2551878157,https://openalex.org/domains/4,Health Sciences
1020,https://openalex.org/W2080370833,https://openalex.org/domains/3,Physical Sciences
1021,https://openalex.org/W2610306224,https://openalex.org/domains/4,Health Sciences
1022,https://openalex.org/W4232821211,https://openalex.org/domains/4,Health Sciences
1023,https://openalex.org/W2888046667,https://openalex.org/domains/3,Physical Sciences
1024,https://openalex.org/W3089637716,https://openalex.org/domains/3,Physical Sciences
1025,https://openalex.org/W4384025620,https://openalex.org/domains/3,Physical Sciences
1026,https://openalex.org/W3037207601,https://openalex.org/domains/3,Physical Sciences
1027,https://openalex.org/W4378605172,https://openalex.org/domains/1,Life Sciences
1028,https://openalex.org/W3185591872,https://openalex.org/domains/3,Physical Sciences
1029,https://openalex.org/W2896075898,https://openalex.org/domains/4,Health Sciences
1030,https://openalex.org/W76452291,https://openalex.org/domains/1,Life Sciences
1031,https://openalex.org/W4384297256,https://openalex.org/domains/4,Health Sciences
1032,https://openalex.org/W3184528364,https://openalex.org/domains/3,Physical Sciences
1033,https://openalex.org/W3206470528,https://openalex.org/domains/3,Physical Sciences
1034,https://openalex.org/W1575700609,https://openalex.org/domains/3,Physical Sciences
1035,https://openalex.org/W3093702042,https://openalex.org/domains/3,Physical Sciences
1036,https://openalex.org/W1564924696,https://openalex.org/domains/3,Physical Sciences
1037,https://openalex.org/W575558729,https://openalex.org/domains/3,Physical Sciences
1038,https://openalex.org/W3188146466,https://openalex.org/domains/3,Physical Sciences
1039,https://openalex.org/W3179571795,https://openalex.org/domains/4,Health Sciences
1040,https://openalex.org/W2596922026,https://openalex.org/domains/3,Physical Sciences
1041,https://openalex.org/W2079302761,https://openalex.org/domains/3,Physical Sciences
1042,https://openalex.org/W4289967832,https://openalex.org/domains/4,Health Sciences
1043,https://openalex.org/W2150536090,https://openalex.org/domains/4,Health Sciences
1044,https://openalex.org/W3178311183,https://openalex.org/domains/4,Health Sciences
1045,https://openalex.org/W4322628190,https://openalex.org/domains/1,Life Sciences
1046,https://openalex.org/W4205670955,https://openalex.org/domains/4,Health Sciences
1047,https://openalex.org/W4367051471,https://openalex.org/domains/4,Health Sciences
1048,https://openalex.org/W4293030539,https://openalex.org/domains/3,Physical Sciences
1049,https://openalex.org/W3197100522,https://openalex.org/domains/4,Health Sciences
1050,https://openalex.org/W2346039763,https://openalex.org/domains/3,Physical Sciences
1051,https://openalex.org/W2623263199,https://openalex.org/domains/1,Life Sciences
1052,https://openalex.org/W1529473906,https://openalex.org/domains/4,Health Sciences
1053,https://openalex.org/W3128041202,https://openalex.org/domains/3,Physical Sciences
1054,https://openalex.org/W2770676028,https://openalex.org/domains/4,Health Sciences
1055,https://openalex.org/W3186573301,https://openalex.org/domains/3,Physical Sciences
1056,https://openalex.org/W4386193772,https://openalex.org/domains/3,Physical Sciences
1057,https://openalex.org/W4379468116,https://openalex.org/domains/4,Health Sciences
1058,https://openalex.org/W2010452004,https://openalex.org/domains/4,Health Sciences
1059,https://openalex.org/W3194772627,https://openalex.org/domains/3,Physical Sciences
1060,https://openalex.org/W3054391697,https://openalex.org/domains/3,Physical Sciences
1061,https://openalex.org/W2888407311,https://openalex.org/domains/3,Physical Sciences
1062,https://openalex.org/W2625838435,https://openalex.org/domains/4,Health Sciences
1063,https://openalex.org/W3165026784,https://openalex.org/domains/3,Physical Sciences
1064,https://openalex.org/W4311175539,https://openalex.org/domains/3,Physical Sciences
1065,https://openalex.org/W4221084507,https://openalex.org/domains/4,Health Sciences
1066,https://openalex.org/W3006674295,https://openalex.org/domains/4,Health Sciences
1067,https://openalex.org/W2338174649,https://openalex.org/domains/3,Physical Sciences
