node,iter,seed,x,y
Decomposition / Structural Approaches,500,46,0.19593678816536494,0.6477193773822736
Decomposition / Structural Approaches,500,47,-0.14575783878442983,0.4413482894349139
Decomposition / Structural Approaches,1000,27,-0.27191955023615555,0.4819306599654349
Decomposition / Structural Approaches,1000,28,0.6025932874831565,0.006222364051389006
Decomposition / Structural Approaches,1000,29,0.31543137414981853,0.04712237919828013
Decomposition / Structural Approaches,1000,30,0.3218088742392956,0.12576621247439382
Decomposition / Structural Approaches,1000,31,-0.42124839215137416,0.3590717803077667
Decomposition / Structural Approaches,1000,32,0.4404778511368771,0.08456734355952139
Decomposition / Structural Approaches,1000,33,-0.46680449440776356,0.3681774979674175
Decomposition / Structural Approaches,1000,34,0.29483530362722293,-0.44999783817807293
Decomposition / Structural Approaches,1000,35,-0.008380250189744662,0.49541658969930896
Decomposition / Structural Approaches,1000,36,-0.3660275769347283,-0.19835497141767702
Decomposition / Structural Approaches,1000,37,0.09419144781076412,-0.6218731989032006
Decomposition / Structural Approaches,1000,38,0.23196145262178597,-0.6132057842605549
Decomposition / Structural Approaches,1000,39,0.4709704310273763,0.5389351103265833
Decomposition / Structural Approaches,1000,40,-0.5521900436133562,0.2622760843428004
Decomposition / Structural Approaches,1000,41,-0.25119643629399874,-0.3810926635034553
Decomposition / Structural Approaches,1000,42,0.30439713443180993,-0.7048740738828408
Decomposition / Structural Approaches,1000,43,0.12557076692622152,-0.4277235250410856
Decomposition / Structural Approaches,1000,44,-0.498587874194668,0.10038132048939269
Decomposition / Structural Approaches,1000,45,-0.045774416223801885,0.332625722058197
Decomposition / Structural Approaches,1000,46,0.2203834309666938,0.7777382996644134
Decomposition / Structural Approaches,1000,47,-0.26796066594596185,0.3009313973770145
Decomposition / Structural Approaches,2000,27,-0.008821791991378636,0.4169625904976363
Decomposition / Structural Approaches,2000,28,0.0866509612867422,-0.4659618764780017
Decomposition / Structural Approaches,2000,29,0.5842752334619625,-0.04120339055398696
Decomposition / Structural Approaches,2000,30,0.40905698443576904,0.019867333880189565
Decomposition / Structural Approaches,2000,31,-0.43936946381853337,0.12209621835121594
Decomposition / Structural Approaches,2000,32,0.4532407328322917,0.0368336271303603
Decomposition / Structural Approaches,2000,33,-0.4946717479226123,0.2549841821408918
Decomposition / Structural Approaches,2000,34,-0.23545776670248475,0.28188750822407405
Decomposition / Structural Approaches,2000,35,0.1030607443461597,0.4782248263927473
Decomposition / Structural Approaches,2000,36,0.3757919489684828,-0.09006759284095213
Decomposition / Structural Approaches,2000,37,0.4380191415472669,-0.5243156850073748
Decomposition / Structural Approaches,2000,38,0.3325417840988071,-0.631038994138732
Decomposition / Structural Approaches,2000,39,0.07714031880417785,0.6286891341882096
Decomposition / Structural Approaches,2000,40,-0.4301099219507706,0.508087792189501
Decomposition / Structural Approaches,2000,41,0.4393133790287219,-0.3062920381375759
Decomposition / Structural Approaches,2000,42,-0.3506098437973197,-0.5428537431508089
Decomposition / Structural Approaches,2000,43,0.3014310488897966,0.03144608158282525
Decomposition / Structural Approaches,2000,44,-0.5074302226514809,0.09578507488608982
Decomposition / Structural Approaches,2000,45,-0.2075266949354992,0.5295422104216994
Decomposition / Structural Approaches,2000,46,0.13253056816865533,0.6939729370239387
Decomposition / Structural Approaches,2000,47,-0.16278640107422332,0.369628601635808
Administrative/Registry Data,100,27,-0.07515626350675336,0.5677026211882752
Administrative/Registry Data,100,28,-0.35485716265883016,-0.375930688441836
Administrative/Registry Data,100,29,-0.20647340045934362,-0.5609031202220839
Administrative/Registry Data,100,30,-0.06466401069051811,0.6243631158659565
Administrative/Registry Data,100,31,0.45262860507092645,-0.2975710819743912
Administrative/Registry Data,100,32,0.10412268511472135,-0.4318013396707204
Administrative/Registry Data,100,33,0.28359717795456624,0.19754106045040526
Administrative/Registry Data,100,34,0.20797589005648576,-0.23482824517795697
Administrative/Registry Data,100,35,-0.21028552930268643,0.4784771141698107
Administrative/Registry Data,100,36,-0.3766975293354312,0.32525618816768237
Administrative/Registry Data,100,37,0.40842755626840593,0.16868551393660675
Administrative/Registry Data,100,38,0.10780035558003942,-0.4218720235639775
Administrative/Registry Data,100,39,0.3080171378046162,-0.5686986176268242
Administrative/Registry Data,100,40,-0.3472090955032575,-0.2181429922375545
Administrative/Registry Data,100,41,0.29864437677624334,-0.5062377076867947
Administrative/Registry Data,100,42,-0.18699860371686433,0.5651099612337938
Administrative/Registry Data,100,43,-0.26781561949854066,-0.6115237160480212
Administrative/Registry Data,100,44,0.23953656197128848,0.2955643433271842
Administrative/Registry Data,100,45,0.44842478764956833,-0.1298876177011052
Administrative/Registry Data,100,46,-0.28728303323282817,0.004975745607791335
Administrative/Registry Data,100,47,-0.13917500774071095,0.49874785726492715
Administrative/Registry Data,500,27,0.16894919084484564,0.4259189741695597
Administrative/Registry Data,500,28,-0.1456134328996678,-0.44382001961117856
Administrative/Registry Data,500,29,-0.4989596297725902,-0.0407477317268073
Administrative/Registry Data,500,30,0.1080996043527468,0.531572808799509
Administrative/Registry Data,500,31,0.43117688020443096,-0.27004170433230507
Administrative/Registry Data,500,32,0.21334289416849528,-0.4622634223685168
Administrative/Registry Data,500,33,0.19639865299095569,0.22278335813480946
Administrative/Registry Data,500,34,0.04207518522747601,0.2953308084882634
Administrative/Registry Data,500,35,-0.18977746906066462,0.46953496441598996
Administrative/Registry Data,500,36,-0.29311253845557356,0.3720691608512924
Administrative/Registry Data,500,37,0.35412467218326144,0.06047882595128472
Administrative/Registry Data,500,38,-0.006385798093327645,-0.5877186591410697
Administrative/Registry Data,500,39,0.38589699189722637,-0.42518297346671824
Administrative/Registry Data,500,40,-0.649072781335017,-0.24576610251560438
Administrative/Registry Data,500,41,0.02580995390667293,-0.5292430401836251
Administrative/Registry Data,500,42,0.4217096867675741,0.32583056537665533
Administrative/Registry Data,500,43,-0.2779006018211328,-0.49906738745262913
Administrative/Registry Data,500,44,0.2641575884609313,0.22121237760689824
Administrative/Registry Data,500,45,0.1394275604699038,-0.47000804524941436
Administrative/Registry Data,500,46,-0.32376375033789256,0.057119941876467434
Administrative/Registry Data,500,47,-0.5488055361395278,0.13897871554512525
Administrative/Registry Data,1000,27,-0.06222416704783032,0.5134636626924863
Administrative/Registry Data,1000,28,0.3630671145799146,-0.09993788794088171
Administrative/Registry Data,1000,29,0.6665736352625369,-0.06205049651802658
Administrative/Registry Data,1000,30,0.14238214320380907,0.5094108527188308
Administrative/Registry Data,1000,31,0.5144662407476505,-0.4055035810919101
Administrative/Registry Data,1000,32,0.18350388664033912,-0.47780392610666306
Administrative/Registry Data,1000,33,0.21495639927647958,0.3414984808617899
Administrative/Registry Data,1000,34,-0.5533735799958748,-0.12680093782126547
Administrative/Registry Data,1000,35,-0.17905442927149562,0.4710370603512912
Administrative/Registry Data,1000,36,-0.19178948548460634,0.40887177826928855
Administrative/Registry Data,1000,37,0.36774271265505815,-0.12430595204622433
Administrative/Registry Data,1000,38,-0.25029277860997495,-0.45517944858590076
Administrative/Registry Data,1000,39,0.33185650001772937,-0.45922469825913215
Administrative/Registry Data,1000,40,-0.4304584820643542,-0.19992269532634058
Administrative/Registry Data,1000,41,0.4275857637603013,-0.3214624413707862
Administrative/Registry Data,1000,42,0.5788353208532894,0.2470895016747761
Administrative/Registry Data,1000,43,-0.31969483472261173,-0.44932722650343704
Administrative/Registry Data,1000,44,0.2752070150714897,0.2182960689980108
Administrative/Registry Data,1000,45,0.611081177127075,0.2909820118617756
Administrative/Registry Data,1000,46,-0.4593163968974979,-0.21553866680304812
Administrative/Registry Data,1000,47,-0.48029582076068883,-0.09389818580798912
Administrative/Registry Data,2000,27,0.294529793757818,0.22700157883054822
Administrative/Registry Data,2000,28,-0.5036328190968327,-0.2313945972067706
Administrative/Registry Data,2000,29,0.05091829585310184,-0.4731900110189002
Administrative/Registry Data,2000,30,-0.10715510674349639,0.5239480425586442
Administrative/Registry Data,2000,31,-0.2576057417622775,-0.05407653482219855
Administrative/Registry Data,2000,32,0.0008292489541665199,-0.5406672110958151
Administrative/Registry Data,2000,33,0.13009763776687372,0.25869354469781375
Administrative/Registry Data,2000,34,0.464381638401599,0.19133991529826946
Administrative/Registry Data,2000,35,-0.054425816755448976,0.5600773021858878
Administrative/Registry Data,2000,36,0.3785970339516704,0.10377928331236762
Administrative/Registry Data,2000,37,0.20820218943440555,0.4646644603841951
Administrative/Registry Data,2000,38,-0.3589243268840305,-0.35481771493499276
Administrative/Registry Data,2000,39,0.06067495346124354,-0.2865504069139179
Administrative/Registry Data,2000,40,-0.7076884480274741,-0.12224149016638591
Administrative/Registry Data,2000,41,0.2832274748855595,0.4213102715539046
Administrative/Registry Data,2000,42,0.1681156980636052,0.4310412831775746
Administrative/Registry Data,2000,43,-0.31836589344375904,-0.4341618163619779
Administrative/Registry Data,2000,44,0.2736280929458431,0.2235508858347208
Administrative/Registry Data,2000,45,0.0933807661691442,-0.45727458482345335
Administrative/Registry Data,2000,46,-0.4076819531393488,-0.2471311616130063
Administrative/Registry Data,2000,47,-0.48966343688703334,0.06617540764329125
International Panel Data,100,27,-0.328319675979285,-0.570535794247855
International Panel Data,100,28,-0.5662575446722403,0.3979212974442112
International Panel Data,100,29,0.6967171112658522,0.03019099025630929
International Panel Data,100,30,-0.4686385641348992,-0.691252168680162
International Panel Data,100,31,-0.25551489696987184,0.4604836534408557
International Panel Data,100,32,-0.25758794232327187,0.6109179485838393
International Panel Data,100,33,-0.354402188318634,0.5186538725776143
International Panel Data,100,34,-0.6601603168306971,0.15853932975112947
International Panel Data,100,35,-0.08682498466179077,-0.6917266270069676
International Panel Data,100,36,-0.2232462814678779,-0.6052949016615707
International Panel Data,100,37,-0.15273322497925515,0.6435316722409263
International Panel Data,100,38,0.7055297330848724,0.16350601241539683
International Panel Data,100,39,0.04380308605975798,0.8056621085323352
International Panel Data,100,40,0.012144228673634407,-0.615948887699139
International Panel Data,100,41,0.7512286024432161,-0.012371787785591006
International Panel Data,100,42,-0.30048357837456047,-0.719950555591233
International Panel Data,100,43,-0.7699312997138006,0.32746089040497567
International Panel Data,100,44,0.7080115551939948,-0.3156053335017874
International Panel Data,100,45,0.6277228891090274,0.2843953474762977
International Panel Data,100,46,0.5479494451082647,-0.032331392755541755
International Panel Data,100,47,0.3461517476571483,-0.5444813119047298
International Panel Data,500,27,-0.6161805009087336,-0.37492197806162963
International Panel Data,500,28,-0.34250645579519146,0.45152670394127103
International Panel Data,500,29,0.6000184885017047,0.40307011060774867
International Panel Data,500,30,-0.4621398692850684,-0.5432096380663238
International Panel Data,500,31,-0.19708626445486052,0.6169844513596341
International Panel Data,500,32,-0.5549665972030932,0.6333021049701627
International Panel Data,500,33,-0.311451549855121,0.5587069024804815
International Panel Data,500,34,-0.5973403603652562,0.021964160356601443
International Panel Data,500,35,-0.12334273345422282,-0.658708797145573
International Panel Data,500,36,-0.27889807504379394,-0.6270000599179125
International Panel Data,500,37,-0.3772700172559044,0.2933402077374015
International Panel Data,500,38,0.754436010291335,-0.0650967796368278
International Panel Data,500,39,-0.02352983977296911,0.679204967217635
International Panel Data,500,40,0.12892019433860427,-0.7786143078707619
International Panel Data,500,41,0.6300045473708892,0.01893712028606105
International Panel Data,500,42,-0.7114336198385305,0.18767607165213815
International Panel Data,500,43,-0.6404065147923583,0.32358163547562335
International Panel Data,500,44,0.5735992320727241,-0.27062681381963155
International Panel Data,500,45,-0.41433119346878744,0.38464736415206846
International Panel Data,500,46,0.6395992391915227,-0.03592574426171358
International Panel Data,500,47,0.7028630571490856,0.33549225992651066
International Panel Data,1000,27,-0.5136236304645728,-0.399505155433733
International Panel Data,1000,28,-0.42909017045675885,0.5552064441399744
International Panel Data,1000,29,-0.6185216519577877,0.33237425064971554
International Panel Data,1000,30,-0.49789363611042486,-0.4705406313042183
International Panel Data,1000,31,-0.23575560954094094,0.7366761672235846
International Panel Data,1000,32,-0.8406701617064266,0.15057502686260854
International Panel Data,1000,33,-0.29699919192319346,0.6069197572857167
International Panel Data,1000,34,0.7349166389811749,0.004128385957642703
International Panel Data,1000,35,-0.14652954283100936,-0.6466856943363501
International Panel Data,1000,36,-0.45314345856880667,-0.5306090915758568
International Panel Data,1000,37,-0.23689537108533001,0.49036244809388535
International Panel Data,1000,38,0.8143667789196171,-0.03545121105627193
International Panel Data,1000,39,0.037624390600431656,0.787098350692777
International Panel Data,1000,40,0.09812380731112134,-0.6505669624697896
International Panel Data,1000,41,-0.22402187053271405,0.5618759870993266
International Panel Data,1000,42,-0.7341882161399257,-0.4315819351466836
International Panel Data,1000,43,-0.5587216393694254,0.35040224197620595
International Panel Data,1000,44,0.6005911826458454,-0.24169610325990545
International Panel Data,1000,45,-0.4835742626871365,-0.374913914470928
International Panel Data,1000,46,0.6930403354532796,-0.25041525097070505
International Panel Data,1000,47,0.44460366416108643,0.5191982534012659
International Panel Data,2000,27,-0.5150946169657609,-0.3865855281543082
International Panel Data,2000,28,-0.22567202655638127,0.5527627982214482
International Panel Data,2000,29,0.09280133646139656,0.530335760882714
International Panel Data,2000,30,-0.4562085016943614,-0.5117962798448256
International Panel Data,2000,31,0.5575957892879366,0.2448116914449183
International Panel Data,2000,32,-0.741021791586478,0.2438399420108814
International Panel Data,2000,33,-0.3878522733937297,0.5527373648338294
International Panel Data,2000,34,-0.40955355608771427,-0.5596911577743527
International Panel Data,2000,35,-0.18618659349729463,-0.6839701143904602
International Panel Data,2000,36,0.007774490035070663,0.6666549455208678
International Panel Data,2000,37,-0.5348218525702808,0.44504750990966363
International Panel Data,2000,38,0.8038830962778216,-0.21505333344854055
International Panel Data,2000,39,-0.09109591111409482,0.8035025680902421
International Panel Data,2000,40,-0.31536502299808195,-0.7597415489624134
International Panel Data,2000,41,-0.7195268215321855,-0.32841573553977726
International Panel Data,2000,42,-0.7154560688931592,-0.20149118156722132
International Panel Data,2000,43,-0.5405242598299415,0.3653462399581073
International Panel Data,2000,44,0.6013736512173964,-0.2587386280303154
International Panel Data,2000,45,0.533571606680293,-0.18907148596877263
International Panel Data,2000,46,0.4878455622930103,0.2040419061243816
International Panel Data,2000,47,0.594701283346544,0.4540078741936211
Panel/Longitudinal Surveys,100,27,-0.2679446065336512,-0.06547224527447867
Panel/Longitudinal Surveys,100,28,-0.2747265606635122,0.15242754287112115
Panel/Longitudinal Surveys,100,29,0.06112550707309508,0.05125591349943353
Panel/Longitudinal Surveys,100,30,-0.41502638270130565,-0.005255487518042863
Panel/Longitudinal Surveys,100,31,0.2641751303592328,0.1760669018560369
Panel/Longitudinal Surveys,100,32,-0.04010212457536683,-0.0007564287226688139
Panel/Longitudinal Surveys,100,33,0.08251254474335594,0.09143178460954002
Panel/Longitudinal Surveys,100,34,-0.09483557907117918,-0.11549954672557379
Panel/Longitudinal Surveys,100,35,-0.27843348076659774,-0.06783950746825028
Panel/Longitudinal Surveys,100,36,0.11533991939656235,-0.349709713315651
Panel/Longitudinal Surveys,100,37,-0.06835606491913686,0.20488592731169925
Panel/Longitudinal Surveys,100,38,0.15913421567755545,0.2239230456291533
Panel/Longitudinal Surveys,100,39,-0.13380428417807308,0.09850874604536371
Panel/Longitudinal Surveys,100,40,0.3688383991496209,-0.03872973042489409
Panel/Longitudinal Surveys,100,41,0.014480204800839043,-0.05238628419120223
Panel/Longitudinal Surveys,100,42,0.0365175645532241,0.054963584262669334
Panel/Longitudinal Surveys,100,43,0.1122944505515743,-0.024527036699696504
Panel/Longitudinal Surveys,100,44,0.17279570082299678,-0.06934598396226772
Panel/Longitudinal Surveys,100,45,0.22924909916587521,0.07325410776736016
Panel/Longitudinal Surveys,100,46,-0.0014517721546270198,-0.22206973913913355
Panel/Longitudinal Surveys,100,47,-0.13075817412796795,-0.36255596833432063
Panel/Longitudinal Surveys,500,27,-0.3552034612474363,-0.2188986751259884
Panel/Longitudinal Surveys,500,28,-0.25275929516782936,0.17597793027858102
Panel/Longitudinal Surveys,500,29,-0.019856522874425613,0.020360758550831526
Panel/Longitudinal Surveys,500,30,-0.3354863422016062,-0.032896454220109644
Panel/Longitudinal Surveys,500,31,0.24434923736204475,0.18689039564838972
Panel/Longitudinal Surveys,500,32,-0.09986980130311304,0.03410883271184959
Panel/Longitudinal Surveys,500,33,-0.029272931170980863,-0.03075070827021604
Panel/Longitudinal Surveys,500,34,-0.12303258811378838,-0.28040836821091575
Panel/Longitudinal Surveys,500,35,-0.2593327317505966,-0.060191451730788416
Panel/Longitudinal Surveys,500,36,0.1819373368000698,-0.35099639502470636
Panel/Longitudinal Surveys,500,37,-0.37790893647420387,0.0811985536604198
Panel/Longitudinal Surveys,500,38,0.08792316546914333,0.13406827914996544
Panel/Longitudinal Surveys,500,39,0.011991098677511174,0.1845841733348997
Panel/Longitudinal Surveys,500,40,0.3080233002641158,-0.29994584827690113
Panel/Longitudinal Surveys,500,41,0.16853797195639683,-0.3047170240520812
Panel/Longitudinal Surveys,500,42,-0.04289837373097717,0.14655468816136333
Panel/Longitudinal Surveys,500,43,0.03038681346795031,-0.11935482317860563
Panel/Longitudinal Surveys,500,44,0.11732683701556514,-0.07228671418330633
Panel/Longitudinal Surveys,500,45,-0.32967039375040386,0.061897590131342876
Panel/Longitudinal Surveys,500,46,0.12239652914162515,-0.10884743692987452
Panel/Longitudinal Surveys,500,47,0.23565501421312646,-0.23610398288014223
Panel/Longitudinal Surveys,1000,27,-0.2526692716511496,-0.0457152175926954
Panel/Longitudinal Surveys,1000,28,-0.279229395695505,-0.22530632390736968
Panel/Longitudinal Surveys,1000,29,-0.1326143147896634,0.22936952337467356
Panel/Longitudinal Surveys,1000,30,-0.36730962659486427,0.00015150870958834488
Panel/Longitudinal Surveys,1000,31,0.3910967955139541,0.20826852487846534
Panel/Longitudinal Surveys,1000,32,-0.1416021105557428,-0.04592368803531275
Panel/Longitudinal Surveys,1000,33,-0.026254720521879903,-0.017374390001689652
Panel/Longitudinal Surveys,1000,34,0.08007040061943306,0.015580389264070951
Panel/Longitudinal Surveys,1000,35,-0.25908178774923407,-0.07229716644472947
Panel/Longitudinal Surveys,1000,36,-0.09105060268414013,-0.25863913906414654
Panel/Longitudinal Surveys,1000,37,-0.24769715895492359,0.2625133619753597
Panel/Longitudinal Surveys,1000,38,0.08109249440196142,0.20482422425215926
Panel/Longitudinal Surveys,1000,39,0.08172954733151384,-0.01665357624827333
Panel/Longitudinal Surveys,1000,40,0.2463212480479461,-0.2988942285796761
Panel/Longitudinal Surveys,1000,41,0.172220363702248,0.01716726678598179
Panel/Longitudinal Surveys,1000,42,-0.3002257297526374,0.31668539137901575
Panel/Longitudinal Surveys,1000,43,-0.024085409148628324,-0.11342204557602668
Panel/Longitudinal Surveys,1000,44,0.11669138393775837,-0.07322272617042089
Panel/Longitudinal Surveys,1000,45,0.016587425055356007,-0.39315791347631474
Panel/Longitudinal Surveys,1000,46,0.09267939223790428,-0.13731024379251494
Panel/Longitudinal Surveys,1000,47,0.39312085153206666,-0.1931357129722069
Panel/Longitudinal Surveys,2000,27,-0.37709673599902976,-0.07099309224096252
Panel/Longitudinal Surveys,2000,28,-0.13759770147915262,0.267850767416501
Panel/Longitudinal Surveys,2000,29,0.05309942789860455,0.009000643579701
Panel/Longitudinal Surveys,2000,30,-0.22511986443951504,-0.017683759758107726
Panel/Longitudinal Surveys,2000,31,0.36862547230771553,-0.2638779889540524
Panel/Longitudinal Surveys,2000,32,-0.18751810922838177,-0.07242535697957302
Panel/Longitudinal Surveys,2000,33,-0.06367867759191292,0.008586556234578414
Panel/Longitudinal Surveys,2000,34,0.011269560673479216,-0.1599160484692235
Panel/Longitudinal Surveys,2000,35,-0.26716906025562936,-0.19280222645562214
Panel/Longitudinal Surveys,2000,36,-0.31968585666251026,0.16088695783183796
Panel/Longitudinal Surveys,2000,37,-0.3531423523965386,0.2015653081992493
Panel/Longitudinal Surveys,2000,38,0.11390138502643041,0.14731308458614498
Panel/Longitudinal Surveys,2000,39,0.16686391569760295,0.23123869586408302
Panel/Longitudinal Surveys,2000,40,0.24916254256774842,-0.2683482218168459
Panel/Longitudinal Surveys,2000,41,-0.13062030972952007,0.09504983138398161
Panel/Longitudinal Surveys,2000,42,-0.12030043168351591,0.05998720401030477
Panel/Longitudinal Surveys,2000,43,-0.04139547318169286,-0.1367627736855588
Panel/Longitudinal Surveys,2000,44,0.11406474798685902,-0.0840744904159731
Panel/Longitudinal Surveys,2000,45,0.1416863338338002,-0.025996950132097647
Panel/Longitudinal Surveys,2000,46,0.16716500589012784,-0.10257495830423925
Panel/Longitudinal Surveys,2000,47,0.23736688626662256,-0.1940254551278015
Intergenerational Wealth Mobility and Inheritance,100,27,0.12936802733154942,-0.3881414632931208
Intergenerational Wealth Mobility and Inheritance,100,28,0.12798010737784904,0.3468986838118045
Intergenerational Wealth Mobility and Inheritance,100,29,0.3275505179773064,0.3163535484403974
Intergenerational Wealth Mobility and Inheritance,100,30,-0.05916590800937662,-0.1182206022072963
Intergenerational Wealth Mobility and Inheritance,100,31,-0.1833622027368544,0.2174923975442324
Intergenerational Wealth Mobility and Inheritance,100,32,-0.04623122158186986,0.22994427069184098
Intergenerational Wealth Mobility and Inheritance,100,33,0.4034691102271059,0.0838375690930352
Intergenerational Wealth Mobility and Inheritance,100,34,-0.1056479602787297,-0.30630834628492487
Intergenerational Wealth Mobility and Inheritance,100,35,-0.0058825048426390325,-0.2555864342815075
Intergenerational Wealth Mobility and Inheritance,100,36,0.3019655483201913,-0.16530960389209873
Intergenerational Wealth Mobility and Inheritance,100,37,-0.2473188951678249,0.23578380472898086
Intergenerational Wealth Mobility and Inheritance,100,38,-0.017188735789440017,0.3166941827030629
Intergenerational Wealth Mobility and Inheritance,100,39,0.34976986669173965,-0.05543476723777091
Intergenerational Wealth Mobility and Inheritance,100,40,0.24003672293973066,0.1014921133951056
Intergenerational Wealth Mobility and Inheritance,100,41,0.45657047734386547,-0.04965882989117394
Intergenerational Wealth Mobility and Inheritance,100,42,-0.42985841762560834,-0.20690894106568336
Intergenerational Wealth Mobility and Inheritance,100,43,-0.3067157428688849,0.17978370494186216
Intergenerational Wealth Mobility and Inheritance,100,44,0.09915381698926973,0.21479539696261735
Intergenerational Wealth Mobility and Inheritance,100,45,0.528320949924924,0.02229234623940338
Intergenerational Wealth Mobility and Inheritance,100,46,-0.07197807647144254,-0.45539250479150856
Intergenerational Wealth Mobility and Inheritance,100,47,0.2874652992265534,-0.08687991413738376
Intergenerational Wealth Mobility and Inheritance,500,27,-0.06662701686593216,-0.16891460345610426
Intergenerational Wealth Mobility and Inheritance,500,28,0.09185917021125782,0.295473927958526
Intergenerational Wealth Mobility and Inheritance,500,29,0.09501606256586392,0.4320269940630191
Intergenerational Wealth Mobility and Inheritance,500,30,-0.2033206177372423,-0.1454881288076768
Intergenerational Wealth Mobility and Inheritance,500,31,-0.13003238528735825,0.16387477121898925
Intergenerational Wealth Mobility and Inheritance,500,32,-0.5837486309639829,-0.04502225509620474
Intergenerational Wealth Mobility and Inheritance,500,33,0.3986598180171249,0.1026202113594902
Intergenerational Wealth Mobility and Inheritance,500,34,0.026302838088327413,-0.2611255122273136
Intergenerational Wealth Mobility and Inheritance,500,35,-0.02114696237775204,-0.2228333712303766
Intergenerational Wealth Mobility and Inheritance,500,36,0.22834919655678354,-0.13326032836547624
Intergenerational Wealth Mobility and Inheritance,500,37,-0.15695304487934106,0.2588772583712961
Intergenerational Wealth Mobility and Inheritance,500,38,0.14918550666617805,0.33350703692824724
Intergenerational Wealth Mobility and Inheritance,500,39,0.3228497758885633,0.10921365712112652
Intergenerational Wealth Mobility and Inheritance,500,40,0.450475962257505,0.03408371021531125
Intergenerational Wealth Mobility and Inheritance,500,41,0.4139472884594683,-0.34628200001019105
Intergenerational Wealth Mobility and Inheritance,500,42,-0.2512032197052416,0.24824229988089472
Intergenerational Wealth Mobility and Inheritance,500,43,-0.2785436161764175,-0.020717891131727683
Intergenerational Wealth Mobility and Inheritance,500,44,0.1280107802648237,0.17937234225502313
Intergenerational Wealth Mobility and Inheritance,500,45,-0.04296116059078793,0.25835768785355057
Intergenerational Wealth Mobility and Inheritance,500,46,-0.002235716304984122,-0.37534518568100017
Intergenerational Wealth Mobility and Inheritance,500,47,0.31231542254727607,0.26315465056863585
Intergenerational Wealth Mobility and Inheritance,1000,27,-0.30782813290088173,-0.2194389262798866
Intergenerational Wealth Mobility and Inheritance,1000,28,-0.29103063824041314,0.05599002785048905
Intergenerational Wealth Mobility and Inheritance,1000,29,-0.4217623942786769,-0.02419950035807281
Intergenerational Wealth Mobility and Inheritance,1000,30,-0.2046780478232032,-0.12658801661886593
Intergenerational Wealth Mobility and Inheritance,1000,31,-0.028199792360831817,0.45721128602180894
Intergenerational Wealth Mobility and Inheritance,1000,32,-0.40924759187517257,-0.1578679291113592
Intergenerational Wealth Mobility and Inheritance,1000,33,0.340076397764076,0.1203092437503912
Intergenerational Wealth Mobility and Inheritance,1000,34,0.13113596153353066,-0.2837998249641483
Intergenerational Wealth Mobility and Inheritance,1000,35,-0.050701093876836696,-0.17581974085534255
Intergenerational Wealth Mobility and Inheritance,1000,36,0.2544626358823502,-0.26438724260764945
Intergenerational Wealth Mobility and Inheritance,1000,37,0.02968704732244222,0.3668247736239491
Intergenerational Wealth Mobility and Inheritance,1000,38,0.16795596089531378,0.3942243915371734
Intergenerational Wealth Mobility and Inheritance,1000,39,0.42759339351567316,-0.037842611617237454
Intergenerational Wealth Mobility and Inheritance,1000,40,0.2800465178305711,-0.10881443678536978
Intergenerational Wealth Mobility and Inheritance,1000,41,0.15592872858912685,0.30677115111348086
Intergenerational Wealth Mobility and Inheritance,1000,42,-0.24426163939385576,-0.4059502834147455
Intergenerational Wealth Mobility and Inheritance,1000,43,-0.31092804611104957,-0.023641406318292018
Intergenerational Wealth Mobility and Inheritance,1000,44,0.1303476338169824,0.1907114256036519
Intergenerational Wealth Mobility and Inheritance,1000,45,-0.1609665600666599,-0.3191665568113266
Intergenerational Wealth Mobility and Inheritance,1000,46,0.16698702513309283,-0.39449827050917374
Intergenerational Wealth Mobility and Inheritance,1000,47,0.12679076063401884,0.30958879389947175
Intergenerational Wealth Mobility and Inheritance,2000,27,-0.07939660800480858,-0.1114485663086137
Intergenerational Wealth Mobility and Inheritance,2000,28,-0.34134385381604254,0.21219976583350475
Intergenerational Wealth Mobility and Inheritance,2000,29,-0.30103529929183803,0.2615148874195388
Intergenerational Wealth Mobility and Inheritance,2000,30,-0.19239533675403106,-0.19413971119472762
Intergenerational Wealth Mobility and Inheritance,2000,31,0.16541526934340767,0.1294039846881672
Intergenerational Wealth Mobility and Inheritance,2000,32,-0.5491123088096987,-0.04411432773942296
Intergenerational Wealth Mobility and Inheritance,2000,33,0.37637313325649274,0.13927887547673748
Intergenerational Wealth Mobility and Inheritance,2000,34,-0.2375097281158657,-0.1424156327296669
Intergenerational Wealth Mobility and Inheritance,2000,35,-0.16868113534926715,-0.007883184404865783
Intergenerational Wealth Mobility and Inheritance,2000,36,0.07643035428810334,0.12408912696106672
Intergenerational Wealth Mobility and Inheritance,2000,37,-0.09951691912686017,0.4181297195957112
Intergenerational Wealth Mobility and Inheritance,2000,38,0.24203997785801906,0.32462508179983923
Intergenerational Wealth Mobility and Inheritance,2000,39,0.3998397468280655,0.17900080685358313
Intergenerational Wealth Mobility and Inheritance,2000,40,0.3000100804344442,-0.0607359580363139
Intergenerational Wealth Mobility and Inheritance,2000,41,-0.10406856409264656,-0.1614434126968695
Intergenerational Wealth Mobility and Inheritance,2000,42,-0.36432594656272244,0.0800135515125033
Intergenerational Wealth Mobility and Inheritance,2000,43,-0.3206964503225963,-0.012282860238188321
Intergenerational Wealth Mobility and Inheritance,2000,44,0.12789631671790275,0.19505716733578993
Intergenerational Wealth Mobility and Inheritance,2000,45,0.08274314181378264,-0.2746320487897832
