citingPaper,citedPaper,citingDOI,citedDOI,citingTitle,citedTitle,citingPaperId,citedPaperId,intents,edge_isInfluential,contexts,citing_influentialCitationCount,cited_influentialCitationCount,cited_CitationsCount,cited_ReferencesCount,citing_CitationsCount,citing_ReferencesCount
https://openalex.org/W2119455293,https://openalex.org/W2053034611,https://doi.org/10.1017/s0022050711000040,https://doi.org/10.2202/1935-1682.1794,American Mobility and the Expansion of Public Education,Intergenerational Earnings Mobility in Italy,a0ce21ffe9c5433b3b0fd27b450e55d9cb838f36,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],2.0,17.0,136,31,37,31
https://openalex.org/W2125337016,https://openalex.org/W2053034611,https://doi.org/10.2202/1935-1682.2203,https://doi.org/10.2202/1935-1682.1794,Intergenerational Mobility of Earnings and Income in Japan,Intergenerational Earnings Mobility in Italy,457985625f2838b34e3db49207cd3290fb273cf4,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],7.0,17.0,136,31,41,36
https://openalex.org/W2157585414,https://openalex.org/W2053034611,https://doi.org/10.1111/j.1475-4991.2012.00495.x,https://doi.org/10.2202/1935-1682.1794,INTERGENERATIONAL INCOME MOBILITY IN URBAN CHINA,Intergenerational Earnings Mobility in Italy,0d0ac5ae38e09611c1e53bf9f02eab133053881c,1ec2b2644ca01a5010c603e92e56d076209fad87,['background'],False,"['It depends on whether the parental social network plays an important role in children’s entrance to the labor market and their promotion in the workplace; whether there are entry barriers due to crafts, professional and technical skills that are handed down; whether the attitudes and norms of family ties differ between rich and poor parents; and whether cohabitation with parents strengthens intergenerational persistence through the effects on beliefs and preferences (Mocetti, 2007).']",30.0,17.0,136,31,173,59
https://openalex.org/W2187204840,https://openalex.org/W2053034611,,https://doi.org/10.2202/1935-1682.1794,Intergenerational Income Mobility in Taiwan,Intergenerational Earnings Mobility in Italy,cb7a4a5886343bc31e892488e549e2be5df42116,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],0.0,17.0,136,31,4,28
https://openalex.org/W2208317766,https://openalex.org/W2053034611,https://doi.org/10.2139/ssrn.2612376,https://doi.org/10.2202/1935-1682.1794,Intergenerational Mobility of Earnings and Income Among Sons and Daughters in Vietnam,Intergenerational Earnings Mobility in Italy,b819c97e66eeea6547929eb662f6688960817168,1ec2b2644ca01a5010c603e92e56d076209fad87,[],True,"['Zimmerman 1992), Canada (Aydemir et al. 2009; Corak and Heisz 1999; Fortin and Lefebvre 1998), the United Kingdom (Atkinson 1981; Atkinson et al. 1983; Dearden et al. 1997; Nicoletti and Ermisch 2008), Sweden (Björklund and Chadwick 2003; Björklund and Jäntti 1997; Gustafsson 1994; Hirvonen 2008; Österberg 2000), Norway (Bratberg et al. 2005), France (Lefranc and Trannoy 2005), and Italy (Mocetti 2007, Piraino 2007).', 'These IGE results are apprently lower than those in some other countries such as 0.62 in South Africa (Piraino 2015), 0.60 in Brazil (Ferreira and Veloso 2006), 0.63 in urban China (Gong et al. 2012), 0.57 in Chile (Núñez and Miranda 2010), and 0.50 in Italy (Mocetti 2007, Piraino 2007).', ', 2005), France (Lefranc and Trannoy, 2005), and Italy (Mocetti, 2007; Piraino, 2007).']",0.0,17.0,136,31,3,147
https://openalex.org/W2288802977,https://openalex.org/W2053034611,https://doi.org/10.1111/j.1467-6419.2011.00690.x,https://doi.org/10.2202/1935-1682.1794,CROSS‐COUNTRY RANKINGS IN INTERGENERATIONAL MOBILITY: A COMPARISON OF APPROACHES FROM ECONOMICS AND SOCIOLOGY,Intergenerational Earnings Mobility in Italy,879f6c083fba2364c58c3a54c17c48af76c257e0,1ec2b2644ca01a5010c603e92e56d076209fad87,[],True,"['Mocetti, S. (2007) Intergenerational earnings mobility in Italy.', 'Analysis was also added for Czechoslovakia, Italy, the Netherlands\nJournal of Economic Surveys (2013) Vol. 27, No. 1, pp. 38–73 C© 2011 Blackwell Publishing Ltd', 'Piraino, P. (2007) Comparable estimates of intergenerational income mobility in Italy.', 'More recently this approach has been extended to other nations, for example, Italy (Mocetti, 2007; Piraino, 2007), France (LeFranc and Tannoy, 2005) and in the international comparisons by Grawe (2004) and Andrews and Leigh (2009) see Appendix Table A1 for more details and other studies.', 'Of the western nations, Italy and the USA are the least mobile as measured by the intergenerational correlation in years of education.', '68 8 (0 .0 14 )\nJournal of Economic Surveys (2013) Vol. 27, No. 1, pp. 38–73 C© 2011 Blackwell Publishing Ltd\nCROSS-COUNTRY RANKINGS IN INTERGENERATIONAL MOBILITY 73\nSwiss\nUSA Ireland\nNether\nPoland\nSweden New Zeal\nGBrit\nNIrel\nBelgium\nItaly\nNorway\nSlovenia Czech\nDenmark\nFinland\nHungary\nChile\n.1 .2\n.3 .4\n.5\n.3 .4 .5 .6 Correlation in years of education\n1-Eigen value Fitted values\nFigure A1.', 'The 13 countries with information in the LIS and in the Hertz study are Switzerland, USA, Ireland, Poland, Sweden, UK, Italy, Norway, Denmark, Finland, Hungary, the Netherlands and Belgium.', 'This graph provides a clue as to why the income and education rankings differ for Germany; Germany has a low return to education compared with Italy and France.']",50.0,17.0,136,31,417,85
https://openalex.org/W2298141770,https://openalex.org/W2053034611,https://doi.org/10.2139/ssrn.2740221,https://doi.org/10.2202/1935-1682.1794,The Evolution of Social Mobility: Norway Over the 20th Century,Intergenerational Earnings Mobility in Italy,7f05fbb5ecf83468798024401867c247e82833a3,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],0.0,17.0,136,31,21,73
https://openalex.org/W2310208630,https://openalex.org/W2053034611,,https://doi.org/10.2202/1935-1682.1794,Intergenerational income mobility - top incomes and assortative mating in Denmark,Intergenerational Earnings Mobility in Italy,45db98948e8c94bc55d1a00e770d375b014ef1d7,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],0.0,17.0,136,31,1,94
https://openalex.org/W2495276003,https://openalex.org/W2053034611,https://doi.org/10.1111/sjoe.12205,https://doi.org/10.2202/1935-1682.1794,The Evolution of Social Mobility: Norway during the Twentieth Century,Intergenerational Earnings Mobility in Italy,28d689adaf39d09cd1ec34c5c95ad9fc2c49249c,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],1.0,17.0,136,31,45,46
https://openalex.org/W2527995213,https://openalex.org/W2053034611,https://doi.org/10.1002/j.1839-4655.2016.tb01236.x,https://doi.org/10.2202/1935-1682.1794,A land of the ‘fair go’? Intergenerational earnings elasticity in Australia,Intergenerational Earnings Mobility in Italy,35cd7d2d5cc953202b3691e5861a03629839c4e7,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],0.0,17.0,136,31,15,53
https://openalex.org/W2921143263,https://openalex.org/W2053034611,https://doi.org/10.1017/dem.2018.19,https://doi.org/10.2202/1935-1682.1794,Are we born equal: a study of intergenerational income mobility in China,Intergenerational Earnings Mobility in Italy,3b3bc0f47e95293dface8555a648a7a95ff03b45,1ec2b2644ca01a5010c603e92e56d076209fad87,['background'],False,"['Particularly, educational investment has a crucial role in affecting employment opportunities and permanent incomes, which can, in turn, explain social outcomes and long-term income mobility [Mocetti (2007)].', 'Benefiting from the father’s occupational investment, children from high-income families are more likely to attain better occupations through the referral mechanism, which increases their adult incomes [Mocetti (2007)].']",2.0,17.0,136,31,7,66
https://openalex.org/W2967279307,https://openalex.org/W2053034611,https://doi.org/10.1111/labr.12164,https://doi.org/10.2202/1935-1682.1794,Intergenerational Earnings and Income Mobility in Vietnam,Intergenerational Earnings Mobility in Italy,a41a2554885f8a20e35d1de1a76b0d89c3a9bfe3,1ec2b2644ca01a5010c603e92e56d076209fad87,['result'],True,"['These IGE results are apparently lower than those in some other countries such as 0.62 in South Africa (Piraino, 2015), 0.60 in Brazil (Ferreira and Veloso, 2006), 0.63 in urban China (Gong et al., 2012), 0.57 in Chile (N u~nez and Miranda, 2010), and 0.50 in Italy (Mocetti, 2007; Piraino, 2007).', ', 2005), France (Lefranc and Trannoy, 2005), and Italy (Mocetti, 2007; Piraino, 2007).', 'From the existing literature in economics, previous research studies have been predominantly implemented in Northern American and European countries such as the United States (Aaronson and Mazumder, 2008; Bhattacharya and Mazumder, 2011; Bj€orklund and J€antti, 1997; Chetty et al., 2014a,b; Mazumder, 2005; Solon, 1992; Zimmerman, 1992), Canada (Aydemir et al., 2009; Corak and Heisz, 1999; Fortin and Lefebvre, 1998), the United Kingdom (Atkinson, 1981; Atkinson et al., 1983; Dearden et al., 1997; Nicoletti and Ermisch, 2008), Sweden (Bj€orklund and Chadwick, 2003; Bj€orklund and J€antti, 1997; Gustafsson, 1994; Hirvonen, 2008; €Osterberg, 2000), Norway (Bratberg et al., 2005), France (Lefranc and Trannoy, 2005), and Italy (Mocetti, 2007; Piraino, 2007).', '…et al., 1983; Dearden et al., 1997; Nicoletti and Ermisch, 2008), Sweden (Bj€orklund and Chadwick, 2003; Bj€orklund and J€antti, 1997; Gustafsson, 1994; Hirvonen, 2008; €Osterberg, 2000), Norway (Bratberg et al., 2005), France (Lefranc and Trannoy, 2005), and Italy (Mocetti, 2007; Piraino, 2007).']",1.0,17.0,136,31,4,95
https://openalex.org/W3121217472,https://openalex.org/W2053034611,https://doi.org/10.5018/economics-ejournal.ja.2019-7,https://doi.org/10.2202/1935-1682.1794,Estimating nonlinear intergenerational income mobility with correlation curves,Intergenerational Earnings Mobility in Italy,bdd5538cff95ba9ef4d8a789a8fd86c753f68257,1ec2b2644ca01a5010c603e92e56d076209fad87,[],,,0.0,17.0,136,31,1,55
https://openalex.org/W3123195152,https://openalex.org/W2053034611,https://doi.org/10.1093/restud/rdaa075,https://doi.org/10.2202/1935-1682.1794,Intergenerational Mobility in the Very Long Run: Florence 1427–2011,Intergenerational Earnings Mobility in Italy,920607ed3b5599f3ca842264293e8331d8ed0b52,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],11.0,17.0,136,31,107,168
https://openalex.org/W3163153651,https://openalex.org/W2053034611,https://doi.org/10.1257/app.20210151,https://doi.org/10.2202/1935-1682.1794,And Yet It Moves: Intergenerational Mobility in Italy,Intergenerational Earnings Mobility in Italy,fe86ef10134f110d242af23ccdeb37402eba612e,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,"['Mocetti (2007) and Piraino (2008) have used imputation procedures to assign incomes to parents of children who report their income in the Survey of Household Income and Wealth, Italy’s main cross-sectional household survey.']",17.0,17.0,136,31,85,58
https://openalex.org/W3207400243,https://openalex.org/W2053034611,,https://doi.org/10.2202/1935-1682.1794,Recent Findings on Intergenerational Income and Educational Mobility in Chile 1,Intergenerational Earnings Mobility in Italy,89d37973b7db56ac2027c757f6a3a244ae527486,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],1.0,17.0,136,31,20,31
https://openalex.org/W4307723330,https://openalex.org/W2053034611,https://doi.org/10.1016/j.strueco.2022.10.006,https://doi.org/10.2202/1935-1682.1794,Do intergovernmental transfers boost intergenerational income mobility? Evidence from China,Intergenerational Earnings Mobility in Italy,366753f4b29ed9b9dc12a62b4ccda6114b3d46c0,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],0.0,17.0,136,31,9,94
https://openalex.org/W4385260730,https://openalex.org/W2053034611,https://doi.org/10.52813/jei.v11i3.179,https://doi.org/10.2202/1935-1682.1794,Assessing the Role of Education on Intergenerational Income Mobility: The Case of Indonesia,Intergenerational Earnings Mobility in Italy,10523a8a3456bd9214467e54c9e06edba1ab3976,1ec2b2644ca01a5010c603e92e56d076209fad87,['background'],False,"['The result from the regression also highlights the importance of education in determining social payoffs, employment, income and improving social mobility (Mocetti, 2007).']",0.0,17.0,136,31,0,33
https://openalex.org/W439017983,https://openalex.org/W2053034611,,https://doi.org/10.2202/1935-1682.1794,Essays on Educational Choice and Intergenerational Mobility,Intergenerational Earnings Mobility in Italy,ea71390d598efff3b90f85c604128162dc54c8e4,1ec2b2644ca01a5010c603e92e56d076209fad87,['background'],False,"['…population.12\n8Among others, in Gouskova et al. (2010) for the US; Björklund et al. (2006, 2009) for Sweden; Nilsen et al. (2011) for Norway; Raaum et al. (2007) for Denmark, Finland, Norway, the UK and the US; Nicoletti and Ermisch (2007) for the UK; Piraino (2007) and Mocetti (2007) for Italy.']",0.0,17.0,136,31,1,124
https://openalex.org/W4403370613,https://openalex.org/W2053034611,https://doi.org/10.1007/s11205-024-03437-1,https://doi.org/10.2202/1935-1682.1794,Using Survey Data to Estimate Intergenerational Mobility in Income and Education in Portugal,Intergenerational Earnings Mobility in Italy,7b9619a654bbea64621441e0d296fda3250fcc4c,1ec2b2644ca01a5010c603e92e56d076209fad87,[],False,[],,17.0,136,31,0,76
https://openalex.org/W4385782198,https://openalex.org/W2055372720,https://doi.org/10.1007/s10888-023-09585-7,https://doi.org/10.3848/iif.2012.318.3259,Intergenerational income mobility in Turkey,Intergenerational Income Mobility in Turkey,efb80051276634b486b06aa442f9b570584f5d2d,f43ce67631a5c90948759feb6d39d97a9349a2da,"['result', 'background']",False,"['7All previous studies that attempted to measure intergenerational income mobility in Turkey (Mercan, 2012; Mercan and Barlin, 2016; Duman, 2021) use these co-residing father-son pairs in their analysis.', 'Contrary to the previous studies on intergenerational mobility in Turkey (Mercan, 2012; Mercan and Barlin, 2016; Duman, 2021), we do not use SILC panel dataset for our main analysis as this dataset contains information only about children who live with their parents.']",0.0,0.0,5,0,0,71
https://openalex.org/W2039841106,https://openalex.org/W2056823769,https://doi.org/10.1177/0363199008327642,https://doi.org/10.1007/s10888-005-9015-3,Inheritance and Intergenerational Wealth Transmission in Eighteenth-Century Ottoman Kastamonu: an Empirical Investigation,Transmission and inequality of wealth: An empirical study of wealth mobility from 1800 to 1938 in France,17790eabdf7fee0ca84a034b498486ae53aa9778,fcf9b49c532ff18e1bc11386a12f4a4d584f572d,[],False,[],1.0,3.0,28,33,22,25
https://openalex.org/W2512952691,https://openalex.org/W2056823769,https://doi.org/10.1111/ecoj.12535,https://doi.org/10.1007/s10888-005-9015-3,Intergenerational Wealth Mobility and the Role of Inheritance: Evidence from Multiple Generations,Transmission and inequality of wealth: An empirical study of wealth mobility from 1800 to 1938 in France,98cbcd13acb33540d116e5a4300ab714d3776ae3,fcf9b49c532ff18e1bc11386a12f4a4d584f572d,['background'],True,"['1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al. (2015), Fagereng et al. (2015) and Pfeffer and Killewald (2015). The classical article on the theoretical underpinnings is Becker and Tomes (1979). 2 There are some recent exceptions: Boserup et al. (2014), using population-wide high-quality administrative data fromDenmark andPfeffer andKillewald (2015), using survey data fromPSID, both have access to wealth data for three generations.However, in both these studies, in theirmain analysis, wealth ismeasuredwhengrandparents andparents arerelatively young:grandchildren(parents)are37 (35)yearsof ageonaverage inPfeffer andKillewald (2015) and23 (35) on average in Boserup et al.', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al. (2015), Fagereng et al. (2015) and Pfeffer and Killewald (2015). The classical article on the theoretical underpinnings is Becker and Tomes (1979). 2 There are some recent exceptions: Boserup et al. (2014), using population-wide high-quality administrative data fromDenmark andPfeffer andKillewald (2015), using survey data fromPSID, both have access to wealth data for three generations.However, in both these studies, in theirmain analysis, wealth ismeasuredwhengrandparents andparents arerelatively young:grandchildren(parents)are37 (35)yearsof ageonaverage inPfeffer andKillewald (2015) and23 (35) on average in Boserup et al. (2014). Given life-cycle considerations, this feature of their data sets will likely result in biased estimates of the associations between the wealth of grandchildren and grandparents.', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al.', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al.', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006).', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al. (2015), Fagereng et al. (2015) and Pfeffer and Killewald (2015).', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al. (2015), Fagereng et al. (2015) and Pfeffer and Killewald (2015). The classical article on the theoretical underpinnings is Becker and Tomes (1979). 2 There are some recent exceptions: Boserup et al. (2014), using population-wide high-quality administrative data fromDenmark andPfeffer andKillewald (2015), using survey data fromPSID, both have access to wealth data for three generations.', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al. (2015), Fagereng et al. (2015) and Pfeffer and Killewald (2015). The classical article on the theoretical underpinnings is Becker and Tomes (1979). 2 There are some recent exceptions: Boserup et al.', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al. (2015), Fagereng et al. (2015) and Pfeffer and Killewald (2015). The classical article on the theoretical underpinnings is Becker and Tomes (1979).', '1 Exceptions include Menchik (1979), Wahl (2002), Charles and Hurst (2003), and Arrondel and Grange (2006). There are also a few recent papers by Boserup et al. (2014), Black et al. (2015), Fagereng et al.']",20.0,3.0,28,33,174,76
https://openalex.org/W2922684064,https://openalex.org/W2056823769,https://doi.org/10.1080/20780389.2019.1574565,https://doi.org/10.1007/s10888-005-9015-3,‘Unobtrusively into the ranks of colonial society’: Intergenerational wealth mobility in the Cape Colony over the eighteenth century,Transmission and inequality of wealth: An empirical study of wealth mobility from 1800 to 1938 in France,1ffaab1671fdfc893556dd1e171a82fbb3cb2af1,fcf9b49c532ff18e1bc11386a12f4a4d584f572d,['methodology'],False,"['Jeanne Cilliers et al.\n50\nA more direct measure of wealth mobility is found in Clark and Cummins (2014) and Arrondel and Grange (2006), using information from probate inventories.']",0.0,3.0,28,33,2,78
https://openalex.org/W2613688294,https://openalex.org/W2068645718,https://doi.org/10.1086/696058,https://doi.org/10.1093/sf/sou092,Understanding the Great Gatsby Curve,Income Inequality and Intergenerational Income Mobility in the United States,732ea2105cee6d6db2afb742ad6ffa89b2422cad,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,"['result', 'background']",True,"['In order to compare our results with the results obtained in other papers on the topic, we apply the same set of restrictions that were used in Bloome (2015).', 'In order to compare our results with the results obtained in other papers on the topic, we apply the same set of restrictions that were used in Bloome (2015). To be more specific, we focus on survey years between 1968 and 2007.', 'Bloome (2015) estimates analogous models for variance at the state level.']",4.0,9.0,91,125,63,81
https://openalex.org/W4280580662,https://openalex.org/W2068645718,https://doi.org/10.1146/annurev-economics-082321-122703,https://doi.org/10.1093/sf/sou092,The Great Gatsby Curve,Income Inequality and Intergenerational Income Mobility in the United States,46213a8359dac1c3195af84f92ff9e88f246dd86,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,['background'],True,"['Bloome, Dyer, and Zhou (2018) provide a systematic analysis of the education inequality/income inequality nexus.', 'Bloome (2015) moves empirical work on a US GGC to the study of individual level\ndata in ways that also address temporal tradeoffs.', 'That paper finds some evidence that the mean income level affects both the level of offspring income but follows Bloome in finding little evidence the variance of aggregate income matters. The mean income was the source of social influences in the theoretical framework of neighborhood effects used in Durlauf and Seshadri (2018); their results can be construed as supportive of their theoretical framework. However, as is seen in Durlauf (1996a), the logic of social models includes a role for higher moments of neighborhood characteristics.', 'That paper finds some evidence that the mean income level affects both the level of offspring income but follows Bloome in finding little evidence the variance of aggregate income matters. The mean income was the source of social influences in the theoretical framework of neighborhood effects used in Durlauf and Seshadri (2018); their results can be construed as supportive of their theoretical framework.']",1.0,9.0,91,125,40,198
https://openalex.org/W2237492881,https://openalex.org/W2068645718,https://doi.org/10.2139/ssrn.2666697,https://doi.org/10.1093/sf/sou092,Your American Dream is Not Mine! A New Approach to Estimating Intergenerational Mobility Elasticities,Income Inequality and Intergenerational Income Mobility in the United States,c709767ddeadd7bb28bf3b13b5cb2a795be68ab3,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],1.0,9.0,91,125,5,29
https://openalex.org/W2595264819,https://openalex.org/W2068645718,https://doi.org/10.1007/s13524-017-0564-4,https://doi.org/10.1093/sf/sou092,Childhood Family Structure and Intergenerational Income Mobility in the United States,Income Inequality and Intergenerational Income Mobility in the United States,334d16ee5279541caf6ea3949b3c77dfbcad2de1,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,['background'],False,['Forces increasing and decreasing mobility may have counterbalanced one another (Bloome 2015).'],3.0,9.0,91,125,73,79
https://openalex.org/W2766173862,https://openalex.org/W2068645718,https://doi.org/10.1111/ijsw.12299,https://doi.org/10.1093/sf/sou092,Intergenerational income mobility and inequality in South Korea,Income Inequality and Intergenerational Income Mobility in the United States,4de0e90e10e6fe8023385815ab3295f6a5b1b85c,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,"['methodology', 'background']",True,"['…IGEs are due to differences in the income measure, as all income measures in KLIPS are after-tax incomes, whereas the IGEs are typically measured by pre-tax income (Bloome, 2015; Chetty, Hendren, Kline, & Saez, 2014; Chetty, Hendren, Kline, Saez, & Turner, 2014; Lee & Solon, 2009; Mazumder, 2005).', 'Another concern might be that large changes in the IGEs are due to differences in the income measure, as all income measures in KLIPS are after-tax incomes, whereas the IGEs are typically measured by pre-tax income (Bloome, 2015; Chetty, Hendren, Kline, & Saez, 2014; Chetty, Hendren, Kline, Saez, & Turner, 2014; Lee & Solon, 2009; Mazumder, 2005).', 'International Journal of Social Welfare VC 2017 International Journal of Social Welfare and John Wiley & Sons Ltd134\ndifferent endowments of capital differently (Bloome, 2015) and the intergenerational transmission of economic status occurs through multiple processes (Becker & Tomes, 1979).', 'Moreover, future research might explore the transmission of wealth between generations, because the mechanisms for transmitting income from parents to children may differ greatly from those for transmitting net worth or estates (Bloome, 2015; Fox, 2016).', 'Conceptually, rising income inequality is thought to strengthen the transmission of economic advantage between generations, because parental resources for their children’s development are affected by increases in family income inequality during childhood\n(Bloome, 2015).', 'For instance, Bloome (2015) found that intergenerational income mobility in the USA is irresponsive to rising income inequality, whereas Chetty, Hendren, Kline, and Saez (2014) reported that higher income inequality is associated with decreases in intergenerational income mobility.', 'A recent study by Bloome (2015) investigated that relationship as it pertains to the USA.', 'Using the Panel Study of Income Dynamics, Bloome (2015) directly examined the inequality–mobility association but provided little evidence that changes in intergenerational income mobility are responsive to changes in income inequality.', 'different endowments of capital differently (Bloome, 2015) and the intergenerational transmission of economic status occurs through multiple processes (Becker & Tomes, 1979).', 'This difference could be explained by there being greater heterogeneity in family roles and institutions across countries than within a country (Bloome, 2015).', 'Conceptually, rising income inequality is thought to strengthen the transmission of economic advantage between generations, because parental resources for their children’s development are affected by increases in family income inequality during childhood (Bloome, 2015).', 'However, there is no clear evidence from studies within a single country that intergenerational income mobility is associated with income inequality (Bloome, 2015; Chetty, Hendren, Kline, & Saez, 2014).', 'Furthermore, this study provides estimates of the IGEs using income adjusted for family size, which may capture resource availability in parental households (Bloome, 2015).', 'However, there is no clear evidence from studies within a single country that intergenerational income mobility is associated with income inequality (Bloome,\n2015; Chetty, Hendren, Kline, & Saez, 2014).']",0.0,9.0,91,125,7,43
https://openalex.org/W2773358030,https://openalex.org/W2068645718,https://doi.org/10.1111/obes.12355,https://doi.org/10.1093/sf/sou092,Distributional Effects of a Continuous Treatment with an Application on Intergenerational Mobility,Income Inequality and Intergenerational Income Mobility in the United States,eef527fa8fd30ce296c467247104b48c538a50d6,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],0.0,9.0,91,125,10,102
https://openalex.org/W2889122466,https://openalex.org/W2068645718,https://doi.org/10.1177/2378023119881282,https://doi.org/10.1093/sf/sou092,A Meta-Analysis of the Association between Income Inequality and Intergenerational Mobility,Income Inequality and Intergenerational Income Mobility in the United States,70ad42e5bba5d7802727c9920c046e20c84f4f15,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],0.0,9.0,91,125,4,78
https://openalex.org/W2890540479,https://openalex.org/W2068645718,https://doi.org/10.1163/15691330-12341473,https://doi.org/10.1093/sf/sou092,Still Great: Subjective Intergenerational Mobility and Income Inequality,Income Inequality and Intergenerational Income Mobility in the United States,e4200da99456fb047d0ae5989bbf959d31e97068,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],1.0,9.0,91,125,12,39
https://openalex.org/W2897475839,https://openalex.org/W2068645718,https://doi.org/10.1177/0081175019887992,https://doi.org/10.1093/sf/sou092,"Intergenerational Income Elasticities, Instrumental Variable Estimation, and Bracketing Strategies",Income Inequality and Intergenerational Income Mobility in the United States,15e664c1b09841aa3aaa1f3069a83f3f83ad9cd3,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],0.0,9.0,91,125,14,87
https://openalex.org/W2914094440,https://openalex.org/W2068645718,https://doi.org/10.1080/00221546.2019.1565882,https://doi.org/10.1093/sf/sou092,"Postsecondary Education Impact on Intergenerational Income Mobility: Differences by Completion Status, Gender, Race/Ethnicity, and Type of Major",Income Inequality and Intergenerational Income Mobility in the United States,d375f69ab353e865b519859e61fc56da77b5e9f2,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],0.0,9.0,91,125,12,60
https://openalex.org/W2922039017,https://openalex.org/W2068645718,https://doi.org/10.1016/j.childyouth.2019.03.017,https://doi.org/10.1093/sf/sou092,Government spending during childhood and intergenerational income mobility in the United States,Income Inequality and Intergenerational Income Mobility in the United States,2a5fac7303facf61d8e6b263d638c7f230724d75,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],0.0,9.0,91,125,10,24
https://openalex.org/W2978816005,https://openalex.org/W2068645718,https://doi.org/10.1177/0021909619876320,https://doi.org/10.1093/sf/sou092,Intra-generational and Intergenerational Social Mobility: Evidence from Vietnam,Income Inequality and Intergenerational Income Mobility in the United States,31c3f82cbbdf20ef0cdf2a3240d2fa7735771bd4,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,['background'],False,"['Finally, social mobility differs for different geographical areas (e.g. Bloome, 2014; Torche, 2015).', 'The difference in mobility can be explained by the difference in the economic context (e.g. Bloome, 2014), inequality level (Corak, 2013b; Solon, 2004) and the difference in culture (Bourdieu, 1984; Bourdieu and Passeron, 1977).', 'For example, Bloome (2014) finds little correlation between inequality and mobility in the United States.']",0.0,9.0,91,125,12,53
https://openalex.org/W3022704615,https://openalex.org/W2068645718,https://doi.org/10.1146/annurev-soc-121919-054814,https://doi.org/10.1093/sf/sou092,The Impact of Inequality on Intergenerational Mobility,Income Inequality and Intergenerational Income Mobility in the United States,c9b7906c11971dbc1ba2e0d345d4d023cdda4c64,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],,,2.0,9.0,91,125,45,0
https://openalex.org/W3037705751,https://openalex.org/W2068645718,https://doi.org/10.1080/07350015.2020.1787176,https://doi.org/10.1093/sf/sou092,A Nonparametric Nonclassical Measurement Error Approach to Estimating Intergenerational Mobility Elasticities,Income Inequality and Intergenerational Income Mobility in the United States,5c98896eebea7e28e54d4a9c7a589b5b1561989c,c88da7859aaf249bf7cb998d7e778a2ba9888f8a,[],False,[],0.0,9.0,91,125,5,48
