id;cited_by_count;title;abs;type_method;type_dataset;type_RQ
https://openalex.org/W2123210148;194.0;Economic mobility and the rise of the Latin American middle class;After decades of stagnation, the size of the middle class in Latin America and the Caribbean recently expanded by 50 percent from 103 million people in 2003 to 152 million (or 30 percent of the continent's population) in 2009. Over the same period, as household incomes grew and inequality edged downward in most countries, the proportion of people in poverty fell markedly: from 44 percent to 30 percent. As a result, the middle class and the poor now account for roughly the same share of Latin America's population. This is in stark contrast to the situation prevailing (for a long period) until about 10 years ago, when the share of the poor hovered around 2.5 times that of the middle class. This study investigates the nature, determinants, and possible consequences of this remarkable process of social transformation. Such large changes in the size and composition of social classes must, by definition, imply substantial economic mobility of some form. A large number of people who were poor in the late 1990s are now no longer poor. Others who were not yet middle class have now joined its ranks. But social and economic mobility does not mean the same thing to different people or in different contexts. This report discusses the relevant concepts and documents the facts about mobility in Latin America and the Caribbean over the past two decades, both within and between generations. In addition, it investigates the rise of the Latin American middle class over the past 10-15 years and explores the size, nature, and composition of this pivotal new social group. More speculatively, it also asks how the rising middle class may reshape the region's social contract.;8;13;2
https://openalex.org/W2003514985;189.0;Intergenerational Wealth Mobility in England, 1858-2012: Surnames and Social Mobility;This article uses a panel of 18,869 people with rare surnames whose wealth is observed at death in England and Wales 1858–2012 to measure the intergenerational elasticity of wealth over five generations. We show, using rare surnames to track families, that wealth is much more persistent than standard one generation estimates would suggest. There is still a significant correlation between the wealth of families five generations apart. We show that this finding can be reconciled with standard estimates of wealth mobility by positing an underlying first order Markov process of wealth inheritance with an intergenerational elasticity of 0.70–0.75 throughout the years 1858–2012.;1;11;2
https://openalex.org/W2164455384;187.0;On the Evaluation of Economic Mobility;"This paper presents a framework for the evaluation and measurement of ""reversal"" and ""origin independence"" as separate aspects of economic mobility. We show that evaluation depends on aversion to multi-period inequality, aversion to inter-temporal fluctuations, and aversion to future risk. We construct ""extended Atkinson indices"" that allow us to quantify the relative impact of reversal and origin independence on welfare. We apply our approach to the comparison of income mobility in Germany and in the U.S.. When aversion to inequality is the only consideration, the U.S. gains more from mobility than Germany. This reflects similar gains from reversal in the two countries but greater gains in the U.S. from origin independence. The introduction of aversion to intertemporal fluctuations and aversion to future risk makes the impact of mobility in the two countries more similar.";8;13;1
https://openalex.org/W2158055684;187.0;Intergenerational Mobility and Marital Sorting;We use data from the German Socio‐Economic Panel and the British Household Panel Survey to estimate the extent of intergenerational economic mobility in a framework that highlights the role played by assortative mating. We find that assortative mating plays an important role. On average about 40–50% of the covariance between parents' and own permanent family income can be attributed to the person to whom one is married. This effect is driven by strong spouse correlations in human capital, which are larger in Germany than Britain.;None;None;None
https://openalex.org/W1577807578;182.0;Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility;Social mobility has become a topic of central political concern. In political and also media circles it is widely believed that in Britain today mobility is in decline. However, this belief appears to be based on a single piece of research by economists that is in fact concerned with intergenerational income mobility: specifically, with the relation between family income and children's later earnings. Research by sociologists using the same data sources--the British birth cohort studies of 1958 and 1970--but focusing on intergenerational class mobility does not reveal a decline either in total mobility rates or in underlying relative rates. The paper investigates these divergent findings. We show that they do not result from the use of different subsets of the data or of different analytical techniques. Instead, given the more stable and generally less fluid class mobility regime, it is the high level of income mobility of the 1958 cohort, rather than the lower level of the 1970 cohort, that is chiefly in need of explanation. Further analyses--including ones of the relative influence of parental class and of family income on children's educational attainment--suggest that the economists' finding of declining mobility between the two cohorts may stem, in part at least, from the fact that the family income variable for the 1958 cohort provides a less adequate measure of 'permanent income' than does that for the 1970 cohort. But, in any event, it would appear that the class mobility regime more fully captures the continuity in economic advantage and disadvantage that persists across generations.;1;1;2
https://openalex.org/W2151222191;181.0;Intergenerational Mobility and Inequality: The Latin American Case;Prompted by new data and a renewed concern about equality of opportunity, the study of intergenerational mobility has flourished in Latin America in the past decade. Although analysis is still restricted to a handful of countries, one conclusion appears clear: Intergenerational income mobility is weaker in Latin America than in industrial countries and is characterized by “persistence at the top,” a pattern consistent with the high levels of economic concentration in the region. However, social class mobility in Latin America does not differ from that in the industrialized world. This essay reviews two generations of mobility research since the 1960s, takes stock of current findings on economic and class mobility in Latin America, examines the linkages between mobility and macro-level factors, and engages a new literature on equality of opportunity. I suggest that the comparative understanding of mobility in Latin America can inform and inspire research in the industrialized world.;8;2;2
https://openalex.org/W1792190074;178.0;Income Inequality, Intergenerational Mobility, and the Great Gatsby Curve: Is Education the Key?;It is widely believed that countries with greater levels of income inequality also have lower levels of intergenerational mobility. This relationship, known as the Great Gatsby Curve (GGC), has been prominently cited by high-ranking public policymakers, bestselling authors, and Nobel Prize–winning academics. Yet, relatively little cross-national work has empirically examined the mechanisms thought to underpin the GGC—particularly with regard to the role of educational attainment. This paper uses the cross-nationally comparable Programme for International Assessment of Adult Competencies (PIAAC) data set to shed new light on this issue. We find that income inequality is associated with several key components of the intergenerational transmission process—including access to higher education, the financial returns on education, and the residual effect of parental education upon labor-market earnings. Thus, consistent with theoretical models, we find that educational attainment is an important driver of the relationship between intergenerational mobility and income inequality. We hence conclude that unequal access to financial resources plays a central role in the intergenerational transmission of advantage.;None;None;None
https://openalex.org/W2195136954;173.0;INEQUALITY AND TRUST: NEW EVIDENCE FROM PANEL DATA;We estimate the causal link from income inequality to generalized trust by reconsidering the country‐level evidence on this issue. First, we exploit the panel dimension of the data, thus controlling for any country unobservable time‐invariant variables, and find a negative relationship between the two variables that holds only for developed countries. Second, we focus on these advanced economies and provide instrumental variable estimates using the predicted exposure to technological change as an exogenous driver of inequality. According to our findings, the negative causal effect of inequality on trust is even larger than that coming from ordinary least squares estimation. We also provide new insights on the effects of different dimensions of inequality, exploiting measures of both static inequality—such as the Gini index and top income shares—and dynamic inequality—proxied by intergenerational income mobility. ( JEL D31, O15, Z13);8;1;2
https://openalex.org/W1994583502;171.0;Maternal Upward Socioeconomic Mobility and Black–White Disparities in Infant Birthweight;"Objectives. We estimate the extent to which upward socioeconomic mobility limits the probability that Black and White women who spent their childhoods in or near poverty will give birth to a low-birthweight baby. Methods. Data from the National Longitudinal Survey of Youth 1979 and the 1970 US Census were used to complete a series of logistic regression models. We restricted multivariate analyses to female survey respondents who, at 14 years of age, were living in households in which the income-to-needs ratio did not exceed 200% of poverty. Results. For White women, the probability of giving birth to a low-birthweight baby decreases by 48% for every 1 unit increase in the natural logarithm of adult family income, once the effects of all other covariates are taken into account. For Black women, the relation between adult family income and the probability of low birthweight is also negative; however, this association fails to reach statistical significance. Conclusions. Upward socioeconomic mobility contributes to improved birth outcomes among infants born to White women who were poor as children, but the same does not hold true for their Black counterparts.";None;None;None
https://openalex.org/W2158765930;171.0;The Grandparents Effect in Social Mobility;Using data from three British birth cohort studies, we examine patterns of social mobility over three generations of family members. For both men and women, absolute mobility rates (i.e., total, upward, downward, and outflow mobility rates) in the partial parents-children mobility tables vary substantially by grandparents’ social class. In terms of relative mobility patterns, we find a statistically significant association between grandparents’ and grandchildren’s class positions, after parents’ social class is taken into account. The net grandparents-grandchildren association can be summarized by a single uniform association parameter. Net of parents’ social class, the odds of grandchildren entering the professional-managerial class rather than the unskilled manual class are at least two and a half times better if the grandparents were themselves in professional-managerial rather than unskilled manual-class positions. This grandparents effect in social mobility persists even when parents’ education, income, and wealth are taken into account.;5;1;2
https://openalex.org/W2108780127;170.0;Survival of the Richest: The Malthusian Mechanism in Pre-Industrial England;Fundamental to the Malthusian model of pre-industrial society is the assumption that higher income increased reproductive success. Despite the seemingly inescapable logic of this model, its empirical support is weak. We examine the link between income and net fertility using data from wills on reproductive success, social status and income for England 1585–1638. We find that for this society, close to a Malthusian equilibrium, wealth robustly predicted reproductive success. The richest testators left twice as many children as the poorest. Consequently, in this static economy, social mobility was predominantly downwards. The result extends back to at least 1250 in England.;None;None;None
https://openalex.org/W2018211265;165.0;Sociological Explanations of Changing Income Distributions;Most explanations of rising income inequality stress technology and labor market change. Here, the author focuses on marriage behavior and women’s employment. The evidence suggests that assortative mating tends to heighten inequalities when it is accompanied by couple similarities in labor supply and earnings capacity. An equalizing effect of women’s employment will primarily emerge when lower educated women’s labor supply increases rapidly. In the second part of the article, the author adopts a dynamic perspective, focusing on intergenerational mobility. Mothers’ employment is positive for children’s life chances because it minimizes poverty risks. And if external child care is of high quality, maternal employment has no negative effects on child outcomes. The rise in female employment may therefore also help diminish the reproduction of inequalities.;None;None;None
https://openalex.org/W2772867153;162.0;Generations of Advantage. Multigenerational Correlations in Family Wealth;Inequality in family wealth is high, yet we know little about how much and how wealth inequality is maintained across generations. We argue that a long-term perspective reflective of wealth's cumulative nature is crucial to understand the extent and channels of wealth reproduction across generations. Using data from the Panel Study of Income Dynamics that span nearly half a century, we show that a one-decile increase in parents' wealth position is associated with an increase of about four percentiles in their offspring's wealth position in adulthood. We show that grandparental wealth is a unique predictor of grandchildren's wealth, above and beyond the role of parental wealth, suggesting that a focus on only parent-child dyads understates the importance of family wealth lineages. Second, considering five channels of wealth transmission—gifts and bequests, education, marriage, homeownership, and business ownership—we find that most of the advantages arising from family wealth begin much earlier in the life course than the common focus on bequests implies, even when we consider the wealth of grandparents. We also document the stark disadvantage of African American households in terms of not only their wealth attainment but also their intergenerational wealth mobility compared to whites.;2;1;2
https://openalex.org/W1515121029;162.0;On Intergenerational Income Mobility in Britain;(1980). On Intergenerational Income Mobility in Britain. Journal of Post Keynesian Economics: Vol. 3, No. 2, pp. 194-218.;None;None;None
https://openalex.org/W2159953986;161.0;Breaking the Caste Barrier: Intergenerational Mobility in India;We contrast the intergenerational mobility rates of the historically disadvantaged scheduled castes and tribes (SC/ST) in India with the rest of the workforce in terms of their education attainment, occupation choices and wages. Using survey data from successive rounds of the National Sample Survey between 1983 and 2005, we find that intergenerational education and income mobility rates of SC/STs have converged to non-SC/ST levels during this period. Moreover, SC/STs have matched non-SC/STs in occupation mobility rates. We conclude that the last 20 years of structural changes in India have coincided with a breaking down of caste-based barriers to socioeconomic mobility.;4;3;2
https://openalex.org/W2008396968;159.0;Divergent Paths: Economic Mobility in the New American Labor Market;In the contemporary uncertain labour market situation, the tradition of upward mobility, or the chance for all workers to improve their earnings, may be a thing of the past in the United States of America (USA). In a competitive economic environment, many companies that once offered the opportunity for advancement to workers, have reinvented themselves as leaner enterprises with more flexible work forces. This publication presents empirical research into the prospects for upward mobility of workers in this new economic environment. The research is based on a comparison of the career outcomes of two generations of young, white men over the course of their working lives. It documents the gap between the upwardly mobile and the increasing numbers of workers trapped in low-wage jobs. The first generation entered the labour market during the late 1960s during a period of stability and prosperity. The second generation entered working life during the early 1980s, a period of recession, deregulation, and the weakening of organised labour. This comparative research reveals trends indicating that the new labour market is harsher than that of the 1960s. A 'pyramid' situation has evolved where highly qualified, well-connected workers at the top of the employment pyramid move from job to job, improving their earnings as they proceed, and a growing number of lower skilled workers are consigned to low paid, 'dead-end' jobs. The authors conclude with a discussion of policy strategies to improve career pathways and promote opportunities for all workers to enhance their earning power. The strategies are based on regional partnerships that link corporate, union, government, and community resources.;None;None;None
https://openalex.org/W2081039694;156.0;Educational inequality: the widening socio‐economic gap;Abstract In this paper, we consider research on links between higher education and family background, focusing particularly on the experiences of two cohorts of individuals born in 1958 and 1970. The findings point to a rise in educational inequality during the period relevant to these two cohorts. Specifically, links between educational achievement and parental income / social class strengthened during this period. Furthermore, a person's actual (measured) ability became a poorer predictor of whether they would get a degree than was previously the case. The expansion of higher education in the UK during this period appears to have disproportionately benefited children from richer families rather than the most able. Furthermore, the labour market success or failure of individuals became more closely connected to their parents' income, revealing a fall in the extent of intergenerational mobility over time.;None;None;None
https://openalex.org/W3123083564;155.0;Credit Constraints in Education;We review studies of the impact of credit constraints on the accumulation of human capital. Evidence suggests that credit constraints have recently become important for schooling and other aspects of households' behavior. We highlight the importance of early childhood investments, as their response largely determines the impact of credit constraints on the overall lifetime acquisition of human capital. We also review the intergenerational literature and examine the macroeconomic impacts of credit constraints on social mobility and the income distribution. A common limitation across all areas of the human capital literature is the imposition of ad hoc constraints on credit. We propose a more careful treatment of the structure of government student loan programs and the incentive problems underlying private credit. We show that endogenizing constraints on credit for human capital helps explain observed borrowing, schooling, and default patterns and offers new insights about the design of government policy.;None;None;None
https://openalex.org/W2148814768;154.0;Has the Intergenerational Transmission of Economic Status Changed?;Abstract Only a few studies have tried to estimate the trend in the elasticity of children's economic status with respect to parents' economic status, and these studies produce conflicting results. In an attempt to reconcile these findings, we use the Panel Study of Income Dynamics to estimate the trend in the elasticity of son's income with respect to parental income. Our evidence suggests a nonlinear trend in which the elasticity increased for sons born between 1949 and 1953, and then declined for sons born after that. Thus depending on the time periods one compares, the trend could be upward, downward, or flat. This and other factors help explain the different estimates for the trend in mobility.;1;1;2
https://openalex.org/W291004932;154.0;The Impacts of Neighborhoods on Intergenerational Mobility: Childhood Exposure Effects and County-Level Estimates;We characterize the e↵ects of neighborhoods on children’s earnings and other outcomes in adulthood by studying more than five million families who move across counties in the U.S. Our analysis consists of two parts. In the first part, we present quasi-experimental evidence that neighborhoods a↵ect intergenerational mobility through childhood exposure e↵ects. In particular, the outcomes of children whose families move to a better neighborhood – as measured by the outcomes of children already living there – improve linearly in proportion to the time they spend growing up in that area. We distinguish the causal e↵ects of neighborhoods from confounding factors by comparing the outcomes of siblings within families, studying moves triggered by displacement shocks, and exploiting sharp variation in predicted place e↵ects across birth cohorts, genders, and quantiles. We also document analogous childhood exposure e↵ects for college attendance, teenage birth rates, and marriage rates. In the second part of the paper, we identify the causal e↵ect of growing up in every county in the U.S. by estimating a fixed e↵ects model identified from families who move across counties with children of di↵erent ages. We use these estimates to decompose observed intergenerational mobility into a causal and sorting component in each county. For children growing up in families at the 25th percentile of the income distribution, each year of childhood exposure to a one standard deviation (SD) better county increases income in adulthood by 0.5%. Hence, growing up in a one SD better county from birth increases a child’s income by approximately 10%. Low-income children are most likely to succeed in counties that have less concentrated poverty, less income inequality, better schools, a larger share of two-parent families, and lower crime rates. Boys’ outcomes vary more across areas than girls, and boys have especially poor outcomes in highly-segregated areas. In urban areas, better areas have higher house prices, but our analysis uncovers significant variation in neighborhood quality even conditional on prices. ⇤The opinions expressed in this paper are those of the authors alone and do not necessarily reflect the views of the Internal Revenue Service or the U.S. Treasury Department. This work is a component of a larger project examining the e↵ects of tax expenditures on the budget deficit and economic activity. All results based on tax data in this paper are constructed using statistics originally reported in the SOI Working Paper “The Economic Impacts of Tax Expenditures: Evidence from Spatial Variation across the U.S.,” approved under IRS contract TIRNO-12-P-00374 and presented at the O ce of Tax Analysis on November 3, 2014. We thank David Autor, Gary Chamberlain, Max Kasy, Lawrence Katz, and numerous seminar participants for helpful comments and discussions. Sarah Abraham, Alex Bell, Augustin Bergeron, Jamie Fogel, Nikolaus Hildebrand, Alex Olssen, Benjamin Scuderi, and Evan Storms provided outstanding research assistance. This research was funded by the National Science Foundation, the Lab for Economic Applications and Policy at Harvard, and Laura and John Arnold Foundation.;None;None;None
https://openalex.org/W2157585414;152.0;INTERGENERATIONAL INCOME MOBILITY IN URBAN CHINA;This paper estimates the intergenerational income elasticity for urban China, paying careful attention to the potential biases induced by income fluctuations and life cycle effects. Our preferred estimate indicates that the intergenerational income elasticity for father–son is 0.63. This suggests that while China has experienced rapid growth of absolute incomes, the relative position of children in the distribution is largely related to their parents' incomes. By investigating possible causal channels, we find that parental education plays one of the most important roles in transmitting economic status from parents to children.;1;13;2
https://openalex.org/W1985674062;151.0;Understanding – and Misunderstanding – Social Mobility in Britain: The Entry of the Economists, the Confusion of Politicians and the Limits of Educational Policy;"Abstract A consensus has developed in political and also media circles that in Britain over recent decades social mobility has been in decline. According to the consensus view, as construed in political circles, educational policy is seen as the crucial instrument for increasing mobility. This article shows how the consensus emerged from the research of a group of economists into intergenerational income mobility. It is argued that, primarily on account of various limitations of the available data, the economists’ finding of declining mobility is open to question; and, further, that, because no explicit distinction is made in their work between absolute and relative rates of mobility, its reception, among politicians especially, has been attended by considerable confusion. An alternative to the consensus view is put forward, based on extensive research by sociologists into social class mobility, which is seen as better capturing the intergenerational transmission of economic advantage and disadvantage. This research indicates that the only recent change of note is that the rising rates of upward, absolute mobility of the middle decades of the last century have levelled out. Relative rates have remained more or less constant back to the inter-war years. According to this alternative view, what can be achieved through education, whether in regard to absolute or relative mobility, appears limited.";4;13;3
https://openalex.org/W2144050291;150.0;On the State of the Union;An overlapping generations model of marriage and divorce is constructed to analyze family structure and intergenerational mobility. Agents differ by sex, marital status, and human capital. Single agents meet in a marriage market and decide whether to accept or reject proposals to wed. Married couples must decide whether to separate or not. Parents invest in their children depending on their wherewithal. A simulated version of the theoretical prototype can generate an equilibrium with a significant number of female‐headed families and a high degree of persistence in income across generations. To illustrate the model's mechanics, the effects of two antipoverty policies, namely child support and welfare, are investigated.;8;14;2
https://openalex.org/W2320409419;143.0;A nonparametric analysis of black-white differences in intergenerational income mobility in the United States;Lower intergenerational income mobility for blacks is a likely cause behind the persistent interracial gap in economic status in the United States.However, few studies have analyzed black-white differences in intergenerational income mobility and the factors that determine these differences.This is largely due to the absence of appropriate methodological tools.We develop nonparametric methods to estimate the effects of covariates on two measures of mobility.We first consider the traditional transition probability of movement across income quantiles.We then introduce a new measure of upward mobility which is the probability that an adult child's relative position exceeds that of the parents.Conducting statistical inference on these mobility measures and the effects of covariates on them requires nontrivial modifications of standard nonparametric regression theory since the dependent variables are nonsmooth functions of marginal quantiles or relative ranks.Using National Longitudinal Survey of Youth data, we document that blacks experience much less upward mobility across generations than whites.Applying our new methodological tools, we find that most of this gap can be accounted for by differences in cognitive skills during adolescence.;3;3;1
https://openalex.org/W2460486083;142.0;The Scandinavian Fantasy: The Sources of Intergenerational Mobility in Denmark and the US;This paper examines the sources of differences in social mobility between the U.S. and Denmark. Measured by income mobility, Denmark is a more mobile society, but not when measured by educational mobility. There are pronounced nonlinearities in income and educational mobility in both countries. Greater Danish income mobility is largely a consequence of redistributional tax, transfer, and wage compression policies. While Danish social policies for children produce more favorable cognitive test scores for disadvantaged children, these do not translate into more favorable educational outcomes, partly because of disincentives to acquire education arising from the redistributional policies that increase income mobility.;None;None;None
https://openalex.org/W1974242925;138.0;Inter-generational Transmission of Inequality: An Empirical Study of Wealth Mobility;"Although much research has been done on the intra-generational distribution of income and wealth, much less work has been done on inter-generational effects; research in both areas is needed for a complete understanding of the subject. In addition to the study of factors that determine the size distribution of income and wealth, economists should also be interested in the degree of inter-generational mobility that is exhibited in an economy: the extent to which there is equal opportunity for children whose parents' economic position is dissimilar. This issue of mobility is clearly distinct from the issue of equality. For any degree of inequality we can have a relatively static society in which children always assume their parents' position, or a highly mobile society in which the position of the child is unrelated to that of his parents. The degree of inter-generational mobility is determined by market, institutional and genetic factors, among others. The systems that provide education and care for children, distribute public expenditures and transmit material inheritance all influence mobility across generations. This paper presents empirical estimates of the relationship between the material wealth held by parents and that held by their children in the United States. The line of research pursued here was in part inspired by the work of Harbury (1962). The data comes from probate records and therefore records wealth-holding at a specific point in the life-cycle i.e. at death. The sample is described in Section I. Some simple empirical relationships are presented in Section II. In Section III regression analysis is used to indicate the degree of wealth mobility across one generation. The regression equations can be considered reduced form equations generated by a more complex structural equation system. An example of such a system is presented in Section IV.";1;2;2
https://openalex.org/W1963513809;137.0;Patterns of Intergenerational Mobility in Income and Earnings;This paper characterizes the patterns of intergenerational mobility in the United States using data for matched parent/child pairs from the National Longitudinal Surveys. In general, what is found is far from the extremes of either perfect mobility or perfect immobility. Parents' log income explains only about 9 percent to 11 percent of the variation in children's log incomes. Earnings exhibit more mobility than does total income, and the difference is most striking for daughters. The paper also identifies the influence of family background characteristics on mobility. The addition of these background variables adds another 3 to 5 percent age points to the R2 in the intergenerational earnings and income regressions. Copyright 1992 by MIT Press.;1;1;2
https://openalex.org/W1988054894;137.0;Contractual Structure and Wealth Accumulation;Can historical wealth distributions affect long-run output and inequality despite “rational” saving, convex technology and no externalities? We consider a model of equilibrium short-period financial contracts, where poor agents face credit constraints owing to moral hazard and limited liability. If agents have no bargaining power, poor agents have no incentive to save: poverty traps emerge and agents are polarized into two classes, with no interclass mobility. If instead agents have all the bargaining power, strong saving incentives are generated: the wealth of poor and rich agents alike drift upward indefinitely and “history” does not matter eventually.;None;None;None
https://openalex.org/W1906749728;133.0;Breaking the ‘Class’ Ceiling? Social Mobility into Britain's Elite Occupations;In this paper we use the unusually large sample size of the Great British Class Survey to compare rates of social mobility into different elite occupations. We find a distinction between ‘traditional’ professions, such as law, medicine and finance, which are dominated by the children of higher managers and professionals, and technical or emerging high-status occupations, particularly those related to IT, that appear to recruit more widely. Second, we find that even when the upwardly mobile are successful in entering elite occupations they invariably fail to accumulate the same economic, cultural and social capital as those from privileged backgrounds. While many such differences may be explained by inheritance, we also find that the mobile tend to have considerably lower incomes. Investigating this further we demonstrate that even when controlling for important variables such as schooling, education, location, age, and cultural and social capital, the upwardly mobile in eight occupations – located largely in the business sector – have considerably lower incomes than their higher-origin colleagues. These findings underline the value of analyses of mobility into specific high-status occupations as well as illustrating how, beyond entry, the mobile often face considerable disadvantage within occupations.;4;3;5
https://openalex.org/W2057501145;133.0;Strength in Numbers: Networks as a Solution to Occupational Traps;"The ""new classical"" theory states that families in low-skill occupations with low levels of human capital can stay poor from one generation to the next, while families in high-skill occupations with correspondingly high levels of human capital stay wealthy, despite being endowed with the same level of ability on average. This paper proposes an informal institutional mechanism—the community-based network—through which families belonging to the same neighbourhood or kinship group can bootstrap their way out of such low-skill occupational traps. The insight from the dynamic model that is developed is that once they form, new networks providing mutual support to their members and substituting for inherited parental human capital and wealth will strengthen most rapidly in historically disadvantaged communities, generating a correspondingly high level of intergenerational mobility. These predictions are successfully tested using unique data from India. The analysis in this paper, coupled with an emerging empirical literature on networks and migration, provides a new perspective on mobility in developing countries, with restrictive traditional networks decaying even as new networks supporting collective mobility form and strengthen over time.";None;None;None
https://openalex.org/W2053034611;130.0;Intergenerational Earnings Mobility in Italy;Abstract This paper contributes to the growing number of studies on intergenerational mobility by providing a measure of earnings elasticity for Italy. The absence of an appropriate data set is overcome by adopting the two-sample two-stage least squares method. The analysis, based on the Survey of Household Income and Wealth, shows that intergenerational mobility is lower in Italy than it is in other developed countries. We also examine the reasons why the long-term labor market success of children is related to that of their fathers.;1;3;2
https://openalex.org/W2322954441;126.0;Racial Inequality Trends and the Intergenerational Persistence of Income and Family Structure;"Racial disparity in family incomes remained remarkably stable over the past 40 years in the United States despite major legal and social reforms. Previous scholarship presents two primary explanations for persistent inequality through a period of progressive change. One highlights continuity: because socioeconomic status is transmitted from parents to children, disparities created through histories of discrimination and opportunity denial may dissipate slowly. The second highlights change: because family income results from joining individual earnings in family units, changing family compositions can offset individuals’ changing economic chances. I examine whether black-white family income inequality trends are better characterized by the persistence of existing disadvantage (continuity) or shifting forms of disadvantage (change). I combine cross-sectional and panel analysis using Current Population Survey, Panel Study of Income Dynamics, Census, and National Vital Statistics data. Results suggest that African Americans experience relatively extreme intergenerational continuity (low upward mobility) and discontinuity (high downward mobility); both helped maintain racial inequality. Yet, intergenerational discontinuities allow new forms of disadvantage to emerge. On net, racial inequality trends are better characterized by changing forms of disadvantage than by continuity. Economic trends were equalizing but demographic trends were disequalizing; as family structures shifted, family incomes did not fully reflect labor-market gains.";8;1;5
https://openalex.org/W2595264819;124.0;Childhood Family Structure and Intergenerational Income Mobility in the United States;The declining prevalence of two-parent families helped increase income inequality over recent decades. Does family structure also condition how economic (dis)advantages pass from parents to children? If so, shifts in the organization of family life may contribute to enduring inequality between groups defined by childhood family structure. Using National Longitudinal Survey of Youth data, I combine parametric and nonparametric methods to reveal how family structure moderates intergenerational income mobility in the United States. I find that individuals raised outside stable two-parent homes are much more mobile than individuals from stable two-parent families. Mobility increases with the number of family transitions but does not vary with children’s time spent coresiding with both parents or stepparents conditional on a transition. However, this mobility indicates insecurity, not opportunity. Difficulties maintaining middle-class incomes create downward mobility among people raised outside stable two-parent homes. Regardless of parental income, these people are relatively likely to become low-income adults, reflecting a new form of perverse equality. People raised outside stable two-parent families are also less likely to become high-income adults than people from stable two-parent homes. Mobility differences account for about one-quarter of family-structure inequalities in income at the bottom of the income distribution and more than one-third of these inequalities at the top.;None;None;None
https://openalex.org/W3202616165;122.0;Government spending and intergenerational income mobility: Evidence from China;"By providing public service for equity and reducing the investment gap between rich and poor children, government spending plays a crucial role in intergenerational income mobility. With the China Health and Nutrition Survey data from 1989 to 2015, this paper assessed the relationship between government spending and intergenerational income mobility in China. First, we found that there was greater intergenerational mobility in high-spending provinces compared with low-spending provinces. Second, children with high per-capita government spending were more likely to experience upward mobility; this effect was twice as common in urban areas compared with rural areas. Third, government spending exerted influence on intergenerational income mobility through the mediation of education expansion. Higher government spending, which brought better quality in primary and secondary education, benefited poorer families more. In underdeveloped provinces, especially rural areas, government spending aimed at equal distribution of public services may provide more opportunities for the poor and lead to greater intergenerational income mobility in the future. Finally, the robustness checks that supported changing how income was measured or how government spending occurred did nothing to change our findings.";8;13;3
https://openalex.org/W1931335376;120.0;How three narratives of modernity justify economic inequality;"The acceptance of income differences varies across countries. This article suggests belief in three narratives of modernity to account for this: the “tunnel effect,” related to perceptions of generational mobility; the “procedural justice effect,” related to the perceived fairness in the process of getting ahead; and the “middle-class effect,” related to perceptions of the social structure of society. The importance of the suggested narratives is tested by means of the International Social Survey Program (ISSP) 2009 module, which includes 38 countries. The finding is that belief in the three narratives can account for a considerable part of the cross-national variation. Beliefs in procedural justice and the existence of a middle-class society clearly go together with high acceptance of current income differences, while the “tunnel effect” is more complex. In general, belief in generational mobility goes together with acceptance of current income differences. But personal experience of such upward social mobility actually lowers acceptance of current income differences, especially if overall generational mobility in society is believed to be backward. The framework explains most country-cases, which points to the existence of general patterns. But the models also indicate that the Philippines, and to a lesser extent the US and France, are special cases.";None;None;None
https://openalex.org/W2033875384;117.0;The Measurement of Modernism. A Study of Values in Brazil and Mexico.;Preface Chapter I. The Modernization of Values Traditional Society versus Modern Society Causes and Effects Values and Norms Career Values Three Men From Ideal Types to Variables The Components of Modernism Empirical Syndrome of Modernism Conclusions Chapter II. The Operational Definition of Modernism The Questionnaire The Samples The Scales Modernism I Stability of Modernism I in Subsamples Rotation of Axes Modernism II Conclusions Chapter III. Who Are the Modern Men? Component Value Scales Comparisons between Brazil and Mexico: Modernism III Comparisons with the United States Conclusions Chapter IV. Modern Values, Education, and Occupation From School to Job How Much Is an Education Worth? Why Do Boys Stay in School? The Prediction of Education by Father's Status and by Size of Town Values and Education Conclusions Chapter V. Modern Values and Fertility Ideals Fertility Ideals The Role of Values Family Structure in Brazil and Mexico Supporting Evidence on Family Structure Nonfamily Relationships A Theory of Causation Conclusions Chapter VI. Personal Satisfaction and Political Attitudes Job and Career Satisfaction Life Satisfaction Relations among the Three Indices of Satisfaction Satisfaction, Occupation, and Location Time Sequence: Satisfaction Relative to Aspiration Education, Occupation, and Satisfaction Income and Satisfaction Measures of Radical Orientation Status, Satisfaction, and Radicalism Mexican Manual Workers Mexican Nonmanual Workers The Ambivalent Mexican Conclusions Chapter VII. Work Attitudes The Wide Range of Views Specific Job Attitudes Rating by the Boss Conclusions Chapter VIII. Conclusions: Modernism and Development The Value Scales The Typical Modem Man Where Is the Modern Man? Validity of the Tools Values and Education Values and Family Size Satisfaction and Politics Work Attitudes Values: Means or Ends? Values and Economic Development Appendix A. Socio-Economic Status Social Stratification The Respondents' Status Indices Index of SES Measures of Parental Status Social-Class Identification Deviant Cases Time Sequence Multivariate Analysis of Identification Identification as an Intervening Variable Clerks versus Skilled Workers Conclusions Appendix B. Fathers and Sons: Intergenerational Mobility Rates of Mobility: Correlation Coefficients Father's SES, Son's Education, Son's SES Problems of Matrix Analysis of Occupational Mobility Matrices for Brazil and Mexico Education and Mobility Conclusions Appendix C. Portuguese Translation of Value Scales Appendix D. Spanish Translation of Value Scales Bibliography Index;None;None;None
