citingPaper,citedPaper,citingDOI,citedDOI,citingTitle,citedTitle,citingPaperId,citedPaperId
https://openalex.org/W3190097825,https://openalex.org/W1557569468,https://doi.org/10.1111/ijsw.12499,https://doi.org/10.3368/jhr.51.1.239,Comparison of intergenerational income mobility in South Korea and the United States: Period changes between 1980‒1995 and 1996‒2015,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,444957592c5bb2a93a51884db6d92d9279c56647,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W3190102834,https://openalex.org/W1557569468,https://doi.org/10.2139/ssrn.3269209,https://doi.org/10.3368/jhr.51.1.239,"Like Father, Like Son? – A Comparison of Absolute and Relative Intergenerational Labour Income Mobility in Germany and the US",Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,b61c4ca3281932afc23495f564a03f43588196f2,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W3195123941,https://openalex.org/W1557569468,https://doi.org/10.1007/s10888-021-09495-6,https://doi.org/10.3368/jhr.51.1.239,Estimating intergenerational income mobility on sub-optimal data: a machine learning approach,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,0a7ca7587dec4da51b6b0bb9ba11cb21c4e149bb,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W3204735205,https://openalex.org/W1557569468,https://doi.org/10.1086/732527,https://doi.org/10.3368/jhr.51.1.239,Mobility for All: Representative Intergenerational Mobility Estimates over the 20th Century,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,0b03b5a762cba7c9d5f51edf8a78f67322ccde77,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W3207067564,https://openalex.org/W1557569468,https://doi.org/10.1111/1467-8462.12461,https://doi.org/10.3368/jhr.51.1.239,The Correlation of Wealth Between Parents and Children in Australia,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,dc1113a08e6ac21741081c45b604401e082fb4fe,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4211263339,https://openalex.org/W1557569468,https://doi.org/10.2139/ssrn.3974997,https://doi.org/10.3368/jhr.51.1.239,Intergenerational Mobility Trends and the Changing Role of Female Labor,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,069cd40278c24e55c5c31b7eb1594d6cd8af2d91,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4293801681,https://openalex.org/W1557569468,https://doi.org/10.2139/ssrn.4180259,https://doi.org/10.3368/jhr.51.1.239,Intergenerational Income Mobility in France: A Comparative and Geographic Analysis,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,6967d0d331bb6d02681c1325fe0e7c359f7a92ad,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4307723330,https://openalex.org/W1557569468,https://doi.org/10.1016/j.strueco.2022.10.006,https://doi.org/10.3368/jhr.51.1.239,Do intergovernmental transfers boost intergenerational income mobility? Evidence from China,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,366753f4b29ed9b9dc12a62b4ccda6114b3d46c0,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4312204683,https://openalex.org/W1557569468,https://doi.org/10.1016/j.euroecorev.2022.104359,https://doi.org/10.3368/jhr.51.1.239,Absolute income mobility and the effect of parent generation inequality: An extended decomposition approach,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,9686d301b252214a15ebcffd88a14cca292ac6e8,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4381660505,https://openalex.org/W1557569468,https://doi.org/10.1007/s10888-023-09569-7,https://doi.org/10.3368/jhr.51.1.239,"Intergenerational mobility in the Netherlands: models, outcomes and trends",Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,73028feed3e5fd64ad69c54ff08eb5170f40b3a1,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4381666160,https://openalex.org/W1557569468,https://doi.org/10.1093/sf/soad079,https://doi.org/10.3368/jhr.51.1.239,The Impact of Privileged Classroom Friends on Adult Income and Income Mobility: A Study of a Swedish Cohort Born in 1953,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,d713492d6d134dde2c00aa66cb70111e0e98b973,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4381736130,https://openalex.org/W1557569468,https://doi.org/10.1007/s10888-023-09577-7,https://doi.org/10.3368/jhr.51.1.239,Intergenerational income mobility: New evidence from the UK,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,3db533b25b3da8505638faca7279a46b10d3bb7a,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4385782198,https://openalex.org/W1557569468,https://doi.org/10.1007/s10888-023-09585-7,https://doi.org/10.3368/jhr.51.1.239,Intergenerational income mobility in Turkey,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,efb80051276634b486b06aa442f9b570584f5d2d,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4386491507,https://openalex.org/W1557569468,https://doi.org/10.1016/j.jpubeco.2023.104974,https://doi.org/10.3368/jhr.51.1.239,Intergenerational income mobility in France: A comparative and geographic analysis,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,6f12ecab151aee117ee46baad6e77c6a5cd52a22,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4388938469,https://openalex.org/W1557569468,https://doi.org/10.1111/caje.12699,https://doi.org/10.3368/jhr.51.1.239,Intergenerational income mobility trends in Canada,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,d6353538e265f204314b09b16abab0728bcd2d3e,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4390066466,https://openalex.org/W1557569468,https://doi.org/10.1086/728737,https://doi.org/10.3368/jhr.51.1.239,A Very Uneven Playing Field: Economic Mobility in the United States,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,4e442345f6a0a5bdbba9bcaad0114ef3899eb504,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W439017983,https://openalex.org/W1557569468,,https://doi.org/10.3368/jhr.51.1.239,Essays on Educational Choice and Intergenerational Mobility,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,ea71390d598efff3b90f85c604128162dc54c8e4,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4394017071,https://openalex.org/W1557569468,https://doi.org/10.2139/ssrn.4754539,https://doi.org/10.3368/jhr.51.1.239,Intergenerational Mobility of Wealth: Evidence from Taiwan's Tax Data,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,5ec016a646696669071be98a480df40944433538,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4401845594,https://openalex.org/W1557569468,https://doi.org/10.1016/j.labeco.2024.102617,https://doi.org/10.3368/jhr.51.1.239,The Apple Doesn't Fall Far from The Tree: Intergenerational Wealth Mobility in Taiwan,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,3f3a97ec12f2083553dea2c9c94627327cfc74a1,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4402066912,https://openalex.org/W1557569468,https://doi.org/10.1111/roiw.12710,https://doi.org/10.3368/jhr.51.1.239,Using machine learning to unveil the predictors of intergenerational mobility,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,6d63ae3df2d5394029e22d35d106ddc8f775156a,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4403370613,https://openalex.org/W1557569468,https://doi.org/10.1007/s11205-024-03437-1,https://doi.org/10.3368/jhr.51.1.239,Using Survey Data to Estimate Intergenerational Mobility in Income and Education in Portugal,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,7b9619a654bbea64621441e0d296fda3250fcc4c,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W4405654739,https://openalex.org/W1557569468,https://doi.org/10.1080/00779954.2024.2423703,https://doi.org/10.3368/jhr.51.1.239,Temporal and regional variations in intergenerational income mobility in New Zealand,Heterogeneous Income Profiles and Lifecycle Bias in Intergenerational Mobility Estimation,63045667936aceec1ef48bea7c89b58154344ab3,daf3c3d2b4e8c44cddad924ee167584cf229b664
https://openalex.org/W3122728969,https://openalex.org/W1559271355,https://doi.org/10.2139/ssrn.878675,https://doi.org/10.2139/ssrn.139768,"American Exceptionalism in a New Light: A Comparison of Intergenerational Earnings Mobility in the Nordic Countries, the United Kingdom and the United States",The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,b07277495dbda8c494dd5330eef29e6888e9046b,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W2905819002,https://openalex.org/W1559271355,https://doi.org/10.12681/scad.18957,https://doi.org/10.2139/ssrn.139768,The education effect on income across two generations in EU welfare states,The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,c39f7a5b089c66396eb26a38fc8614da0d6b077e,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W2187204840,https://openalex.org/W1559271355,,https://doi.org/10.2139/ssrn.139768,Intergenerational Income Mobility in Taiwan,The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,cb7a4a5886343bc31e892488e549e2be5df42116,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W2208317766,https://openalex.org/W1559271355,https://doi.org/10.2139/ssrn.2612376,https://doi.org/10.2139/ssrn.139768,Intergenerational Mobility of Earnings and Income Among Sons and Daughters in Vietnam,The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,b819c97e66eeea6547929eb662f6688960817168,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W2598656573,https://openalex.org/W1559271355,https://doi.org/10.2139/ssrn.2796563,https://doi.org/10.2139/ssrn.139768,Understanding the Mechanical Relationship between Inequality and Intergenerational Mobility,The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,664e2868a53f0540a5aed11a747783263561808b,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W3124226182,https://openalex.org/W1559271355,https://doi.org/10.2139/ssrn.2314815,https://doi.org/10.2139/ssrn.139768,"Income Inequality, Equality of Opportunity, and Intergenerational Mobility",The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,e99f1340c29d37fc33a79568bd7d6529b5c464c1,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W3124621746,https://openalex.org/W1559271355,,https://doi.org/10.2139/ssrn.139768,Intergenerational income and educational mobility in urban Chile,The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,42914c5398bdfe31089f1c735bfe15a07ea1e755,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W3125844548,https://openalex.org/W1559271355,,https://doi.org/10.2139/ssrn.139768,Intergenerational Mobility in China,The Intergenerational Earnings and Income Mobility of Canadian Men: Evidence from Longitudinal Income Tax Data,469914ed95af0b2c91f4b27a8c78398f3e54ae85,6e63917dfbc4af9fec063a85103eb26996c8adfe
https://openalex.org/W2470832101,https://openalex.org/W1577807578,https://doi.org/10.1177/0003122416653602,https://doi.org/10.1111/j.1468-4446.2010.01310.x,The Class Pay Gap in Higher Professional and Managerial Occupations,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,bba98683b6d4de2b201aead49a434154e9dfc82d,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W4280580662,https://openalex.org/W1577807578,https://doi.org/10.1146/annurev-economics-082321-122703,https://doi.org/10.1111/j.1468-4446.2010.01310.x,The Great Gatsby Curve,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,46213a8359dac1c3195af84f92ff9e88f246dd86,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W1985674062,https://openalex.org/W1577807578,https://doi.org/10.1017/s004727941300024x,https://doi.org/10.1111/j.1468-4446.2010.01310.x,"Understanding – and Misunderstanding – Social Mobility in Britain: The Entry of the Economists, the Confusion of Politicians and the Limits of Educational Policy",Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,88130f4d199e24d9e9bf0ed719300c726f38c48e,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W2107393980,https://openalex.org/W1577807578,https://doi.org/10.1111/obes.12146,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Moving Towards Estimating Sons' Lifetime Intergenerational Economic Mobility in the UK,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,528521f9696dcefbe8e7fce9bd7438eec9085037,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W2171543589,https://openalex.org/W1577807578,https://doi.org/10.1111/j.1467-985x.2012.01053.x,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Intergenerational Persistence in Income and Social Class: The Effect of Within-Group Inequality,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,0d54b6be57c57342af32e9dba9a2defb8fede113,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W2182279624,https://openalex.org/W1577807578,https://doi.org/10.15195/v3.a3,https://doi.org/10.1111/j.1468-4446.2010.01310.x,How Much Scope for a Mobility Paradox? The Relationship between Social and Income Mobility in Sweden,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,7b5f7a2c28a5131265b327989d702158af5a6bd3,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W2261420935,https://openalex.org/W1577807578,https://doi.org/10.2139/ssrn.2314809,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Interpreting Trends in Intergenerational Income Mobility,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,1de75892d2fe0c17ea881036b83a118db286efc2,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W2288802977,https://openalex.org/W1577807578,https://doi.org/10.1111/j.1467-6419.2011.00690.x,https://doi.org/10.1111/j.1468-4446.2010.01310.x,CROSS‐COUNTRY RANKINGS IN INTERGENERATIONAL MOBILITY: A COMPARISON OF APPROACHES FROM ECONOMICS AND SOCIOLOGY,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,879f6c083fba2364c58c3a54c17c48af76c257e0,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W2310208630,https://openalex.org/W1577807578,,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Intergenerational income mobility - top incomes and assortative mating in Denmark,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,45db98948e8c94bc55d1a00e770d375b014ef1d7,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W2933369931,https://openalex.org/W1577807578,https://doi.org/10.1016/j.socscimed.2019.03.042,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Intergenerational income mobility and health in Japan: A quasi-experimental approach,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,b5edc96b8acfd457ba44b219d8196f4ac02216b1,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W3022704615,https://openalex.org/W1577807578,https://doi.org/10.1146/annurev-soc-121919-054814,https://doi.org/10.1111/j.1468-4446.2010.01310.x,The Impact of Inequality on Intergenerational Mobility,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,c9b7906c11971dbc1ba2e0d345d4d023cdda4c64,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W4220692802,https://openalex.org/W1577807578,https://doi.org/10.1093/pnasnexus/pgac012,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Downward income mobility among individuals with poor initial health is linked with higher cardiometabolic risk,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,7064e6614afad22f9425a455c8b3282353e1d43c,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W4362611983,https://openalex.org/W1577807578,https://doi.org/10.1007/s10888-023-09563-z,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Intergenerational home ownership,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,aa1228a23a63ce7945a5bdb3a5f4d61e2f03ef31,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W4381736130,https://openalex.org/W1577807578,https://doi.org/10.1007/s10888-023-09577-7,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Intergenerational income mobility: New evidence from the UK,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,3db533b25b3da8505638faca7279a46b10d3bb7a,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W4401067024,https://openalex.org/W1577807578,https://doi.org/10.1111/spol.13073,https://doi.org/10.1111/j.1468-4446.2010.01310.x,The intergenerational transmission of financial disadvantage across Europe,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,38ecf91a095494b174900c5354a825453872cf3d,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W4403660177,https://openalex.org/W1577807578,https://doi.org/10.1108/jes-03-2024-0138,https://doi.org/10.1111/j.1468-4446.2010.01310.x,Family affairs or Government's duty? The tax morality of a mobile society,Has social mobility in Britain decreased? Reconciling divergent findings on income and class mobility,d11c97843096b6d72e42e9b86146ba811e04415b,8f1c27ab69616b665c946c7191eac46d0fddb0d7
https://openalex.org/W3189747191,https://openalex.org/W1578919155,https://doi.org/10.2139/ssrn.3662560,https://doi.org/10.2139/ssrn.912720,Switzer-Land of Opportunity: Intergenerational Income Mobility in the Land of Vocational Education,The Intergenerational Transmission of Income in Switzerland: A Comparison Between Natives and Immigrants,48f498233b773120e7b071053a1d17e99efbefef,0bdb40d663f174a32021b7b6a296ec984c230c67
https://openalex.org/W2470832101,https://openalex.org/W1580804840,https://doi.org/10.1177/0003122416653602,https://doi.org/10.1086/661904,The Class Pay Gap in Higher Professional and Managerial Occupations,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,bba98683b6d4de2b201aead49a434154e9dfc82d,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2569989626,https://openalex.org/W1580804840,https://doi.org/10.1177/0001699316684004,https://doi.org/10.1086/661904,Elite mobility among college graduated men in Sweden,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,7ec2089dca68feb98acf951a36d5c5217aee67c9,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2587329652,https://openalex.org/W1580804840,https://doi.org/10.1093/sf/sow109,https://doi.org/10.1086/661904,Family Background and Earnings Inequality among College Graduates,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,8dd10a289a477c55478eb4c3bfd0a4be0505e0a0,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2716435981,https://openalex.org/W1580804840,https://doi.org/10.1093/sf/sox051,https://doi.org/10.1086/661904,"The Role of Education for Intergenerational Income Mobility: A comparison of the United States, Great Britain, and Sweden",Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,dcc24ef93acf733c2a19945d730afb84aff8c48d,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2883024550,https://openalex.org/W1580804840,https://doi.org/10.1007/s11113-018-9477-1,https://doi.org/10.1086/661904,"Veteran Status, Income, and Intergenerational Mobility Across Three Cohorts of American Men",Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,36655f9b630e7db6dba88c4c59d777676f982384,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2895165109,https://openalex.org/W1580804840,https://doi.org/10.2139/ssrn.3173259,https://doi.org/10.1086/661904,Intergenerational Mobility in the US: What We Have Learned from the PSID,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,e2b2911b48fdcd7a3ad7c4359e48ffb3f175579f,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2897475839,https://openalex.org/W1580804840,https://doi.org/10.1177/0081175019887992,https://doi.org/10.1086/661904,"Intergenerational Income Elasticities, Instrumental Variable Estimation, and Bracketing Strategies",Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,15e664c1b09841aa3aaa1f3069a83f3f83ad9cd3,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2914094440,https://openalex.org/W1580804840,https://doi.org/10.1080/00221546.2019.1565882,https://doi.org/10.1086/661904,"Postsecondary Education Impact on Intergenerational Income Mobility: Differences by Completion Status, Gender, Race/Ethnicity, and Type of Major",Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,d375f69ab353e865b519859e61fc56da77b5e9f2,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2943421593,https://openalex.org/W1580804840,https://doi.org/10.1177/0003122419844992,https://doi.org/10.1086/661904,Equalization or Selection? Reassessing the “Meritocratic Power” of a College Degree in Intergenerational Income Mobility,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,dfbfcd88b4625d477a75d99ca7c980c4031faa9f,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3001385022,https://openalex.org/W1580804840,https://doi.org/10.1016/j.rssm.2020.100479,https://doi.org/10.1086/661904,Reconsidering the ‘meritocratic power of a college degree’,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,7a5a668bcc57fd33a13e2b2930df50064040c09d,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3007051557,https://openalex.org/W1580804840,https://doi.org/10.1093/qje/qjaa005,https://doi.org/10.1086/661904,Income Segregation and Intergenerational Mobility Across Colleges in the United States*,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,289e9bb280152e65ac22335437b79e3962dbbadf,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3022704615,https://openalex.org/W1580804840,https://doi.org/10.1146/annurev-soc-121919-054814,https://doi.org/10.1086/661904,The Impact of Inequality on Intergenerational Mobility,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,c9b7906c11971dbc1ba2e0d345d4d023cdda4c64,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3025676006,https://openalex.org/W1580804840,https://doi.org/10.1177/0003122420917591,https://doi.org/10.1086/661904,"How Marriage Matters for the Intergenerational Mobility of Family Income: Heterogeneity by Gender, Life Course, and Birth Cohort",Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,3085802753c60bba37c59fe9acb48f6d9e6bbacb,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3033501614,https://openalex.org/W1580804840,https://doi.org/10.1177/0038040720927886,https://doi.org/10.1086/661904,Great Equalizer or Great Selector? Reconsidering Education as a Moderator of Intergenerational Transmissions,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,341378db2e7aab3f316744175bd4761d5562f603,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3037216812,https://openalex.org/W1580804840,https://doi.org/10.3138/cpp.2019-072,https://doi.org/10.1086/661904,Exploration of the Role of Education in Intergenerational Income Mobility in Canada: Evidence from the Longitudinal and International Study of Adults,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,0a2ddd7c961d8f35b4c3a923b5c3264c9c776d2e,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3145594932,https://openalex.org/W1580804840,https://doi.org/10.1093/sf/soz108,https://doi.org/10.1086/661904,"The Decline of Intergenerational Income Mobility in Denmark: Returns to Education, Demographic Change, and Labor Market Experience☆",Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,efd8fadb36e80497ff2acb067be55d2d3c589d97,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3170592684,https://openalex.org/W1580804840,https://doi.org/10.1111/iere.12602,https://doi.org/10.1086/661904,PARENTAL TIME INVESTMENT AND INTERGENERATIONAL MOBILITY,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,0c717c2fac11f0d8108b37194510980a176647ee,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3202153609,https://openalex.org/W1580804840,https://doi.org/10.2139/ssrn.3862378,https://doi.org/10.1086/661904,Parental Time Investment and Intergenerational Mobility,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,0c717c2fac11f0d8108b37194510980a176647ee,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W3214804213,https://openalex.org/W1580804840,https://doi.org/10.1093/esr/jcab054,https://doi.org/10.1086/661904,Intergenerational Educational Mobility and Life Course Economic Trajectories in a Social Democratic Welfare State,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,36e8fcca096a623cf65831db501d2c8851c4b44c,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W4238048379,https://openalex.org/W1580804840,https://doi.org/10.2139/ssrn.2335007,https://doi.org/10.1086/661904,Education and Intergenerational Mobility in the US,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,5e8b67ebcd01c822b3be738c368dee9d1e2c41fa,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W4281690951,https://openalex.org/W1580804840,https://doi.org/10.1177/00380385221090877,https://doi.org/10.1086/661904,Life-Cycle Economic Returns to Educational Mobility in Denmark,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,070996ef01f8f13b55235d1c672f439056511095,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W4307711555,https://openalex.org/W1580804840,https://doi.org/10.1177/01979183221126462,https://doi.org/10.1086/661904,Open-Population Inference: An Investigation of the Underrepresentation of the Second Generation in Research on Intergenerational Income Mobility,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,f32da283013c313572c2e8c4428d6392ff345560,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W4399529338,https://openalex.org/W1580804840,https://doi.org/10.1073/pnas.2321418121,https://doi.org/10.1086/661904,Absolute income mobility obscures marginalized children’s disadvantages,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,31f79aeeb3155f24b6f086baea462bdddebe32e3,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W4402986304,https://openalex.org/W1580804840,https://doi.org/10.1177/23780231241276332,https://doi.org/10.1086/661904,The Effect of Intergenerational Income Mobility: Reachability-Based Conceptualization and Copula-Based Measurement,Is a College Degree Still the Great Equalizer? Intergenerational Mobility across Levels of Schooling in the United States,0f91d2fd5ef743e1c31ae759c7214b0925123195,1f97f50401f874792a7fef53330d0fad4ce8d93d
https://openalex.org/W2208317766,https://openalex.org/W1648451562,https://doi.org/10.2139/ssrn.2612376,https://doi.org/10.1111/j.1468-2397.2012.00887.x,Intergenerational Mobility of Earnings and Income Among Sons and Daughters in Vietnam,The political economy of intergenerational income mobility in Singapore,b819c97e66eeea6547929eb662f6688960817168,d5a66c345d80f2a70994c08b54b3ac1c01cbb8e7
